site_id,name,crop_type,acquisition_date,acquisition_count,product_ids,acquisition_datetimes,tile_cloud_cover_min,tile_cloud_cover_mean,tile_cloud_cover_max,ndvi_geometry_pixel_count,ndvi_sample_count,ndvi_no_data_count,ndvi_valid_pixel_count,ndvi_valid_pixel_ratio,ndvi_min,ndvi_max,ndvi_mean,ndvi_std,ndvi_p10,ndvi_p25,ndvi_median,ndvi_p75,ndvi_p90,ratio_ndvi_below_0,ratio_ndvi_0_0_2,ratio_ndvi_0_2_0_4,ratio_ndvi_0_4_0_6,ratio_ndvi_0_6_0_8,ratio_ndvi_above_0_8,ndvi_is_usable,ndvi_change_from_previous_usable,ndvi_rolling_mean_3,evi_geometry_pixel_count,evi_sample_count,evi_no_data_count,evi_valid_pixel_count,evi_valid_pixel_ratio,evi_min,evi_max,evi_mean,evi_std,evi_p10,evi_p25,evi_median,evi_p75,evi_p90,ratio_evi_below_0,ratio_evi_0_0_2,ratio_evi_0_2_0_4,ratio_evi_0_4_0_6,ratio_evi_0_6_0_8,ratio_evi_above_0_8,evi_is_usable,evi_change_from_previous_usable,evi_rolling_mean_3,ndmi_geometry_pixel_count,ndmi_sample_count,ndmi_no_data_count,ndmi_valid_pixel_count,ndmi_valid_pixel_ratio,ndmi_min,ndmi_max,ndmi_mean,ndmi_std,ndmi_p10,ndmi_p25,ndmi_median,ndmi_p75,ndmi_p90,ratio_ndmi_below_0,ratio_ndmi_0_0_2,ratio_ndmi_0_2_0_4,ratio_ndmi_0_4_0_6,ratio_ndmi_0_6_0_8,ratio_ndmi_above_0_8,ndmi_is_usable,ndmi_change_from_previous_usable,ndmi_rolling_mean_3,ndre_geometry_pixel_count,ndre_sample_count,ndre_no_data_count,ndre_valid_pixel_count,ndre_valid_pixel_ratio,ndre_min,ndre_max,ndre_mean,ndre_std,ndre_p10,ndre_p25,ndre_median,ndre_p75,ndre_p90,ratio_ndre_below_0,ratio_ndre_0_0_2,ratio_ndre_0_2_0_4,ratio_ndre_0_4_0_6,ratio_ndre_0_6_0_8,ratio_ndre_above_0_8,ndre_is_usable,ndre_change_from_previous_usable,ndre_rolling_mean_3,usable_all_indices
site_005,Parcelle abricotiers,abricotier,2015-07-30,2,S2A_MSIL2A_20150730T103016_N0500_R108_T31TFK_20231009T235104.SAFE | S2A_MSIL2A_20150730T103016_N0500_R108_T31TFL_20231009T235104.SAFE,2015-07-30T10:38:22.693000+00:00 | 2015-07-30T10:38:37.429000+00:00,55.63,61.245000000000005,66.86,200,387,387,0,0.0,,,,,,,,,,,,,,,,False,,,200,387,387,0,0.0,,,,,,,,,,,,,,,,False,,,66,110,110,0,0.0,,,,,,,,,,,,,,,,False,,,66,110,110,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_005,Parcelle abricotiers,abricotier,2015-08-02,2,S2A_MSIL2A_20150802T104026_N0500_R008_T31TFK_20231010T074654.SAFE | S2A_MSIL2A_20150802T104026_N0500_R008_T31TFL_20231010T074654.SAFE,2015-08-02T10:48:20.238000+00:00 | 2015-08-02T10:48:34.474000+00:00,3.77,4.865,5.96,200,387,212,175,0.875,0.3347657918930053,0.8276283740997314,0.6576619613170627,0.1125576447681938,0.4806650578975677,0.587431013584137,0.6983813643455505,0.744425356388092,0.7783210873603821,0.0,0.0,0.0228571428571428,0.2571428571428571,0.6971428571428572,0.0228571428571428,True,,0.6576619613170627,200,387,212,175,0.875,0.2580068111419678,0.7685756087303162,0.5479713656221116,0.0984092125083583,0.4035231471061706,0.5005530714988708,0.5644157528877258,0.6239815950393677,0.6554100513458252,0.0,0.0,0.0971428571428571,0.5485714285714286,0.3542857142857142,0.0,True,,0.5479713656221116,66,110,54,56,0.8484848484848485,0.0618482567369937,0.34180748462677,0.2449106948583253,0.0675031663547043,0.1658746302127838,0.1967974305152893,0.251943290233612,0.3060944080352783,0.3311413824558258,0.0,0.3035714285714285,0.6964285714285714,0.0,0.0,0.0,True,,0.2449106948583253,66,110,54,56,0.8484848484848485,0.2598752677440643,0.5800625085830688,0.4795829579234123,0.0759767163935389,0.3741249740123749,0.4360777139663696,0.5028109550476074,0.5380344390869141,0.5557117462158203,0.0,0.0,0.125,0.875,0.0,0.0,True,,0.4795829579234123,True
site_005,Parcelle abricotiers,abricotier,2015-08-09,2,S2A_MSIL2A_20150809T103016_N0500_R108_T31TFK_20231010T210842.SAFE | S2A_MSIL2A_20150809T103016_N0500_R108_T31TFL_20231010T210842.SAFE,2015-08-09T10:38:24.101000+00:00 | 2015-08-09T10:38:38.835000+00:00,62.76,77.795,92.83,200,387,353,34,0.17,0.3333333432674408,0.790709912776947,0.5273627261905109,0.1096759608339852,0.3824279904365539,0.4744369089603424,0.5194507837295532,0.5798247456550598,0.6736694574356079,0.0,0.0,0.2058823529411764,0.5588235294117647,0.2352941176470588,0.0,False,,,200,387,353,34,0.17,0.3383875787258148,0.8419186472892761,0.5558241912547279,0.1252743396848987,0.4011687636375427,0.4519328773021698,0.5493645071983337,0.6298258304595947,0.7182122468948364,0.0,0.0,0.088235294117647,0.5,0.3529411764705882,0.0588235294117647,False,,,66,110,100,10,0.1515151515151515,0.1102211400866508,0.2769656181335449,0.1950583808124065,0.0465722526965179,0.1537772417068481,0.1811218112707138,0.2036711573600769,0.2192451804876327,0.2769656181335449,0.0,0.5,0.5,0.0,0.0,0.0,False,,,66,110,100,10,0.1515151515151515,0.3019334077835083,0.5135468244552612,0.4370657324790954,0.0594831613946628,0.3626076579093933,0.4528500437736511,0.4536471962928772,0.4819866418838501,0.5135468244552612,0.0,0.0,0.2,0.8,0.0,0.0,False,,,False
site_005,Parcelle abricotiers,abricotier,2015-08-12,2,S2A_MSIL2A_20150812T104026_N0500_R008_T31TFK_20231010T220511.SAFE | S2A_MSIL2A_20150812T104026_N0500_R008_T31TFL_20231010T220511.SAFE,2015-08-12T10:48:21.274000+00:00 | 2015-08-12T10:48:35.507000+00:00,1.02,1.22,1.42,200,387,187,200,1.0,0.2938331365585327,0.879365086555481,0.7291204068064692,0.1330855968658928,0.5316387414932251,0.6753650903701782,0.7764904499053955,0.829211413860321,0.857347309589386,0.0,0.0,0.045,0.135,0.445,0.375,True,0.0714584454894065,0.6933911840617659,200,387,187,200,1.0,0.2047522813081741,0.6974050998687744,0.5307781111449004,0.1140194822187414,0.3493663668632507,0.4712578654289245,0.5663534998893738,0.6175905466079712,0.6436586976051331,0.0,0.0,0.17,0.495,0.335,0.0,True,-0.0171932544772112,0.5393747383835059,66,110,44,66,1.0,-0.0850008577108383,0.3718498051166534,0.2259022309868173,0.1148611052632616,0.0773298069834709,0.1631050258874893,0.2666085362434387,0.3113604485988617,0.3404558300971985,0.0606060606060606,0.3181818181818182,0.6212121212121212,0.0,0.0,0.0,True,-0.019008463871508,0.2354064629225713,66,110,44,66,1.0,0.2741296589374542,0.6666666865348816,0.5677511845574233,0.0891613962448747,0.41640704870224,0.5325506925582886,0.5945945978164673,0.6337688565254211,0.6496129631996155,0.0,0.0,0.0606060606060606,0.5,0.4393939393939394,0.0,True,0.088168226634011,0.5236670712404179,True
site_005,Parcelle abricotiers,abricotier,2015-08-19,2,S2A_MSIL2A_20150819T103026_N0500_R108_T31TFK_20231011T003344.SAFE | S2A_MSIL2A_20150819T103026_N0500_R108_T31TFL_20231011T003344.SAFE,2015-08-19T10:38:24.358000+00:00 | 2015-08-19T10:38:39.092000+00:00,5.06,5.895,6.73,200,387,187,200,1.0,0.3056300282478332,0.914902925491333,0.7878005923330789,0.1221793120349998,0.6010733246803284,0.7446129322052002,0.8341293931007385,0.8716070652008057,0.8931937217712402,0.0,0.0,0.02,0.075,0.255,0.65,True,0.0586801855266096,0.7248609868188702,200,387,187,200,1.0,0.2140711098909378,0.7911519408226013,0.624107803106308,0.1169905565019855,0.4469159245491028,0.5605272650718689,0.6648061871528625,0.70665442943573,0.7330689430236816,0.0,0.0,0.055,0.25,0.695,0.0,True,0.0933296919614076,0.5676190932911066,66,110,44,66,1.0,-0.0660060718655586,0.4231992959976196,0.2812529330522838,0.1119832788851063,0.1494385302066803,0.217679888010025,0.3327174782752991,0.3614661991596222,0.3911972939968109,0.0454545454545454,0.1818181818181818,0.7272727272727273,0.0454545454545454,0.0,0.0,True,0.0553507020654665,0.2506886196324755,66,110,44,66,1.0,0.2937188446521759,0.6807782649993896,0.5843860457340874,0.0886039366857181,0.4792222678661346,0.5620734095573425,0.6149113178253174,0.6455915570259094,0.6693026423454285,0.0,0.0,0.0606060606060606,0.3636363636363636,0.5757575757575758,0.0,True,0.016634861176664,0.5439067294049743,True
site_005,Parcelle abricotiers,abricotier,2015-08-22,2,S2A_MSIL2A_20150822T104036_N0500_R008_T31TFK_20231011T040550.SAFE | S2A_MSIL2A_20150822T104036_N0500_R008_T31TFL_20231011T040550.SAFE,2015-08-22T10:48:21.177000+00:00 | 2015-08-22T10:48:35.413000+00:00,2.22,8.73,15.24,200,387,187,200,1.0,0.3063255250453949,0.886842668056488,0.7481747175753113,0.1240581605101311,0.5855279564857483,0.6843665242195129,0.7880663275718689,0.8403446674346924,0.8645554184913635,0.0,0.0,0.03,0.095,0.455,0.42,True,-0.0396258747577675,0.7550319055716198,200,387,187,200,1.0,0.2096167504787445,0.7018683552742004,0.5421625943481925,0.1052492301143339,0.400258332490921,0.4761737287044525,0.5747106075286865,0.6151609420776367,0.6478642821311951,0.0,0.0,0.1,0.53,0.37,0.0,True,-0.0819452087581155,0.5656828361998002,66,110,44,66,1.0,-0.0643135905265808,0.3967409431934356,0.2493233862121335,0.1148375436390755,0.0963901653885841,0.1871192306280136,0.2856169044971466,0.3404330909252167,0.3771086633205414,0.0454545454545454,0.2424242424242424,0.7121212121212122,0.0,0.0,0.0,True,-0.0319295468401502,0.2521595167504116,66,110,44,66,1.0,0.2839879095554352,0.6635777354240417,0.5647335838187824,0.0864217990337429,0.4297326207160949,0.5231490731239319,0.588402509689331,0.6294021010398865,0.649574339389801,0.0,0.0,0.0909090909090909,0.4545454545454545,0.4545454545454545,0.0,True,-0.019652461915305,0.5722902713700977,True
site_005,Parcelle abricotiers,abricotier,2015-08-29,2,S2A_MSIL2A_20150829T103026_N0500_R108_T31TFK_20231011T023648.SAFE | S2A_MSIL2A_20150829T103026_N0500_R108_T31TFL_20231011T023648.SAFE,2015-08-29T10:38:24.008000+00:00 | 2015-08-29T10:38:38.745000+00:00,0.85,7.42,13.99,200,387,187,200,1.0,0.3931919038295746,0.9282547235488892,0.8109858499467372,0.1100212292259262,0.6467415690422058,0.7952980399131775,0.8560000061988831,0.8789300918579102,0.8979033827781677,0.0,0.0,0.005,0.06,0.2,0.735,True,0.0628111323714258,0.7823203866183758,200,387,187,200,1.0,0.2720997333526611,0.7891310453414917,0.6220468324422838,0.1091316092509747,0.448554664850235,0.5835312008857727,0.655951976776123,0.6946917772293091,0.7260463237762451,0.0,0.0,0.05,0.245,0.705,0.0,True,0.0798842380940912,0.596105743298928,66,110,44,66,1.0,-0.0456235222518444,0.4351145029067993,0.2849484070161865,0.1089231544321609,0.1458493769168853,0.2418278306722641,0.3175877928733825,0.3640661835670471,0.3874979317188263,0.0454545454545454,0.1212121212121212,0.7575757575757576,0.0757575757575757,0.0,0.0,True,0.0356250208040529,0.271841575426868,66,110,44,66,1.0,0.3354755640029907,0.6778998374938965,0.599378889708808,0.0769309399208303,0.4889295101165771,0.5936776995658875,0.6273089647293091,0.6482652425765991,0.6669014096260071,0.0,0.0,0.0303030303030303,0.3181818181818182,0.6515151515151515,0.0,True,0.0346453058900256,0.5828328397538926,True
site_005,Parcelle abricotiers,abricotier,2015-09-08,2,S2A_MSIL2A_20150908T103036_N0500_R108_T31TFK_20231010T073304.SAFE | S2A_MSIL2A_20150908T103036_N0500_R108_T31TFL_20231010T073304.SAFE,2015-09-08T10:38:26.259000+00:00 | 2015-09-08T10:38:40.986000+00:00,3.19,6.569999999999999,9.95,200,387,187,200,1.0,0.4732313454151153,0.8775672912597656,0.7712170617282388,0.0871784270469114,0.645206093788147,0.7300668358802795,0.805042028427124,0.8349835276603699,0.8501248955726624,0.0,0.0,0.0,0.07,0.41,0.52,True,-0.0397687882184983,0.7767925430834292,200,387,187,200,1.0,0.3448516130447387,0.780349850654602,0.6332154753804209,0.0986117390311767,0.4873029291629791,0.5832589864730835,0.6634789705276489,0.7032867074012756,0.7355682849884033,0.0,0.0,0.025,0.27,0.705,0.0,True,0.0111686429381371,0.5991416340569656,66,110,44,66,1.0,0.0264779347926378,0.4379562139511108,0.2877842332095359,0.0963490013988074,0.1351895332336425,0.2477763593196869,0.3108254671096802,0.3624288439750671,0.3859154880046844,0.0,0.1969696969696969,0.7272727272727273,0.0757575757575757,0.0,0.0,True,0.0028358261933494,0.2740186754792853,66,110,44,66,1.0,0.3669157028198242,0.6633191704750061,0.5675735992915703,0.0601994003583727,0.4835402965545654,0.5377449989318848,0.5814222097396851,0.613743245601654,0.625589907169342,0.0,0.0,0.0303030303030303,0.5757575757575758,0.3939393939393939,0.0,True,-0.0318052904172377,0.5772286909397203,True
site_005,Parcelle abricotiers,abricotier,2015-09-11,2,S2A_MSIL2A_20150911T104036_N0500_R008_T31TFK_20231010T021014.SAFE | S2A_MSIL2A_20150911T104036_N0500_R008_T31TFL_20231010T021014.SAFE,2015-09-11T10:48:23.696000+00:00 | 2015-09-11T10:48:37.918000+00:00,36.35,37.525000000000006,38.7,200,387,187,200,1.0,0.4446786046028137,0.8836395740509033,0.7545220336318014,0.0875033719189047,0.6350443363189697,0.7067418694496155,0.7784711122512817,0.8209982514381409,0.8461892604827881,0.0,0.0,0.0,0.05,0.585,0.365,True,-0.0166950280964374,0.778908315102259,200,387,187,200,1.0,0.301353245973587,0.7182626128196716,0.563094522953033,0.0903328441112175,0.4390047192573547,0.5011215209960938,0.5819604992866516,0.6306840777397156,0.6684598326683044,0.0,0.0,0.04,0.54,0.42,0.0,True,-0.0701209524273879,0.6061189435919125,66,110,44,66,1.0,0.0111839566379785,0.4346089959144592,0.2698489419664397,0.1041012088380362,0.1418661177158355,0.217721089720726,0.2899514734745025,0.3503184616565704,0.3741901516914367,0.0,0.2272727272727272,0.7272727272727273,0.0454545454545454,0.0,0.0,True,-0.0179352912430961,0.2808605273973874,66,110,44,66,1.0,0.358853816986084,0.6628836989402771,0.5479999825809941,0.0665793544134125,0.4623796939849853,0.5201205015182495,0.5582468509674072,0.5942086577415466,0.6129156947135925,0.0,0.0,0.0606060606060606,0.7424242424242424,0.1969696969696969,0.0,True,-0.0195736167105761,0.5716508238604575,True
site_005,Parcelle abricotiers,abricotier,2015-09-18,2,S2A_MSIL2A_20150918T103036_N0500_R108_T31TFK_20231018T082648.SAFE | S2A_MSIL2A_20150918T103036_N0500_R108_T31TFL_20231018T082648.SAFE,2015-09-18T10:38:27.410000+00:00 | 2015-09-18T10:38:42.130000+00:00,17.78,21.935,26.09,200,387,370,17,0.085,0.6674893498420715,0.8603290915489197,0.7650639239479514,0.0488969984065996,0.7169102430343628,0.7412977814674377,0.7549905180931091,0.7827948331832886,0.8471544981002808,0.0,0.0,0.0,0.0,0.7647058823529411,0.2352941176470588,False,,,200,387,370,17,0.085,0.5267537832260132,0.80928635597229,0.6481428987839642,0.0827801649069575,0.5762173533439636,0.5844020843505859,0.6281907558441162,0.6912791132926941,0.7924624085426331,0.0,0.0,0.0,0.4117647058823529,0.5294117647058824,0.0588235294117647,False,,,66,110,105,5,0.0757575757575757,0.2454918771982193,0.3638071417808532,0.3133571475744247,0.0395754826587008,0.3053389191627502,0.3053389191627502,0.3139810562133789,0.338166743516922,0.3638071417808532,0.0,0.0,1.0,0.0,0.0,0.0,False,,,66,110,105,5,0.0757575757575757,0.5100071430206299,0.5892403721809387,0.545609974861145,0.0329629417442939,0.5100071430206299,0.5100071430206299,0.5418784022331238,0.5769168138504028,0.5892403721809387,0.0,0.0,0.0,1.0,0.0,0.0,False,,,False
