acquisition_date,acquisition_count,product_ids,acquisition_datetimes,tile_cloud_cover_min,tile_cloud_cover_mean,tile_cloud_cover_max,interval_from,interval_to,geometry_pixel_count,sample_count,no_data_count,valid_pixel_count,valid_pixel_ratio,ndmi_min,ndmi_max,ndmi_mean,ndmi_std,ndmi_p10,ndmi_p25,ndmi_median,ndmi_p75,ndmi_p90,ratio_ndmi_below_0,ratio_ndmi_0_0_2,ratio_ndmi_0_2_0_4,ratio_ndmi_0_4_0_6,ratio_ndmi_0_6_0_8,ratio_ndmi_above_0_8,site_id,name,crop_type,is_usable,ndmi_change_from_previous_usable,ndmi_rolling_mean_3
2025-04-18,2,S2C_MSIL2A_20250418T103041_N0511_R108_T31TFK_20250418T160655.SAFE | S2C_MSIL2A_20250418T103041_N0511_R108_T31TFL_20250418T160655.SAFE,2025-04-18T10:38:45.639000+00:00 | 2025-04-18T10:39:00.349000+00:00,14.92,24.16,33.4,2025-04-18T00:00:00Z,2025-04-19T00:00:00Z,52,60,8,52,1.0,0.2912280559539795,0.5730966925621033,0.4483208094651882,0.05700346542158151,0.3863915503025055,0.41779497265815735,0.4529982805252075,0.4754292368888855,0.5205479264259338,0.0,0.0,0.19230769230769232,0.8076923076923077,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.17788648634002752,0.32245058251114994
2025-04-20,2,S2A_MSIL2A_20250420T103041_N0511_R108_T31TFK_20250420T202912.SAFE | S2A_MSIL2A_20250420T103041_N0511_R108_T31TFL_20250420T202912.SAFE,2025-04-20T10:38:38.288000+00:00 | 2025-04-20T10:38:52.992000+00:00,12.3,22.35,32.4,2025-04-20T00:00:00Z,2025-04-21T00:00:00Z,52,60,8,52,1.0,0.2277030348777771,0.4563048183917999,0.3953624195777452,0.03713548297626381,0.3575531840324402,0.3837440609931946,0.4054901897907257,0.41984251141548157,0.43184947967529297,0.0,0.0,0.5,0.5,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.052958389887443,0.3713725173893647
2025-04-21,2,S2C_MSIL2A_20250421T104041_N0511_R008_T31TFK_20250421T162301.SAFE | S2C_MSIL2A_20250421T104041_N0511_R008_T31TFL_20250421T162301.SAFE,2025-04-21T10:48:43.367000+00:00 | 2025-04-21T10:48:57.564000+00:00,56.05,77.035,98.02,2025-04-21T00:00:00Z,2025-04-22T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-04-23,4,S2A_MSIL2A_20250423T104041_N0511_R008_T31TFK_20250423T205512.SAFE | S2A_MSIL2A_20250423T104041_N0511_R008_T31TFL_20250423T205512.SAFE | S2B_MSIL2A_20250423T102559_N0511_R108_T31TFK_20250423T124710.SAFE | S2B_MSIL2A_20250423T102559_N0511_R108_T31TFL_20250423T124710.SAFE,2025-04-23T10:38:25.762000+00:00 | 2025-04-23T10:38:34.409000+00:00 | 2025-04-23T10:48:35.870000+00:00 | 2025-04-23T10:48:50.080000+00:00,99.41,99.85,100.0,2025-04-23T00:00:00Z,2025-04-24T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-04-26,2,S2B_MSIL2A_20250426T103629_N0511_R008_T31TFK_20250426T114837.SAFE | S2B_MSIL2A_20250426T103629_N0511_R008_T31TFL_20250426T114837.SAFE,2025-04-26T10:48:22.785000+00:00 | 2025-04-26T10:48:36.991000+00:00,83.91,86.87,89.83,2025-04-26T00:00:00Z,2025-04-27T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-04-28,2,S2C_MSIL2A_20250428T103051_N0511_R108_T31TFK_20250428T160914.SAFE | S2C_MSIL2A_20250428T103051_N0511_R108_T31TFL_20250428T160914.SAFE,2025-04-28T10:38:46.974000+00:00 | 2025-04-28T10:39:01.677000+00:00,19.26,28.275,37.29,2025-04-28T00:00:00Z,2025-04-29T00:00:00Z,52,60,8,52,1.0,0.19770242273807526,0.38737985491752625,0.27845213275689346,0.03541666718021335,0.24966904520988464,0.2584049105644226,0.2691299021244049,0.2953687906265259,0.31723564863204956,0.0,0.019230769230769232,0.9807692307692307,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.11691028682085175,0.37404512059994227
2025-04-30,2,S2A_MSIL2A_20250430T102701_N0511_R108_T31TFK_20250430T190517.SAFE | S2A_MSIL2A_20250430T102701_N0511_R108_T31TFL_20250430T190517.SAFE,2025-04-30T10:38:39.045000+00:00 | 2025-04-30T10:38:53.756000+00:00,2.68,4.46,6.24,2025-04-30T00:00:00Z,2025-05-01T00:00:00Z,52,60,8,52,1.0,0.20663055777549744,0.3877210021018982,0.2764690240415243,0.03418748282762071,0.2459450513124466,0.2506074905395508,0.27084362506866455,0.29514163732528687,0.3092876374721527,0.0,0.0,1.0,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.001983108715369164,0.31676119212538767
2025-05-01,2,S2C_MSIL2A_20250501T104041_N0511_R008_T31TFK_20250501T161558.SAFE | S2C_MSIL2A_20250501T104041_N0511_R008_T31TFL_20250501T161558.SAFE,2025-05-01T10:48:43.520000+00:00 | 2025-05-01T10:48:57.715000+00:00,0.04,0.085,0.13,2025-05-01T00:00:00Z,2025-05-02T00:00:00Z,52,60,8,52,1.0,0.18731890618801117,0.39459145069122314,0.2848309926115549,0.03748599470695953,0.25636565685272217,0.26455390453338623,0.2782258093357086,0.30153998732566833,0.31859469413757324,0.0,0.019230769230769232,0.9807692307692307,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.008361968570030631,0.27991738313665754
2025-05-03,4,S2A_MSIL2A_20250503T103701_N0511_R008_T31TFK_20250503T173316.SAFE | S2A_MSIL2A_20250503T103701_N0511_R008_T31TFL_20250503T173316.SAFE | S2B_MSIL2A_20250503T102559_N0511_R108_T31TFK_20250503T132157.SAFE | S2B_MSIL2A_20250503T102559_N0511_R108_T31TFL_20250503T132157.SAFE,2025-05-03T10:38:26.879000+00:00 | 2025-05-03T10:38:41.590000+00:00 | 2025-05-03T10:48:35.416000+00:00 | 2025-05-03T10:48:49.618000+00:00,28.31,40.63,55.9,2025-05-03T00:00:00Z,2025-05-04T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-06,2,S2B_MSIL2A_20250506T103629_N0511_R008_T31TFK_20250506T115207.SAFE | S2B_MSIL2A_20250506T103629_N0511_R008_T31TFL_20250506T115207.SAFE,2025-05-06T10:48:23.698000+00:00 | 2025-05-06T10:48:37.896000+00:00,96.87,98.43,99.99,2025-05-06T00:00:00Z,2025-05-07T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-08,2,S2C_MSIL2A_20250508T102621_N0511_R108_T31TFK_20250508T155603.SAFE | S2C_MSIL2A_20250508T102621_N0511_R108_T31TFL_20250508T155603.SAFE,2025-05-08T10:38:44.511000+00:00 | 2025-05-08T10:38:59.220000+00:00,78.9,85.22,91.54,2025-05-08T00:00:00Z,2025-05-09T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-10,2,S2A_MSIL2A_20250510T103031_N0511_R108_T31TFK_20250510T141114.SAFE | S2A_MSIL2A_20250510T103031_N0511_R108_T31TFL_20250510T141114.SAFE,2025-05-10T10:38:37.575000+00:00 | 2025-05-10T10:38:52.296000+00:00,25.57,57.099999999999994,88.63,2025-05-10T00:00:00Z,2025-05-11T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-11,2,S2C_MSIL2A_20250511T103641_N0511_R008_T31TFK_20250511T132601.SAFE | S2C_MSIL2A_20250511T103641_N0511_R008_T31TFL_20250511T132601.SAFE,2025-05-11T10:48:40.149000+00:00 | 2025-05-11T10:48:54.347000+00:00,45.13,58.94500000000001,72.76,2025-05-11T00:00:00Z,2025-05-12T00:00:00Z,52,60,8,52,1.0,0.08496959507465363,0.4518313705921173,0.3579372067291004,0.055616841095852396,0.32033514976501465,0.3392573893070221,0.3580850064754486,0.3837719261646271,0.42224231362342834,0.0,0.019230769230769232,0.8076923076923077,0.17307692307692307,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.07310621411754548,0.3064124077940599
2025-05-13,4,S2A_MSIL2A_20250513T104041_N0511_R008_T31TFK_20250513T143716.SAFE | S2A_MSIL2A_20250513T104041_N0511_R008_T31TFL_20250513T143716.SAFE | S2B_MSIL2A_20250513T102559_N0511_R108_T31TFK_20250513T132211.SAFE | S2B_MSIL2A_20250513T102559_N0511_R108_T31TFL_20250513T132211.SAFE,2025-05-13T10:38:25.591000+00:00 | 2025-05-13T10:38:40.306000+00:00 | 2025-05-13T10:48:35.769000+00:00 | 2025-05-13T10:48:49.979000+00:00,8.06,16.9,23.84,2025-05-13T00:00:00Z,2025-05-14T00:00:00Z,52,60,8,52,1.0,0.24847537279129028,0.482503205537796,0.39104900623743344,0.04068485457490912,0.35658448934555054,0.37435898184776306,0.39225250482559204,0.41346850991249084,0.4392167627811432,0.0,0.0,0.6346153846153846,0.36538461538461536,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.03311179950833304,0.34460573519269627
2025-05-16,2,S2B_MSIL2A_20250516T103619_N0511_R008_T31TFK_20250516T132446.SAFE | S2B_MSIL2A_20250516T103619_N0511_R008_T31TFL_20250516T132446.SAFE,2025-05-16T10:48:22.094000+00:00 | 2025-05-16T10:48:36.302000+00:00,0.44,5.2299999999999995,10.02,2025-05-16T00:00:00Z,2025-05-17T00:00:00Z,52,60,8,52,1.0,0.273979514837265,0.49728450179100037,0.4064603677162758,0.043232375786699695,0.3573063015937805,0.3765984773635864,0.4150694012641907,0.43557286262512207,0.44205477833747864,0.0,0.0,0.3269230769230769,0.6730769230769231,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.015411361478842367,0.38514886022760325
2025-05-18,2,S2C_MSIL2A_20250518T102621_N0511_R108_T31TFK_20250518T143414.SAFE | S2C_MSIL2A_20250518T102621_N0511_R108_T31TFL_20250518T143414.SAFE,2025-05-18T10:38:42.205000+00:00 | 2025-05-18T10:38:56.919000+00:00,10.77,11.855,12.94,2025-05-18T00:00:00Z,2025-05-19T00:00:00Z,52,60,8,52,1.0,0.2131616622209549,0.47036758065223694,0.4006872753111215,0.04296539025298199,0.3571084439754486,0.39365217089653015,0.40975192189216614,0.4270877242088318,0.43953457474708557,0.0,0.0,0.34615384615384615,0.6538461538461539,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.005773092405154279,0.3993988830882769
2025-05-20,2,S2A_MSIL2A_20250520T102701_N0511_R108_T31TFK_20250520T161912.SAFE | S2A_MSIL2A_20250520T102701_N0511_R108_T31TFL_20250520T161912.SAFE,2025-05-20T10:38:40.882000+00:00 | 2025-05-20T10:38:55.597000+00:00,54.03,75.93,97.83,2025-05-20T00:00:00Z,2025-05-21T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-21,2,S2C_MSIL2A_20250521T103641_N0511_R008_T31TFK_20250521T133317.SAFE | S2C_MSIL2A_20250521T103641_N0511_R008_T31TFL_20250521T133317.SAFE,2025-05-21T10:48:40.143000+00:00 | 2025-05-21T10:48:54.344000+00:00,56.27,76.125,95.98,2025-05-21T00:00:00Z,2025-05-22T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-23,4,S2A_MSIL2A_20250523T103701_N0511_R008_T31TFK_20250523T144400.SAFE | S2A_MSIL2A_20250523T103701_N0511_R008_T31TFL_20250523T144400.SAFE | S2B_MSIL2A_20250523T102559_N0511_R108_T31TFK_20250523T131911.SAFE | S2B_MSIL2A_20250523T102559_N0511_R108_T31TFL_20250523T131911.SAFE,2025-05-23T10:38:26.060000+00:00 | 2025-05-23T10:38:40.779000+00:00 | 2025-05-23T10:48:38.362000+00:00 | 2025-05-23T10:48:52.558000+00:00,21.07,33.08,44.57,2025-05-23T00:00:00Z,2025-05-24T00:00:00Z,52,60,8,52,1.0,0.21403509378433228,0.4827980101108551,0.4384932145476341,0.04734683477084558,0.3903527855873108,0.4237562417984009,0.4548340141773224,0.4691275954246521,0.4765239953994751,0.0,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.0378059392365126,0.41521361919167715
2025-05-26,2,S2B_MSIL2A_20250526T103629_N0511_R008_T31TFK_20250526T130243.SAFE | S2B_MSIL2A_20250526T103629_N0511_R008_T31TFL_20250526T130243.SAFE,2025-05-26T10:48:23.115000+00:00 | 2025-05-26T10:48:37.325000+00:00,31.31,50.455,69.6,2025-05-26T00:00:00Z,2025-05-27T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-28,2,S2C_MSIL2A_20250528T102621_N0511_R108_T31TFK_20250528T143128.SAFE | S2C_MSIL2A_20250528T102621_N0511_R108_T31TFL_20250528T143128.SAFE,2025-05-28T10:38:44.932000+00:00 | 2025-05-28T10:38:59.642000+00:00,79.69,89.435,99.18,2025-05-28T00:00:00Z,2025-05-29T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-30,2,S2A_MSIL2A_20250530T103041_N0511_R108_T31TFK_20250530T142711.SAFE | S2A_MSIL2A_20250530T103041_N0511_R108_T31TFL_20250530T142711.SAFE,2025-05-30T10:38:42.028000+00:00 | 2025-05-30T10:38:56.742000+00:00,0.0,0.0,0.0,2025-05-30T00:00:00Z,2025-05-31T00:00:00Z,52,60,8,52,1.0,0.051145367324352264,0.45095422863960266,0.34788638725876797,0.10204319939861814,0.20671755075454712,0.31837230920791626,0.3889479339122772,0.4202938377857208,0.43470433354377747,0.0,0.11538461538461539,0.46153846153846156,0.4230769230769231,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.09060682728886615,0.39568895903917456
2025-05-31,2,S2C_MSIL2A_20250531T104041_N0511_R008_T31TFK_20250531T162214.SAFE | S2C_MSIL2A_20250531T104041_N0511_R008_T31TFL_20250531T162214.SAFE,2025-05-31T10:48:42.260000+00:00 | 2025-05-31T10:48:56.453000+00:00,37.28,54.915,72.55,2025-05-31T00:00:00Z,2025-06-01T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-06-02,4,S2A_MSIL2A_20250602T104041_N0511_R008_T31TFK_20250602T143223.SAFE | S2A_MSIL2A_20250602T104041_N0511_R008_T31TFL_20250602T143223.SAFE | S2B_MSIL2A_20250602T102559_N0511_R108_T31TFK_20250602T132211.SAFE | S2B_MSIL2A_20250602T102559_N0511_R108_T31TFL_20250602T132211.SAFE,2025-06-02T10:38:25.605000+00:00 | 2025-06-02T10:38:40.326000+00:00 | 2025-06-02T10:48:38.825000+00:00 | 2025-06-02T10:48:53.022000+00:00,93.22,95.505,98.18,2025-06-02T00:00:00Z,2025-06-03T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-06-05,2,S2B_MSIL2A_20250605T103619_N0511_R008_T31TFK_20250605T125847.SAFE | S2B_MSIL2A_20250605T103619_N0511_R008_T31TFL_20250605T125847.SAFE,2025-06-05T10:48:21.876000+00:00 | 2025-06-05T10:48:36.098000+00:00,96.59,98.105,99.62,2025-06-05T00:00:00Z,2025-06-06T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-06-07,2,S2C_MSIL2A_20250607T102621_N0511_R108_T31TFK_20250607T161214.SAFE | S2C_MSIL2A_20250607T102621_N0511_R108_T31TFL_20250607T161214.SAFE,2025-06-07T10:38:45.335000+00:00 | 2025-06-07T10:39:00.047000+00:00,70.04,80.01,89.98,2025-06-07T00:00:00Z,2025-06-08T00:00:00Z,52,60,8,52,1.0,-0.007340485695749521,0.2388508915901184,0.16898246941407424,0.05666289332729292,0.10311877727508545,0.1625279188156128,0.18193474411964417,0.20664820075035095,0.22011542320251465,0.019230769230769232,0.6923076923076923,0.28846153846153844,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.17890391784469373,0.3184540237401588
2025-06-09,2,S2A_MSIL2A_20250609T102701_N0511_R108_T31TFK_20250609T143435.SAFE | S2A_MSIL2A_20250609T102701_N0511_R108_T31TFL_20250609T143435.SAFE,2025-06-09T10:38:40.671000+00:00 | 2025-06-09T10:38:55.388000+00:00,0.0,1.74,3.48,2025-06-09T00:00:00Z,2025-06-10T00:00:00Z,52,60,8,52,1.0,0.004339739680290222,0.2584269642829895,0.17802016571379053,0.0620275184665746,0.10382848232984543,0.15955719351768494,0.19590044021606445,0.226739764213562,0.2332456260919571,0.0,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.009037696299716291,0.2316296741288776
2025-06-10,2,S2C_MSIL2A_20250610T103641_N0511_R008_T31TFK_20250610T132001.SAFE | S2C_MSIL2A_20250610T103641_N0511_R008_T31TFL_20250610T132001.SAFE,2025-06-10T10:48:41.968000+00:00 | 2025-06-10T10:48:56.168000+00:00,0.01,0.015,0.02,2025-06-10T00:00:00Z,2025-06-11T00:00:00Z,52,60,8,52,1.0,0.048662181943655014,0.2784726917743683,0.20118090288283724,0.0578349155751102,0.1117764487862587,0.1927710771560669,0.2159164994955063,0.24228370189666748,0.2551252841949463,0.0,0.3269230769230769,0.6730769230769231,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.023160737169046708,0.18272784600356737
2025-06-12,4,S2A_MSIL2A_20250612T103701_N0511_R008_T31TFK_20250612T143828.SAFE | S2A_MSIL2A_20250612T103701_N0511_R008_T31TFL_20250612T143828.SAFE | S2B_MSIL2A_20250612T102559_N0511_R108_T31TFK_20250612T131505.SAFE | S2B_MSIL2A_20250612T102559_N0511_R108_T31TFL_20250612T131505.SAFE,2025-06-12T10:38:22.685000+00:00 | 2025-06-12T10:38:37.412000+00:00 | 2025-06-12T10:48:36.817000+00:00 | 2025-06-12T10:48:51.029000+00:00,5.03,7.9775,10.73,2025-06-12T00:00:00Z,2025-06-13T00:00:00Z,52,60,8,52,1.0,0.06064356490969658,0.26082396507263184,0.1876272703162753,0.05002831932894817,0.11814671754837036,0.1718377023935318,0.20402128994464874,0.22420363128185272,0.23285143077373505,0.0,0.4807692307692308,0.5192307692307693,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.013553632566561946,0.1889427796376344
2025-06-15,2,S2B_MSIL2A_20250615T103619_N0511_R008_T31TFK_20250615T115248.SAFE | S2B_MSIL2A_20250615T103619_N0511_R008_T31TFL_20250615T115248.SAFE,2025-06-15T10:48:20.793000+00:00 | 2025-06-15T10:48:35.011000+00:00,85.11,90.715,96.32,2025-06-15T00:00:00Z,2025-06-16T00:00:00Z,52,60,60,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-06-17,2,S2C_MSIL2A_20250617T102621_N0511_R108_T31TFK_20250617T142610.SAFE | S2C_MSIL2A_20250617T102621_N0511_R108_T31TFL_20250617T142610.SAFE,2025-06-17T10:38:43.638000+00:00 | 2025-06-17T10:38:58.354000+00:00,0.37,1.625,2.88,2025-06-17T00:00:00Z,2025-06-18T00:00:00Z,52,60,8,52,1.0,0.0931752547621727,0.32466766238212585,0.26045862313073415,0.05075015648875799,0.18561317026615143,0.23983921110630035,0.27781984210014343,0.2978530526161194,0.30257803201675415,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.07283135281445885,0.21642226544328225
2025-06-19,2,S2A_MSIL2A_20250619T103041_N0511_R108_T31TFK_20250619T160201.SAFE | S2A_MSIL2A_20250619T103041_N0511_R108_T31TFL_20250619T160201.SAFE,2025-06-19T10:38:37.905000+00:00 | 2025-06-19T10:38:52.630000+00:00,3.91,5.285,6.66,2025-06-19T00:00:00Z,2025-06-20T00:00:00Z,52,60,8,52,1.0,0.0645015761256218,0.32726719975471497,0.2533498874937113,0.05249294720600274,0.19724483788013458,0.23679779469966888,0.2736557424068451,0.2876954972743988,0.29627367854118347,0.0,0.1346153846153846,0.8653846153846154,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.007108735637022856,0.23381192698024025
2025-06-22,4,S2A_MSIL2A_20250622T104041_N0511_R008_T31TFK_20250622T143806.SAFE | S2A_MSIL2A_20250622T104041_N0511_R008_T31TFL_20250622T143806.SAFE | S2B_MSIL2A_20250622T102559_N0511_R108_T31TFK_20250622T124912.SAFE | S2B_MSIL2A_20250622T102559_N0511_R108_T31TFL_20250622T124912.SAFE,2025-06-22T10:38:25.855000+00:00 | 2025-06-22T10:38:40.577000+00:00 | 2025-06-22T10:48:36.130000+00:00 | 2025-06-22T10:48:50.351000+00:00,0.14,0.7949999999999999,1.39,2025-06-22T00:00:00Z,2025-06-23T00:00:00Z,52,60,8,52,1.0,0.03761931508779526,0.43476197123527527,0.32781302255506706,0.07964320541065303,0.2466435432434082,0.2885352075099945,0.358332097530365,0.3843989372253418,0.4092140793800354,0.0,0.11538461538461539,0.75,0.1346153846153846,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.07446313506135577,0.2805405110598375
2025-06-25,2,S2B_MSIL2A_20250625T103629_N0511_R008_T31TFK_20250625T144139.SAFE | S2B_MSIL2A_20250625T103629_N0511_R008_T31TFL_20250625T144139.SAFE,2025-06-25T10:48:23.627000+00:00 | 2025-06-25T10:48:37.835000+00:00,0.0,0.73,1.46,2025-06-25T00:00:00Z,2025-06-26T00:00:00Z,52,60,8,52,1.0,-0.01858736015856266,0.3951561450958252,0.32253603791244895,0.07806779641958343,0.2545117139816284,0.29645296931266785,0.35266822576522827,0.3735886216163635,0.3791190981864929,0.019230769230769232,0.057692307692307696,0.9230769230769231,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.00527698464261811,0.3012329826537425
2025-06-27,2,S2C_MSIL2A_20250627T103041_N0511_R108_T31TFK_20250627T155455.SAFE | S2C_MSIL2A_20250627T103041_N0511_R108_T31TFL_20250627T155455.SAFE,2025-06-27T10:38:45.659000+00:00 | 2025-06-27T10:38:57.061000+00:00,21.89,48.825,75.76,2025-06-27T00:00:00Z,2025-06-28T00:00:00Z,52,60,8,52,1.0,-0.019818022847175598,0.3999454081058502,0.32331660332588047,0.08184869341422821,0.2602739632129669,0.2918265759944916,0.3523090183734894,0.3792720139026642,0.3881891965866089,0.019230769230769232,0.057692307692307696,0.9230769230769231,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.0007805654134315221,0.3245552212644655
2025-06-29,2,S2A_MSIL2A_20250629T102701_N0511_R108_T31TFK_20250629T143707.SAFE | S2A_MSIL2A_20250629T102701_N0511_R108_T31TFL_20250629T143707.SAFE,2025-06-29T10:38:41.645000+00:00 | 2025-06-29T10:38:56.364000+00:00,0.0,1.725,3.45,2025-06-29T00:00:00Z,2025-06-30T00:00:00Z,52,60,8,52,1.0,-0.04258132725954056,0.303181916475296,0.17712089465483305,0.09653428351506382,0.020166072994470596,0.12029202282428741,0.2082315981388092,0.2531231939792633,0.28568577766418457,0.07692307692307693,0.4230769230769231,0.5,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.14619570867104742,0.2743245119643875
2025-06-30,2,S2C_MSIL2A_20250630T104041_N0511_R008_T31TFK_20250630T161206.SAFE | S2C_MSIL2A_20250630T104041_N0511_R008_T31TFL_20250630T161206.SAFE,2025-06-30T10:48:43.358000+00:00 | 2025-06-30T10:48:57.552000+00:00,4.81,9.785,14.76,2025-06-30T00:00:00Z,2025-07-01T00:00:00Z,52,60,8,52,1.0,-0.0655049979686737,0.14971549808979034,0.07797750527522745,0.060838778461772984,-0.021651964634656906,0.05728137865662575,0.09719934314489365,0.11896178871393204,0.13845576345920563,0.1346153846153846,0.8653846153846154,0.0,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.0991433893796056,0.19280500108531365
2025-07-02,4,S2A_MSIL2A_20250702T103701_N0511_R008_T31TFK_20250702T145201.SAFE | S2A_MSIL2A_20250702T103701_N0511_R008_T31TFL_20250702T145201.SAFE | S2B_MSIL2A_20250702T102559_N0511_R108_T31TFK_20250702T131338.SAFE | S2B_MSIL2A_20250702T102559_N0511_R108_T31TFL_20250702T131338.SAFE,2025-07-02T10:38:27.981000+00:00 | 2025-07-02T10:38:42.694000+00:00 | 2025-07-02T10:48:39.382000+00:00 | 2025-07-02T10:48:53.589000+00:00,0.87,8.005,13.05,2025-07-02T00:00:00Z,2025-07-03T00:00:00Z,52,60,8,52,1.0,-0.0535714291036129,0.1762845814228058,0.10097696872925062,0.0656715350656837,-0.0038265306502580643,0.07862330228090286,0.13150131702423096,0.15015974640846252,0.1585228145122528,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.022999463454023164,0.11869178955310372
2025-07-05,2,S2B_MSIL2A_20250705T103629_N0511_R008_T31TFK_20250705T113540.SAFE | S2B_MSIL2A_20250705T103629_N0511_R008_T31TFL_20250705T113540.SAFE,2025-07-05T10:48:25.239000+00:00 | 2025-07-05T10:48:39.444000+00:00,0.13,17.17,34.21,2025-07-05T00:00:00Z,2025-07-06T00:00:00Z,52,60,8,52,1.0,-0.06630387902259827,0.21980129182338715,0.15132127365527248,0.06302339955161271,0.053258247673511505,0.1274459809064865,0.17429915070533752,0.1999274343252182,0.21246753633022308,0.019230769230769232,0.75,0.23076923076923078,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.05034430492602186,0.11009191588658353
2025-07-07,2,S2C_MSIL2A_20250707T103051_N0511_R108_T31TFK_20250707T160517.SAFE | S2C_MSIL2A_20250707T103051_N0511_R108_T31TFL_20250707T160517.SAFE,2025-07-07T10:38:47.684000+00:00 | 2025-07-07T10:39:02.395000+00:00,46.88,60.980000000000004,75.08,2025-07-07T00:00:00Z,2025-07-08T00:00:00Z,52,60,8,52,1.0,-0.03534696623682976,0.2596684992313385,0.18525758020293256,0.0678998307941479,0.08404294401407242,0.16750305891036987,0.203605517745018,0.23842287063598633,0.253825843334198,0.019230769230769232,0.4230769230769231,0.5576923076923077,0.0,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.03393630654766008,0.14585194086248524
