site_id,latitude,longitude,weather_model,timezone,date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,relative_humidity_2m_mean,vapour_pressure_deficit_max,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,precipitation_7d,et0_7d,water_balance_7d,temperature_mean_7d,temperature_max_7d,relative_humidity_mean_7d,vpd_max_7d,radiation_sum_7d,wind_speed_mean_7d,soil_moisture_0_7cm_mean_7d,soil_moisture_7_28cm_mean_7d,rainy_days_7d,precipitation_14d,et0_14d,water_balance_14d,temperature_mean_14d,temperature_max_14d,relative_humidity_mean_14d,vpd_max_14d,radiation_sum_14d,wind_speed_mean_14d,soil_moisture_0_7cm_mean_14d,soil_moisture_7_28cm_mean_14d,rainy_days_14d,precipitation_30d,et0_30d,water_balance_30d,temperature_mean_30d,temperature_max_30d,relative_humidity_mean_30d,vpd_max_30d,radiation_sum_30d,wind_speed_mean_30d,soil_moisture_0_7cm_mean_30d,soil_moisture_7_28cm_mean_30d,rainy_days_30d,dryness_index_30d
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-08-25,17.9,14.2,20.8,0.0,51.0,1.49,3.87,14.19,13.2,0.145,0.168,1.0999999999999859,33.72,-32.62000000000001,23.514285714285712,32.2,53.142857142857146,3.56,140.08,9.299999999999999,0.15857142857142859,0.1712857142857143,0.0,19.400000000000002,66.46000000000001,-47.06,22.928571428571427,32.2,56.92857142857143,3.56,281.99,9.935714285714285,0.18721428571428572,0.17357142857142857,3.0,43.099999999999994,150.9,-107.80000000000001,24.43,34.6,56.36666666666667,3.8,639.2399999999999,9.046666666666669,0.18083333333333332,0.17666666666666667,7.0,107.80000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-08-26,16.7,11.9,22.1,0.0,53.0,1.91,4.59,22.77,12.8,0.144,0.167,1.0999999999999859,32.879999999999995,-31.78000000000001,22.557142857142857,32.2,53.42857142857143,3.56,140.35,9.5,0.15314285714285716,0.17014285714285715,0.0,19.400000000000002,65.21,-45.80999999999999,22.492857142857144,32.2,57.142857142857146,3.56,279.47999999999996,10.214285714285714,0.18264285714285716,0.173,3.0,42.99999999999999,150.01,-107.00999999999999,24.076666666666664,34.6,56.6,3.8,638.0500000000001,9.326666666666664,0.17976666666666666,0.1758333333333333,7.0,107.00999999999999
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-08-27,20.3,13.3,27.3,0.0,44.0,2.39,4.64,22.39,5.3,0.142,0.166,1.0999999999999859,31.5,-30.400000000000013,22.014285714285712,32.2,53.142857142857146,3.56,139.32999999999998,8.5,0.14914285714285716,0.169,0.0,6.6,66.46000000000001,-59.86000000000001,22.349999999999998,32.2,54.92857142857143,3.56,285.85,10.007142857142856,0.17821428571428571,0.17242857142857143,2.0,38.199999999999996,151.17999999999998,-112.97999999999999,23.943333333333335,34.6,55.8,3.8,645.64,9.24,0.17856666666666668,0.175,6.0,112.97999999999999
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-08-28,23.6,16.8,31.0,0.0,51.0,3.27,5.11,23.05,5.9,0.139,0.165,0.6999999999999857,31.47,-30.770000000000014,21.82857142857143,32.2,52.42857142857143,3.56,139.98000000000002,8.1,0.146,0.168,0.0,5.199999999999999,67.72,-62.519999999999996,22.599999999999998,32.2,53.357142857142854,3.56,290.85999999999996,9.571428571428571,0.17014285714285715,0.17164285714285712,1.0,38.199999999999996,151.04,-112.84,23.903333333333332,34.6,55.46666666666667,3.8,642.23,9.31,0.17693333333333333,0.1742,6.0,112.84
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-08-29,22.7,18.7,28.3,7.7,68.0,2.11,3.75,15.75,10.3,0.156,0.164,8.399999999999986,30.509999999999998,-22.110000000000014,21.37142857142857,31.9,54.42857142857143,3.45,134.76999999999998,8.942857142857141,0.14614285714285713,0.167,1.0,12.899999999999999,65.88,-52.98,22.62857142857143,32.2,54.357142857142854,3.56,282.80999999999995,9.285714285714286,0.16442857142857142,0.17071428571428574,2.0,45.9,149.03,-103.13,23.756666666666664,34.6,56.0,3.8,632.26,9.426666666666666,0.1763,0.1734333333333333,7.0,103.13
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-08-30,18.8,16.5,21.2,0.0,62.0,1.41,3.46,14.16,13.5,0.218,0.165,7.699999999999986,29.44,-21.740000000000016,20.3,31.0,55.57142857142857,3.27,127.69,10.342857142857143,0.15585714285714286,0.16628571428571431,1.0,12.899999999999999,64.01,-51.11000000000001,22.27857142857143,32.2,55.0,3.56,273.23,9.764285714285714,0.16471428571428573,0.16985714285714287,2.0,45.9,146.81,-100.91,23.453333333333333,34.6,56.36666666666667,3.8,622.43,9.669999999999998,0.1781,0.17276666666666665,7.0,100.91
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-08-31,18.8,15.4,23.0,0.4,58.0,1.69,4.04,17.92,12.2,0.206,0.165,8.099999999999985,29.46,-21.360000000000014,19.82857142857143,31.0,55.285714285714285,3.27,130.23000000000002,10.457142857142856,0.16428571428571428,0.16571428571428573,1.0,9.2,63.879999999999995,-54.67999999999999,22.00714285714286,32.2,54.714285714285715,3.56,273.25,9.935714285714285,0.165,0.16907142857142857,1.0,46.099999999999994,144.86,-98.76000000000002,23.19333333333333,34.6,56.5,3.8,615.72,9.766666666666667,0.17976666666666666,0.1722,7.0,98.76000000000002
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-01,17.7,13.8,21.5,0.0,56.0,1.52,4.04,14.62,18.7,0.195,0.165,8.099999999999985,29.63,-21.530000000000015,19.8,31.0,56.0,3.27,130.66,11.242857142857144,0.17142857142857143,0.16528571428571429,1.0,9.2,63.35,-54.150000000000006,21.657142857142855,32.2,54.57142857142857,3.56,270.74,10.271428571428572,0.16499999999999998,0.1682857142857143,1.0,46.099999999999994,142.44,-96.34,22.893333333333334,34.6,56.56666666666667,3.8,605.11,10.003333333333334,0.18126666666666666,0.1717,7.0,96.34
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-02,18.3,13.2,23.5,0.0,54.0,1.79,4.21,18.15,12.2,0.185,0.165,8.099999999999985,29.25,-21.150000000000013,20.028571428571432,31.0,56.142857142857146,3.27,126.03999999999999,11.157142857142857,0.1772857142857143,0.165,1.0,9.2,62.129999999999995,-52.92999999999999,21.292857142857144,32.2,54.785714285714285,3.56,266.39,10.328571428571427,0.1652142857142857,0.16757142857142857,1.0,46.099999999999994,140.72,-94.62,22.566666666666666,34.6,56.8,3.8,598.67,10.186666666666667,0.18259999999999998,0.17126666666666665,7.0,94.62
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-03,18.6,13.2,23.5,0.0,60.0,1.69,3.15,15.08,6.6,0.176,0.165,8.099999999999985,27.759999999999998,-19.66000000000001,19.785714285714285,31.0,58.42857142857143,3.27,118.73,11.342857142857143,0.18214285714285716,0.16485714285714287,1.0,9.2,59.260000000000005,-50.06,20.900000000000002,32.2,55.785714285714285,3.56,258.06,9.921428571428573,0.16564285714285715,0.16692857142857145,1.0,45.99999999999999,137.55,-91.55000000000001,22.21,34.2,57.3,3.78,590.5,10.1,0.18373333333333333,0.1709,7.0,91.55000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-04,20.1,13.6,25.0,0.0,54.0,2.03,3.71,18.44,5.8,0.169,0.164,8.099999999999985,26.36,-18.260000000000012,19.285714285714285,28.3,58.857142857142854,2.11,114.12,11.328571428571427,0.18642857142857144,0.16471428571428573,1.0,8.799999999999999,57.830000000000005,-49.03000000000001,20.557142857142857,32.2,55.642857142857146,3.56,254.10000000000002,9.714285714285714,0.1662142857142857,0.16635714285714287,1.0,45.99999999999999,135.28,-89.28,21.930000000000003,32.9,57.63333333333333,3.56,585.63,10.013333333333332,0.18473333333333336,0.17056666666666667,7.0,89.28
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-05,21.8,14.7,28.4,0.0,51.0,2.84,4.18,20.94,3.3,0.162,0.164,0.3999999999999858,26.79,-26.390000000000015,19.157142857142855,28.4,56.42857142857143,2.84,119.31,10.328571428571427,0.18728571428571428,0.16471428571428573,0.0,8.799999999999999,57.3,-48.5,20.264285714285712,31.9,55.42857142857143,3.45,254.08,9.635714285714284,0.16671428571428573,0.16585714285714287,1.0,44.49999999999999,133.75,-89.25,21.720000000000002,32.2,57.666666666666664,3.56,583.8100000000001,9.866666666666667,0.18546666666666667,0.17026666666666668,6.0,89.25
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-06,20.5,18.3,24.4,3.0,65.0,1.67,2.36,10.5,4.5,0.159,0.163,3.3999999999999857,25.689999999999998,-22.290000000000013,19.400000000000002,28.4,56.857142857142854,2.84,115.65,9.042857142857143,0.17885714285714285,0.16442857142857142,1.0,11.1,55.13,-44.03,19.85,31.0,56.214285714285715,3.27,243.34,9.692857142857141,0.16735714285714284,0.1653571428571429,2.0,47.099999999999994,129.82,-82.72,21.516666666666666,32.2,57.93333333333333,3.56,571.0300000000001,9.536666666666665,0.1858,0.16996666666666665,7.0,82.72
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-07,19.2,15.8,23.4,0.5,68.0,1.55,3.46,15.93,11.6,0.167,0.163,3.499999999999986,25.11,-21.610000000000014,19.457142857142856,28.4,58.285714285714285,2.84,113.66000000000001,8.957142857142857,0.1732857142857143,0.16414285714285715,1.0,11.6,54.57,-42.97,19.642857142857142,31.0,56.785714285714285,3.27,243.89000000000001,9.707142857142857,0.1687857142857143,0.16492857142857145,2.0,40.49999999999999,129.26999999999998,-88.76999999999998,21.34,32.2,57.9,3.56,569.46,9.643333333333334,0.1852333333333333,0.16970000000000002,6.0,88.76999999999998
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-08,19.2,12.3,25.2,0.0,58.0,2.04,3.97,21.06,6.9,0.163,0.163,3.499999999999986,25.04,-21.540000000000013,19.671428571428574,28.4,58.57142857142857,2.84,120.1,7.271428571428572,0.16871428571428573,0.16385714285714287,1.0,11.6,54.67,-43.07,19.735714285714288,31.0,57.285714285714285,3.27,250.76,9.257142857142856,0.17007142857142857,0.1645714285714286,2.0,30.999999999999993,131.45000000000002,-100.45000000000002,21.27,32.2,57.06666666666667,3.56,583.36,9.573333333333332,0.18303333333333335,0.16943333333333335,5.0,100.45000000000002
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-09,21.7,14.9,27.7,0.0,56.0,2.31,3.55,17.11,3.6,0.157,0.162,3.499999999999986,24.38,-20.880000000000013,20.157142857142855,28.4,58.857142857142854,2.84,119.06,6.042857142857143,0.16471428571428573,0.16342857142857145,1.0,11.6,53.63,-42.03,20.092857142857138,31.0,57.5,3.27,245.1,8.6,0.171,0.16421428571428573,2.0,30.999999999999993,130.3,-99.30000000000001,21.313333333333333,32.2,56.833333333333336,3.56,576.13,9.42,0.17963333333333334,0.1690333333333333,5.0,99.30000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-10,23.3,17.4,29.4,0.0,48.0,3.17,4.81,20.58,7.1,0.152,0.162,3.499999999999986,26.04,-22.540000000000013,20.82857142857143,29.4,57.142857142857146,3.17,124.56,6.114285714285714,0.16128571428571428,0.163,1.0,11.6,53.800000000000004,-42.2,20.307142857142857,31.0,57.785714285714285,3.27,243.29000000000002,8.728571428571428,0.1717142857142857,0.16392857142857142,2.0,30.999999999999993,129.49,-98.49000000000001,21.41,32.2,56.766666666666666,3.56,570.4399999999999,9.313333333333333,0.17703333333333332,0.1686,5.0,98.49000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-11,23.6,16.5,30.4,0.0,40.0,3.29,4.41,20.29,4.9,0.148,0.161,3.499999999999986,26.74,-23.240000000000013,21.32857142857143,30.4,55.142857142857146,3.29,126.41,5.985714285714286,0.1582857142857143,0.1625714285714286,1.0,11.6,53.1,-41.5,20.307142857142857,30.4,57.0,3.29,240.53,8.657142857142857,0.17235714285714288,0.16364285714285715,2.0,30.999999999999993,128.06,-97.06,21.436666666666667,32.2,56.43333333333333,3.56,565.4499999999999,9.180000000000001,0.17503333333333335,0.16813333333333333,5.0,97.06
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-12,22.6,16.6,27.9,0.0,58.0,2.34,4.03,15.37,10.1,0.145,0.161,3.499999999999986,26.59,-23.090000000000014,21.442857142857143,30.4,56.142857142857146,3.29,120.84,6.957142857142856,0.15585714285714286,0.16214285714285714,1.0,3.9,53.38,-49.480000000000004,20.300000000000004,30.4,56.285714285714285,3.29,240.15,8.642857142857142,0.17157142857142857,0.16342857142857145,1.0,18.199999999999996,128.70000000000002,-110.50000000000003,21.446666666666665,32.2,55.86666666666667,3.56,564.8,9.243333333333332,0.17306666666666667,0.16770000000000002,4.0,110.50000000000003
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-13,23.2,18.5,28.5,1.2,58.0,2.4,4.07,16.83,8.0,0.143,0.16,1.6999999999999857,28.3,-26.600000000000016,21.82857142857143,30.4,55.142857142857146,3.29,127.16999999999999,7.457142857142857,0.15357142857142855,0.16171428571428573,1.0,5.1,53.99,-48.89,20.614285714285717,30.4,56.0,3.29,242.82,8.25,0.1662142857142857,0.1630714285714286,2.0,17.999999999999993,128.92,-110.91999999999999,21.55,32.2,55.36666666666667,3.56,563.59,9.109999999999998,0.16943333333333335,0.16716666666666669,4.0,110.91999999999999
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-14,21.1,17.8,24.8,0.0,62.0,1.79,3.6,14.1,12.4,0.142,0.16,1.1999999999999857,28.44,-27.240000000000016,22.1,30.4,54.285714285714285,3.29,125.33999999999999,7.571428571428571,0.14999999999999997,0.16128571428571428,1.0,4.699999999999999,53.550000000000004,-48.85000000000001,20.77857142857143,30.4,56.285714285714285,3.29,239.0,8.264285714285714,0.16164285714285714,0.16271428571428573,2.0,17.999999999999993,126.92999999999999,-108.93,21.509999999999998,32.2,55.63333333333333,3.56,553.89,9.046666666666669,0.1663,0.1666,4.0,108.93
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-15,19.9,15.3,24.5,0.0,51.0,2.13,4.46,19.15,12.4,0.14,0.16,1.1999999999999857,28.93,-27.730000000000015,22.199999999999996,30.4,53.285714285714285,3.29,123.43,8.357142857142858,0.1467142857142857,0.16085714285714287,1.0,4.699999999999999,53.970000000000006,-49.27000000000001,20.935714285714287,30.4,55.92857142857143,3.29,243.53,7.814285714285715,0.15771428571428572,0.16235714285714287,2.0,17.999999999999993,126.06,-108.06,21.383333333333333,32.2,55.56666666666667,3.56,549.3,9.233333333333333,0.16383333333333333,0.16603333333333334,4.0,108.06
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-16,20.1,14.4,25.8,0.0,54.0,1.88,3.13,13.24,6.1,0.139,0.159,1.1999999999999857,28.51,-27.310000000000016,21.97142857142857,30.4,53.0,3.29,119.55999999999999,8.714285714285714,0.14414285714285713,0.16042857142857142,1.0,4.699999999999999,52.89,-48.19,21.064285714285713,30.4,55.92857142857143,3.29,238.62,7.378571428571428,0.15442857142857142,0.16192857142857142,2.0,13.899999999999993,125.02,-111.12,21.3,32.2,55.3,3.56,544.64,9.110000000000001,0.1617333333333333,0.16546666666666668,3.0,111.12
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-17,21.4,14.7,27.6,0.0,66.0,2.23,4.09,18.02,9.8,0.138,0.159,1.1999999999999857,27.790000000000003,-26.590000000000018,21.699999999999996,30.4,55.57142857142857,3.29,116.99999999999999,9.1,0.14214285714285715,0.16,1.0,4.699999999999999,53.830000000000005,-49.13000000000001,21.264285714285712,30.4,56.357142857142854,3.29,241.55999999999997,7.607142857142857,0.15171428571428572,0.1615,2.0,13.899999999999993,124.54,-110.64000000000001,21.26,32.2,55.56666666666667,3.56,545.53,8.97,0.15983333333333333,0.1649,3.0,110.64000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-18,21.9,15.7,27.5,0.0,64.0,2.22,4.08,18.0,11.3,0.137,0.159,1.1999999999999857,27.46,-26.260000000000016,21.457142857142856,28.5,59.0,2.4,114.71,10.014285714285716,0.14057142857142857,0.1597142857142857,1.0,4.699999999999999,54.2,-49.5,21.392857142857142,30.4,57.07142857142857,3.29,241.11999999999998,8.0,0.14942857142857144,0.16114285714285712,2.0,13.899999999999993,123.19,-109.29,21.21,32.2,56.0,3.56,541.03,8.966666666666667,0.15833333333333333,0.16436666666666666,3.0,109.29
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-19,23.5,17.9,29.3,0.0,56.0,2.75,3.89,17.64,5.5,0.136,0.158,1.1999999999999857,27.32,-26.120000000000015,21.585714285714285,29.3,58.714285714285715,2.75,116.97999999999999,9.357142857142858,0.1392857142857143,0.15928571428571428,1.0,4.699999999999999,53.910000000000004,-49.21000000000001,21.514285714285712,30.4,57.42857142857143,3.29,237.82,8.157142857142857,0.14757142857142855,0.16071428571428573,2.0,13.899999999999993,121.06,-107.16000000000001,21.19,32.2,56.333333333333336,3.56,535.26,8.74,0.1572,0.16383333333333333,3.0,107.16000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-20,24.1,17.6,29.9,0.0,51.0,2.93,3.92,17.93,5.6,0.135,0.158,0.0,27.17,-27.17,21.714285714285715,29.9,57.714285714285715,2.93,118.08000000000001,9.014285714285714,0.13814285714285715,0.159,0.0,1.7,55.470000000000006,-53.77,21.771428571428572,30.4,56.42857142857143,3.29,245.25,8.235714285714286,0.14585714285714285,0.16035714285714286,1.0,13.499999999999993,119.84,-106.34,21.163333333333338,32.2,56.166666666666664,3.56,530.7900000000001,8.636666666666667,0.15633333333333332,0.16336666666666666,3.0,106.34
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-21,22.2,16.5,29.5,0.2,61.0,2.78,4.12,15.42,11.3,0.134,0.157,0.1999999999999858,27.689999999999998,-27.490000000000013,21.87142857142857,29.9,57.57142857142857,2.93,119.39999999999999,8.857142857142858,0.137,0.15857142857142856,0.0,1.4,56.13,-54.730000000000004,21.985714285714288,30.4,55.92857142857143,3.29,244.73999999999998,8.214285714285714,0.1435,0.15992857142857142,1.0,13.699999999999992,119.25,-105.55000000000001,21.04,31.9,56.4,3.45,525.25,8.866666666666667,0.15563333333333335,0.1629,3.0,105.55000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-22,16.5,12.3,22.0,0.0,56.0,1.82,3.2,16.16,9.5,0.135,0.157,0.1999999999999858,26.43,-26.230000000000015,21.385714285714283,29.9,58.285714285714285,2.93,116.41,8.442857142857141,0.1362857142857143,0.15814285714285714,0.0,1.4,55.36000000000001,-53.96000000000001,21.792857142857144,30.4,55.785714285714285,3.29,239.84,8.4,0.1415,0.15949999999999998,1.0,12.999999999999993,117.92,-104.92000000000002,20.71333333333333,31.0,56.46666666666667,3.29,520.17,9.06,0.15513333333333332,0.16246666666666665,3.0,104.92000000000002
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-23,22.4,15.8,29.7,0.0,46.0,2.73,3.41,16.6,2.9,0.134,0.157,0.1999999999999858,26.71,-26.510000000000016,21.714285714285715,29.9,57.142857142857146,2.93,119.77,7.985714285714287,0.1355714285714286,0.15785714285714286,0.0,1.4,55.22,-53.82,21.842857142857138,30.4,55.07142857142857,3.29,239.32999999999998,8.35,0.13985714285714285,0.1591428571428571,1.0,12.999999999999993,117.31,-104.31,20.723333333333333,31.0,56.0,3.29,521.39,8.776666666666667,0.1547,0.16206666666666666,3.0,104.31
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-24,15.0,11.2,22.5,1.0,55.0,1.34,3.84,14.16,23.9,0.137,0.157,1.1999999999999857,26.46,-25.260000000000016,20.8,29.9,55.57142857142857,2.93,115.91,10.0,0.13542857142857143,0.15757142857142856,0.0,2.4,54.25000000000001,-51.85000000000001,21.25,30.4,55.57142857142857,3.29,232.91,9.55,0.1387857142857143,0.15878571428571428,1.0,13.999999999999993,117.28,-103.28,20.626666666666665,31.0,56.13333333333333,3.29,521.36,9.133333333333333,0.15443333333333334,0.1617,3.0,103.28
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-25,13.9,9.9,19.2,0.0,45.0,1.45,3.32,14.62,10.5,0.136,0.157,1.1999999999999857,25.700000000000003,-24.500000000000018,19.657142857142855,29.9,52.857142857142854,2.93,112.53,9.885714285714286,0.1352857142857143,0.15728571428571428,0.0,2.4,53.160000000000004,-50.760000000000005,20.557142857142857,29.9,55.92857142857143,2.93,227.23999999999998,9.950000000000001,0.13792857142857143,0.1585,1.0,13.999999999999993,116.01,-102.01000000000002,20.533333333333335,31.0,55.86666666666667,3.29,513.21,9.056666666666667,0.15416666666666667,0.16136666666666669,3.0,102.01000000000002
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-26,17.2,12.1,23.7,0.0,53.0,1.84,3.24,16.85,5.3,0.136,0.156,1.1999999999999857,25.05,-23.850000000000016,18.757142857142856,29.9,52.42857142857143,2.93,111.74000000000001,9.857142857142858,0.1352857142857143,0.157,0.0,2.4,52.370000000000005,-49.970000000000006,20.17142857142857,29.9,55.57142857142857,2.93,228.71999999999997,9.607142857142858,0.1372857142857143,0.15814285714285714,1.0,13.999999999999993,114.61,-100.61000000000001,20.43,31.0,56.166666666666664,3.29,507.67,9.056666666666667,0.15396666666666667,0.1610333333333333,3.0,100.61000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-27,18.0,11.5,25.9,0.0,58.0,2.28,3.38,17.53,5.4,0.135,0.156,1.1999999999999857,24.509999999999998,-23.310000000000013,17.885714285714283,29.7,53.42857142857143,2.78,111.34,9.828571428571427,0.1352857142857143,0.15671428571428572,0.0,1.2,51.68,-50.48,19.8,29.9,55.57142857142857,2.93,229.42000000000002,9.421428571428573,0.13671428571428573,0.1578571428571429,0.0,13.999999999999993,112.88,-98.88,20.243333333333332,30.4,56.4,3.29,502.15000000000003,9.04,0.15383333333333335,0.16073333333333334,3.0,98.88
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-28,19.6,13.0,25.8,0.0,53.0,2.25,4.08,17.18,8.8,0.134,0.156,0.9999999999999858,24.470000000000002,-23.470000000000017,17.514285714285712,29.7,52.285714285714285,2.73,113.10000000000001,9.471428571428572,0.1352857142857143,0.15657142857142858,0.0,1.2,52.16,-50.959999999999994,19.692857142857147,29.9,54.92857142857143,2.93,232.5,9.164285714285715,0.13614285714285715,0.15757142857142856,0.0,6.299999999999993,113.21000000000001,-106.91000000000001,20.14,30.4,55.9,3.29,503.58000000000004,8.99,0.15309999999999999,0.16046666666666667,2.0,106.91000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-29,17.6,13.3,22.0,0.0,56.0,1.54,3.38,15.84,10.2,0.133,0.156,0.9999999999999858,24.65,-23.650000000000013,17.67142857142857,29.7,52.285714285714285,2.73,112.78,9.571428571428571,0.135,0.15642857142857142,0.0,1.2,51.080000000000005,-49.88,19.52857142857143,29.9,55.285714285714285,2.93,229.19,9.007142857142856,0.13564285714285715,0.15728571428571428,0.0,6.299999999999993,113.13000000000001,-106.83000000000001,20.1,30.4,55.7,3.29,505.26,8.879999999999999,0.15026666666666666,0.16016666666666665,2.0,106.83000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-09-30,17.0,12.1,22.8,0.7,65.0,1.67,2.49,12.07,5.0,0.135,0.156,1.6999999999999857,23.73,-22.030000000000015,16.900000000000002,25.9,55.0,2.28,108.25,9.87142857142857,0.13514285714285715,0.15628571428571428,0.0,1.9,50.440000000000005,-48.540000000000006,19.307142857142857,29.9,56.07142857142857,2.93,228.01999999999998,8.928571428571429,0.13535714285714287,0.15707142857142858,0.0,6.5999999999999925,111.58,-104.98,20.040000000000003,30.4,55.93333333333333,3.29,499.40999999999997,8.639999999999999,0.1479,0.15986666666666668,2.0,104.98
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-10-01,12.4,10.9,13.8,3.2,66.0,0.66,2.45,12.12,17.6,0.145,0.156,3.899999999999986,22.34,-18.440000000000012,16.52857142857143,25.9,56.57142857142857,2.28,106.21000000000001,8.971428571428572,0.1362857142857143,0.15614285714285714,1.0,5.1,48.8,-43.699999999999996,18.664285714285715,29.9,56.07142857142857,2.93,222.12,9.485714285714286,0.13585714285714287,0.15685714285714283,1.0,9.799999999999994,109.99000000000001,-100.19000000000001,19.863333333333333,30.4,56.266666666666666,3.29,496.91,8.603333333333332,0.14623333333333335,0.15956666666666666,3.0,100.19000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-10-02,11.4,7.9,15.4,0.0,53.0,1.14,3.41,14.24,21.5,0.156,0.156,3.899999999999986,22.43,-18.530000000000015,16.17142857142857,25.9,57.714285714285715,2.28,105.83,10.542857142857143,0.13914285714285715,0.156,1.0,5.1,48.13,-43.03,17.914285714285715,29.9,55.285714285714285,2.93,218.36,10.214285714285714,0.13721428571428573,0.15664285714285714,1.0,9.799999999999994,109.19,-99.39,19.633333333333333,30.4,56.233333333333334,3.29,493.0,8.913333333333332,0.14526666666666668,0.1592666666666667,3.0,99.39
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-10-03,13.8,10.5,18.2,0.0,61.0,1.0,2.64,9.69,16.7,0.153,0.156,3.899999999999986,21.830000000000002,-17.930000000000014,15.685714285714285,25.9,58.857142857142854,2.28,98.66999999999999,12.171428571428573,0.14157142857142857,0.156,1.0,5.1,46.88,-41.78,17.22142857142857,29.9,55.642857142857146,2.93,210.41,11.014285714285714,0.13842857142857143,0.15650000000000003,1.0,9.799999999999994,108.68,-98.88000000000001,19.473333333333336,30.4,56.266666666666666,3.29,487.61,9.25,0.1445,0.15896666666666667,3.0,98.88000000000001
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-10-04,15.6,10.5,21.8,0.0,69.0,1.52,2.58,15.45,7.7,0.151,0.156,3.899999999999986,21.03,-17.130000000000017,15.342857142857143,25.8,60.42857142857143,2.25,96.58999999999999,12.5,0.14385714285714285,0.156,1.0,5.1,45.54,-40.44,16.614285714285714,29.7,56.92857142857143,2.78,207.93,11.164285714285715,0.13957142857142857,0.15635714285714283,1.0,9.799999999999994,107.55,-97.75,19.32333333333333,30.4,56.766666666666666,3.29,484.62,9.313333333333334,0.1439,0.1587,3.0,97.75
site_005,45.13063740327275,4.97419620223305,era5_seamless,Europe/Paris,2018-10-05,17.8,12.0,24.5,0.0,58.0,2.08,3.33,15.54,7.5,0.149,0.156,3.899999999999986,20.28,-16.380000000000017,15.085714285714285,24.5,61.142857142857146,2.08,94.95,12.314285714285715,0.146,0.156,1.0,4.9,44.75,-39.85,16.3,29.7,56.714285714285715,2.73,208.05,10.892857142857142,0.14064285714285715,0.1562857142857143,1.0,9.799999999999994,106.7,-96.9,19.19,30.4,57.0,3.29,479.22,9.453333333333335,0.1434666666666667,0.15843333333333334,3.0,96.9
