site_id,acquisition_date,index,buffer_m,area_m2,area_retained_ratio,geometry_pixel_count,sample_count,no_data_count,valid_pixel_count,valid_pixel_ratio,mean,median,std,minimum,maximum,p10,p25,p75,p90,is_usable
site_005,2015-07-30,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-07-30,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-07-30,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-08-02,ndmi,0,15630.418958895847,1.0,66,110,54,56,0.8484848484848485,0.24491069485832534,0.25194329023361206,0.06750316635470435,0.06184825673699379,0.34180748462677,0.1658746302127838,0.1967974305152893,0.3060944080352783,0.3311413824558258,True
site_005,2015-08-02,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.2665297380975775,0.2706491947174072,0.045943467718736086,0.14944738149642944,0.33805081248283386,0.22486230731010437,0.24113263189792633,0.3095890283584595,0.3254437744617462,True
site_005,2015-08-02,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.2941135270030875,0.3069518804550171,0.04622794536018635,0.16187290847301483,0.34434837102890015,0.23300062119960785,0.2834128737449646,0.3296416997909546,0.34232211112976074,True
site_005,2015-08-09,ndmi,0,15630.418958895847,1.0,66,110,100,10,0.15151515151515152,0.19505838081240653,0.2036711573600769,0.04657225269651795,0.11022114008665085,0.2769656181335449,0.15377724170684814,0.1811218112707138,0.21924518048763275,0.2769656181335449,False
site_005,2015-08-09,ndmi,10,9009.587406432553,0.5764136860390978,37,44,38,6,0.16216216216216217,0.21707293887933096,0.24635003507137299,0.038061546587807055,0.16252389550209045,0.2613791227340698,0.18253079056739807,0.19669421017169952,0.25295957922935486,0.2613791227340698,False
site_005,2015-08-09,ndmi,20,4371.697514257867,0.2796916401124215,19,20,17,3,0.15789473684210525,0.20236505071322122,0.22748003900051117,0.0422485717754746,0.1428571492433548,0.23675796389579773,0.22748003900051117,0.22748003900051117,0.23675796389579773,0.23675796389579773,False
site_005,2015-08-12,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.2259022309868173,0.2666085362434387,0.11486110526326163,-0.08500085771083832,0.37184980511665344,0.07732980698347092,0.16310502588748932,0.3113604485988617,0.3404558300971985,True
site_005,2015-08-12,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.2687486575261967,0.28493964672088623,0.06937184180723367,0.05795918405056,0.3626062273979187,0.1940193474292755,0.22985073924064636,0.32247787714004517,0.346082866191864,True
site_005,2015-08-12,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.3071272639851821,0.3143655061721802,0.054105100156448996,0.14353716373443604,0.3843051493167877,0.2646853029727936,0.2855200469493866,0.3386494815349579,0.3766147792339325,True
site_005,2015-08-19,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.2812529330522838,0.3327174782752991,0.11198327888510638,-0.06600607186555862,0.42319929599761963,0.1494385302066803,0.21767988801002502,0.3614661991596222,0.3911972939968109,True
site_005,2015-08-19,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.3259416879028886,0.3435665965080261,0.060544661616229636,0.1494385302066803,0.40957221388816833,0.2637183964252472,0.28928571939468384,0.36395758390426636,0.39745578169822693,True
site_005,2015-08-19,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.3589424224276292,0.3592953085899353,0.04690411747552356,0.22287529706954956,0.4287351369857788,0.31910479068756104,0.3364972472190857,0.3867163360118866,0.426300585269928,True
site_005,2015-08-22,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.24932338621213354,0.2856169044971466,0.11483754363907554,-0.06431359052658081,0.39674094319343567,0.09639016538858414,0.1871192306280136,0.3404330909252167,0.3771086633205414,True
site_005,2015-08-22,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.28710033603616664,0.296875,0.07232006067392295,0.07261650264263153,0.39343729615211487,0.22439108788967133,0.2385047972202301,0.3488602638244629,0.3771086633205414,True
site_005,2015-08-22,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.32068489962502533,0.32207006216049194,0.06095944417337795,0.16262975335121155,0.40761682391166687,0.26726096868515015,0.2869565188884735,0.36268043518066406,0.4027000367641449,True
site_005,2015-08-29,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.2849484070161865,0.31758779287338257,0.10892315443216094,-0.045623522251844406,0.4351145029067993,0.14584937691688538,0.2418278306722641,0.3640661835670471,0.3874979317188263,True
site_005,2015-08-29,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.32743887724103155,0.3333333432674408,0.05872515434846362,0.14584937691688538,0.4238095283508301,0.2512499988079071,0.2962668836116791,0.36748769879341125,0.40212443470954895,True
site_005,2015-08-29,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.3654920254883014,0.37263843417167664,0.046043443654827716,0.24929413199424744,0.4436090290546417,0.30679547786712646,0.34911617636680603,0.39515483379364014,0.4323481321334839,True
site_005,2015-09-08,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.28778423320953594,0.3108254671096802,0.0963490013988074,0.026477934792637825,0.43795621395111084,0.13518953323364258,0.2477763593196869,0.36242884397506714,0.38591548800468445,True
site_005,2015-09-08,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.3314453625195735,0.3426399827003479,0.05928421026949159,0.19993945956230164,0.44009631872177124,0.24606360495090485,0.28087010979652405,0.3680436611175537,0.40045079588890076,True
site_005,2015-09-08,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.3615256485186124,0.37043213844299316,0.05035777806137422,0.25976866483688354,0.4393203854560852,0.26845306158065796,0.3532524108886719,0.39077404141426086,0.43694305419921875,True
site_005,2015-09-11,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.26984894196643977,0.28995147347450256,0.10410120883803621,0.011183956637978554,0.43460899591445923,0.14186611771583557,0.217721089720726,0.35031846165657043,0.37419015169143677,True
site_005,2015-09-11,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.31844583677278987,0.3245614171028137,0.06408204267292048,0.1658831387758255,0.44327133893966675,0.23983263969421387,0.27605918049812317,0.3625218868255615,0.4004383683204651,True
site_005,2015-09-11,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.34538597652786657,0.3543006181716919,0.05683997157261406,0.2337048351764679,0.4359229803085327,0.2412692755460739,0.33865925669670105,0.38204872608184814,0.4339999854564667,True
site_005,2015-09-18,ndmi,0,15630.418958895847,1.0,66,110,105,5,0.07575757575757576,0.31335714757442473,0.3139810562133789,0.03957548265870085,0.2454918771982193,0.36380714178085327,0.30533891916275024,0.30533891916275024,0.338166743516922,0.36380714178085327,False
site_005,2015-09-18,ndmi,10,9009.587406432553,0.5764136860390978,37,44,42,2,0.05405405405405406,0.35899850726127625,0.3853599429130554,0.026361435651779175,0.33263707160949707,0.3853599429130554,0.3853599429130554,0.3853599429130554,0.3853599429130554,0.3853599429130554,False
site_005,2015-09-18,ndmi,20,4371.697514257867,0.2796916401124215,19,20,19,1,0.05263157894736842,0.42752501368522644,0.42752501368522644,0.0,0.42752501368522644,0.42752501368522644,0.42752501368522644,0.42752501368522644,0.42752501368522644,0.42752501368522644,False
site_005,2015-09-28,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.3138776120137083,0.3127930462360382,0.10536008807467807,0.08769994229078293,0.4781649112701416,0.1938561052083969,0.2328130155801773,0.4183215796947479,0.4552479088306427,True
site_005,2015-09-28,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.3550712905220083,0.37336093187332153,0.08858119787339279,0.21060171723365784,0.4718365967273712,0.22406713664531708,0.2737916111946106,0.44268524646759033,0.46090272068977356,True
site_005,2015-09-28,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.407714926882794,0.43144339323043823,0.06345915224308846,0.25753748416900635,0.47561728954315186,0.31529372930526733,0.37899544835090637,0.46063435077667236,0.46464645862579346,True
site_005,2015-10-01,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.32772766223007976,0.327243834733963,0.10478315090889509,0.10880430787801743,0.49574166536331177,0.19169549643993378,0.24501197040081024,0.43024659156799316,0.46981164813041687,True
site_005,2015-10-01,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.36830946037898193,0.3907853066921234,0.09037279241740395,0.22479699552059174,0.4990305006504059,0.2464720606803894,0.2719082832336426,0.456236332654953,0.47750866413116455,True
site_005,2015-10-01,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.4179913495716296,0.4425727427005768,0.06490566480099008,0.260869562625885,0.48539209365844727,0.3268292546272278,0.38722801208496094,0.4740740656852722,0.48437774181365967,True
site_005,2015-10-21,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.3791342833728502,0.3725559413433075,0.08122267823508357,0.19464513659477234,0.5055025815963745,0.2666540741920471,0.3252016603946686,0.4625488221645355,0.4879032373428345,True
site_005,2015-10-21,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.40726022784774374,0.4234163463115692,0.06895917184421832,0.2910762131214142,0.5062820911407471,0.31821829080581665,0.34283703565597534,0.46964630484580994,0.49135711789131165,True
site_005,2015-10-21,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.44804291034999644,0.46491876244544983,0.05141317721330513,0.3475366234779358,0.5104647278785706,0.36862900853157043,0.4357321858406067,0.49059703946113586,0.5049900412559509,True
site_005,2015-11-17,ndmi,0,15630.418958895847,1.0,66,110,48,62,0.9393939393939394,0.03230842657813486,0.015002778731286526,0.061250391392396714,-0.08034498244524002,0.20450997352600098,-0.014825064688920975,-0.004109077155590057,0.04351005330681801,0.15340594947338104,True
site_005,2015-11-17,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.005087504435544582,0.006987422704696655,0.030657531866317377,-0.12608695030212402,0.05197342857718468,-0.025431955233216286,-0.004878048785030842,0.023237338289618492,0.0426265187561512,True
site_005,2015-11-17,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.013525853656526459,0.012625324539840221,0.01757449014203079,-0.01904952898621559,0.05443619564175606,-0.005195843521505594,0.004308656323701143,0.02732042782008648,0.04405979439616203,True
site_005,2015-11-20,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-11-20,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-11-20,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-11-27,ndmi,0,15630.418958895847,1.0,66,110,98,12,0.18181818181818182,0.0096929925493896,0.019520357251167297,0.023788910463865425,-0.03880024328827858,0.04251794517040253,-0.00979775283485651,0.0061129676178097725,0.0289571862667799,0.029348259791731834,False
site_005,2015-11-27,ndmi,10,9009.587406432553,0.5764136860390978,37,44,37,7,0.1891891891891892,0.013898244027846625,0.021624596789479256,0.030002673894227703,-0.0486752912402153,0.04251794517040253,-0.0034881585743278265,0.009395972825586796,0.04161366447806358,0.04251794517040253,False
site_005,2015-11-27,ndmi,20,4371.697514257867,0.2796916401124215,19,20,15,5,0.2631578947368421,-0.012634072941727937,-0.0006380602717399597,0.022396190747848474,-0.04195628687739372,0.014692750759422779,-0.03644247725605965,-0.03644247725605965,0.0011737089371308684,0.014692750759422779,False
site_005,2015-11-30,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-11-30,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-11-30,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-12-07,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.08308218592763736,0.0607476644217968,0.06619677696274207,-0.018209798261523247,0.278305321931839,0.026394307613372803,0.041487839072942734,0.09961599111557007,0.19143828749656677,True
site_005,2015-12-07,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.05025568656069604,0.05541125684976578,0.04573316583932778,-0.1409495621919632,0.10785385966300964,0.01351660955697298,0.02770780771970749,0.08413510769605637,0.10634534806013107,True
site_005,2015-12-07,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.05237772011835324,0.046302393078804016,0.01925639979973793,0.02781023643910885,0.09516898542642593,0.03316062316298485,0.0370524562895298,0.0662420392036438,0.08062930405139923,True
site_005,2015-12-17,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-12-17,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-12-17,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-12-27,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.10989352792614335,0.09813664853572845,0.05628738268686616,-0.05666317045688629,0.28508520126342773,0.06453819572925568,0.08258979767560959,0.1393267959356308,0.18921369314193726,True
site_005,2015-12-27,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.08811816779544225,0.09166473895311356,0.03840396079350087,-0.05669916793704033,0.18388791382312775,0.04978250339627266,0.06882194429636002,0.10874025523662567,0.12880447506904602,True
site_005,2015-12-27,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.08570993966177891,0.08378087729215622,0.019933547437850106,0.03605201095342636,0.12530121207237244,0.06218564137816429,0.08030962944030762,0.09573724865913391,0.11732091009616852,True
site_005,2015-12-30,ndmi,0,15630.418958895847,1.0,66,110,104,6,0.09090909090909091,0.03725988216077288,0.04564652219414711,0.014882214660918316,0.012638981454074383,0.05341528728604317,0.021790944039821625,0.04108376055955887,0.048983797430992126,0.05341528728604317,False
site_005,2015-12-30,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2015-12-30,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-06,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-06,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-06,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-16,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-16,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-16,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-19,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-19,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-19,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-26,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-26,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-26,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-01-29,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.09860903150260897,0.09838249534368515,0.041562442813073225,0.008053427562117577,0.2190191000699997,0.05897887423634529,0.08056142926216125,0.11716452240943909,0.1508771926164627,True
site_005,2016-01-29,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.09941735733426303,0.09787390381097794,0.033551184749481176,0.001126887509599328,0.173080712556839,0.06718061864376068,0.08355899155139923,0.11857547610998154,0.14560440182685852,True
site_005,2016-01-29,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.09096414639957644,0.10222752392292023,0.03636329376780884,0.013321873731911182,0.1391480714082718,0.03333333507180214,0.07916251569986343,0.12167952209711075,0.13260729610919952,True
site_005,2016-02-05,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.0738333313951664,0.08221881091594696,0.03206284084625571,-0.04270613193511963,0.11815158277750015,0.03240324184298515,0.06538994610309601,0.09557774662971497,0.10727234184741974,True
site_005,2016-02-05,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.0849186743836145,0.09035934507846832,0.024655483310658692,0.00601017102599144,0.11815158277750015,0.050800129771232605,0.07517269253730774,0.10299094766378403,0.1092287078499794,True
site_005,2016-02-05,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.08461131469199533,0.08307433873414993,0.009386440033485748,0.07108049094676971,0.10481350123882294,0.07351351529359818,0.0793163925409317,0.09098805487155914,0.09965295344591141,True
site_005,2016-02-15,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-02-15,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-02-15,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-02-18,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-02-18,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-02-18,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-03-06,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-03-06,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-03-06,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-03-09,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-03-09,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-03-09,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-03-19,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.1453421347577012,0.15063385665416718,0.06060202817664307,0.031167244538664818,0.2696245610713959,0.05893987417221069,0.11136406660079956,0.17695319652557373,0.23547284305095673,True
site_005,2016-03-19,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.1235211140702705,0.1304347813129425,0.05376033334146208,0.02920723147690296,0.21321086585521698,0.05487305670976639,0.07411587983369827,0.16324856877326965,0.19533412158489227,True
site_005,2016-03-19,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.11065905952924177,0.12066517770290375,0.04073665922997083,0.04830262064933777,0.1733902245759964,0.05835087224841118,0.07879961282014847,0.1504824459552765,0.15882353484630585,True
site_005,2016-03-26,ndmi,0,15630.418958895847,1.0,66,110,67,43,0.6515151515151515,0.13866507955068766,0.14082419872283936,0.0434997676044827,0.06374847888946533,0.25120773911476135,0.08595641702413559,0.11087452620267868,0.17199096083641052,0.18535667657852173,False
site_005,2016-03-26,ndmi,10,9009.587406432553,0.5764136860390978,37,44,20,24,0.6486486486486487,0.1228625240425269,0.11857522279024124,0.030268511682527373,0.07882241159677505,0.17510075867176056,0.0878581628203392,0.09385014325380325,0.15294821560382843,0.16982823610305786,False
site_005,2016-03-26,ndmi,20,4371.697514257867,0.2796916401124215,19,20,7,13,0.6842105263157895,0.11090459101475203,0.10604153573513031,0.027866740872759966,0.0730462521314621,0.17287831008434296,0.08010965585708618,0.09251908212900162,0.12685643136501312,0.13935144245624542,False
site_005,2016-03-29,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-03-29,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-03-29,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-04-05,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-04-05,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-04-05,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-04-08,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-04-08,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-04-08,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-04-15,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-04-15,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-04-15,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-04-18,ndmi,0,15630.418958895847,1.0,66,110,92,18,0.2727272727272727,0.3843319912751515,0.3927524983882904,0.024283006060763522,0.3357921242713928,0.41610029339790344,0.3567577004432678,0.36162635684013367,0.40468651056289673,0.4145772457122803,False
site_005,2016-04-18,ndmi,10,9009.587406432553,0.5764136860390978,37,44,33,11,0.2972972972972973,0.3937742059881037,0.40332740545272827,0.02511636070379184,0.3558613359928131,0.4240637421607971,0.35650938749313354,0.3870573937892914,0.41610029339790344,0.42224952578544617,False
site_005,2016-04-18,ndmi,20,4371.697514257867,0.2796916401124215,19,20,13,7,0.3684210526315789,0.39210272686822073,0.3971620202064514,0.010045782332218747,0.3736859858036041,0.4037792980670929,0.383802205324173,0.387272447347641,0.40080970525741577,0.4037792980670929,False
site_005,2016-04-25,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.35474426999236597,0.38677355647087097,0.07962741799969889,0.123393714427948,0.44611820578575134,0.2222222238779068,0.34952765703201294,0.4022054672241211,0.4092140793800354,True
site_005,2016-04-25,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.3840062577982207,0.3908158838748932,0.02236391498604525,0.30860230326652527,0.4148890972137451,0.352782279253006,0.3772353231906891,0.4004907011985779,0.4036300778388977,True
site_005,2016-04-25,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.394365225967608,0.39295315742492676,0.011725802965060938,0.3711385130882263,0.411068856716156,0.3804602324962616,0.38772052526474,0.4061110317707062,0.4104340374469757,True
site_005,2016-04-28,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.3505833748953811,0.4063805043697357,0.11426617375500134,0.03448275849223137,0.45181313157081604,0.14165645837783813,0.3631903827190399,0.42323097586631775,0.43070653080940247,True
site_005,2016-04-28,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.40675825927708603,0.41383811831474304,0.023325302478140842,0.3281853199005127,0.4340640902519226,0.3746011555194855,0.4037407338619232,0.4209376573562622,0.4287150204181671,True
site_005,2016-04-28,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.4193193128234462,0.4198966324329376,0.011458211407712348,0.39676782488822937,0.4376648962497711,0.4074953496456146,0.41197821497917175,0.4298349916934967,0.43247345089912415,True
site_005,2016-05-05,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.3707262955210877,0.43781018257141113,0.12723244650989626,0.02118568681180477,0.4631970226764679,0.1550360918045044,0.37629178166389465,0.44735661149024963,0.4569067358970642,True
site_005,2016-05-05,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.43542571406106684,0.4420444071292877,0.022501460497871953,0.3413824439048767,0.4590163826942444,0.40284934639930725,0.4278184473514557,0.4473531246185303,0.45497700572013855,True
site_005,2016-05-05,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.4488173550681064,0.4481934905052185,0.009933316367644779,0.4296863377094269,0.4685460031032562,0.43989112973213196,0.4419306218624115,0.45633381605148315,0.46521997451782227,True
site_005,2016-05-08,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.34590712347717,0.3621993064880371,0.06856183493153718,0.19028697907924652,0.4376767873764038,0.24036379158496857,0.2999451756477356,0.4038916230201721,0.41942813992500305,True
site_005,2016-05-08,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.3775038211732298,0.3787142038345337,0.03541716225382963,0.2999451756477356,0.43354371190071106,0.3353497087955475,0.35344356298446655,0.4133235216140747,0.4187263250350952,True
site_005,2016-05-08,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.3924386862077211,0.39591386914253235,0.027711277265288898,0.33794909715652466,0.4310152530670166,0.3596687912940979,0.3749772310256958,0.4206096827983856,0.4298892915248871,True
site_005,2016-05-15,ndmi,0,15630.418958895847,1.0,66,110,44,66,1.0,0.44284832319526957,0.4829268157482147,0.07925500281928927,0.22584615647792816,0.5195297002792358,0.3241695165634155,0.3990780711174011,0.5031675696372986,0.5105041861534119,True
site_005,2016-05-15,ndmi,10,9009.587406432553,0.5764136860390978,37,44,7,37,1.0,0.4840249483649795,0.49574151635169983,0.03175256306156302,0.3888280391693115,0.5139850974082947,0.4470588266849518,0.48219287395477295,0.5038002133369446,0.5082386136054993,True
site_005,2016-05-15,ndmi,20,4371.697514257867,0.2796916401124215,19,20,1,19,1.0,0.49607346716680023,0.5086778998374939,0.02447638556742908,0.4385685920715332,0.5217787027359009,0.4588744640350342,0.4856915771961212,0.5121888518333435,0.5175668597221375,True
site_005,2016-05-18,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-05-18,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-05-18,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-05-25,ndmi,0,15630.418958895847,1.0,66,110,110,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-05-25,ndmi,10,9009.587406432553,0.5764136860390978,37,44,44,0,0.0,,,NaN,NaN,NaN,,,,,False
site_005,2016-05-25,ndmi,20,4371.697514257867,0.2796916401124215,19,20,20,0,0.0,,,NaN,NaN,NaN,,,,,False
