site_id,name,crop_type,acquisition_date,acquisition_count,product_ids,acquisition_datetimes,tile_cloud_cover_min,tile_cloud_cover_mean,tile_cloud_cover_max,ndvi_geometry_pixel_count,ndvi_sample_count,ndvi_no_data_count,ndvi_valid_pixel_count,ndvi_valid_pixel_ratio,ndvi_min,ndvi_max,ndvi_mean,ndvi_std,ndvi_p10,ndvi_p25,ndvi_median,ndvi_p75,ndvi_p90,ratio_ndvi_below_0,ratio_ndvi_0_0_2,ratio_ndvi_0_2_0_4,ratio_ndvi_0_4_0_6,ratio_ndvi_0_6_0_8,ratio_ndvi_above_0_8,ndvi_is_usable,ndvi_change_from_previous_usable,ndvi_rolling_mean_3,evi_geometry_pixel_count,evi_sample_count,evi_no_data_count,evi_valid_pixel_count,evi_valid_pixel_ratio,evi_min,evi_max,evi_mean,evi_std,evi_p10,evi_p25,evi_median,evi_p75,evi_p90,ratio_evi_below_0,ratio_evi_0_0_2,ratio_evi_0_2_0_4,ratio_evi_0_4_0_6,ratio_evi_0_6_0_8,ratio_evi_above_0_8,evi_is_usable,evi_change_from_previous_usable,evi_rolling_mean_3,ndmi_geometry_pixel_count,ndmi_sample_count,ndmi_no_data_count,ndmi_valid_pixel_count,ndmi_valid_pixel_ratio,ndmi_min,ndmi_max,ndmi_mean,ndmi_std,ndmi_p10,ndmi_p25,ndmi_median,ndmi_p75,ndmi_p90,ratio_ndmi_below_0,ratio_ndmi_0_0_2,ratio_ndmi_0_2_0_4,ratio_ndmi_0_4_0_6,ratio_ndmi_0_6_0_8,ratio_ndmi_above_0_8,ndmi_is_usable,ndmi_change_from_previous_usable,ndmi_rolling_mean_3,ndre_geometry_pixel_count,ndre_sample_count,ndre_no_data_count,ndre_valid_pixel_count,ndre_valid_pixel_ratio,ndre_min,ndre_max,ndre_mean,ndre_std,ndre_p10,ndre_p25,ndre_median,ndre_p75,ndre_p90,ratio_ndre_below_0,ratio_ndre_0_0_2,ratio_ndre_0_2_0_4,ratio_ndre_0_4_0_6,ratio_ndre_0_6_0_8,ratio_ndre_above_0_8,ndre_is_usable,ndre_change_from_previous_usable,ndre_rolling_mean_3,usable_all_indices
site_003,Parcelle blé,blé,2025-01-26,2,S2B_MSIL2A_20250126T104229_N0511_R008_T31TFK_20250126T132650.SAFE | S2B_MSIL2A_20250126T104229_N0511_R008_T31TFL_20250126T132650.SAFE,2025-01-26T10:48:24.136000+00:00 | 2025-01-26T10:48:38.355000+00:00,81.02,89.66999999999999,98.32,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_003,Parcelle blé,blé,2025-01-28,2,S2C_MSIL2A_20250128T103331_N0511_R108_T31TFK_20250205T155511.SAFE | S2C_MSIL2A_20250128T103331_N0511_R108_T31TFL_20250205T155511.SAFE,2025-01-28T10:38:52.584000+00:00 | 2025-01-28T10:39:07.294000+00:00,33.77,53.715,73.66,1311,2600,1289,1311,1.0,0.1903153210878372,0.7844559550285339,0.6020469664959031,0.0939197834948463,0.4989676475524902,0.5595238208770752,0.6218081712722778,0.6688046455383301,0.695364236831665,0.0,0.0015255530129672,0.0480549199084668,0.3623188405797101,0.5881006864988558,0.0,True,0.2573657855902988,0.5261664298269966,1311,2600,1289,1311,1.0,0.1051191166043281,0.5440897345542908,0.3555888179703853,0.0700914227238167,0.2781561315059662,0.313932329416275,0.3574059009552002,0.4086369276046753,0.4384961724281311,0.0,0.0335621662852784,0.6750572082379863,0.2913806254767353,0.0,0.0,True,0.178310672913818,0.2846992945352068,352,650,298,352,1.0,-0.1516393423080444,0.3349320590496063,0.1805560208805136,0.081782752282283,0.0754066035151481,0.1238585785031318,0.1880415976047516,0.243079587817192,0.2815206050872803,0.0255681818181818,0.5113636363636364,0.4630681818181818,0.0,0.0,0.0,True,0.0866702027210108,0.1242169957676004,352,650,298,352,1.0,0.1439056396484375,0.4319630563259125,0.3396616902795029,0.053400018637134,0.2730281352996826,0.3060219287872314,0.3521466553211212,0.3800104260444641,0.3929997682571411,0.0,0.0227272727272727,0.9147727272727272,0.0625,0.0,0.0,True,0.1276006954087115,0.3071614237798548,True
site_003,Parcelle blé,blé,2025-01-31,2,S2C_MSIL2A_20250131T104321_N0511_R008_T31TFK_20250131T161610.SAFE | S2C_MSIL2A_20250131T104321_N0511_R008_T31TFL_20250131T161610.SAFE,2025-01-31T10:48:48.838000+00:00 | 2025-01-31T10:48:58.084000+00:00,99.25,99.62,99.99,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_003,Parcelle blé,blé,2025-02-02,2,S2B_MSIL2A_20250202T103149_N0511_R108_T31TFK_20250202T124202.SAFE | S2B_MSIL2A_20250202T103149_N0511_R108_T31TFL_20250202T124202.SAFE,2025-02-02T10:38:27.235000+00:00 | 2025-02-02T10:38:41.953000+00:00,78.75,85.155,91.56,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_003,Parcelle blé,blé,2025-02-05,2,S2B_MSIL2A_20250205T104129_N0511_R008_T31TFK_20250205T131124.SAFE | S2B_MSIL2A_20250205T104129_N0511_R008_T31TFL_20250205T131124.SAFE,2025-02-05T10:48:23.436000+00:00 | 2025-02-05T10:48:37.652000+00:00,7.34,28.79,50.24,1311,2600,1289,1311,1.0,0.1824686974287033,0.754835307598114,0.5835391243708035,0.0945151285571475,0.476010113954544,0.5373687744140625,0.6051976680755615,0.652947723865509,0.6758661270141602,0.0,0.0022883295194508,0.0518688024408848,0.425629290617849,0.5202135774218154,0.0,True,-0.0185078421250995,0.5100890905907702,1311,2600,1289,1311,1.0,0.1286498010158538,0.5587398409843445,0.3786073493693818,0.0727802909520343,0.2914427518844604,0.3319217264652252,0.3834496438503265,0.4334951043128967,0.4638282358646393,0.0,0.022883295194508,0.5491990846681922,0.4279176201372998,0.0,0.0,True,0.0230185313989965,0.3038247707987782,352,650,298,352,1.0,-0.1401050835847854,0.2709378600120544,0.114013587804617,0.0759884967606932,0.0180200226604938,0.0623724199831485,0.1211729198694229,0.1723570525646209,0.2119464427232742,0.0710227272727272,0.7869318181818182,0.1420454545454545,0.0,0.0,0.0,True,-0.0665424330758966,0.1294851422815444,352,650,298,352,1.0,0.1355654448270797,0.4620859026908874,0.3577346409332346,0.0627910332533255,0.2733564078807831,0.3192052841186523,0.3717121481895447,0.407218873500824,0.4252707660198211,0.0,0.0284090909090909,0.6931818181818182,0.2784090909090909,0.0,0.0,True,0.0180729506537317,0.303152442027843,True
site_003,Parcelle blé,blé,2025-02-07,2,S2C_MSIL2A_20250207T103241_N0511_R108_T31TFK_20250207T150212.SAFE | S2C_MSIL2A_20250207T103241_N0511_R108_T31TFL_20250207T150212.SAFE,2025-02-07T10:38:51.538000+00:00 | 2025-02-07T10:39:06.246000+00:00,81.81,84.13499999999999,86.46,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_003,Parcelle blé,blé,2025-02-10,2,S2C_MSIL2A_20250210T104221_N0511_R008_T31TFK_20250210T141010.SAFE | S2C_MSIL2A_20250210T104221_N0511_R008_T31TFL_20250210T141010.SAFE,2025-02-10T10:48:47.727000+00:00 | 2025-02-10T10:49:01.928000+00:00,99.93,99.96,99.99,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_003,Parcelle blé,blé,2025-02-12,2,S2B_MSIL2A_20250212T103049_N0511_R108_T31TFK_20250212T125115.SAFE | S2B_MSIL2A_20250212T103049_N0511_R108_T31TFL_20250212T125115.SAFE,2025-02-12T10:38:28.577000+00:00 | 2025-02-12T10:38:43.294000+00:00,67.38,74.755,82.13,1311,2600,1289,1311,1.0,0.229665070772171,0.7079218029975891,0.4575254352469191,0.0962997358265532,0.3346733748912811,0.3893696069717407,0.4472023546695709,0.5332416296005249,0.5870153307914734,0.0,0.0,0.2906178489702517,0.6323417238749046,0.0770404271548436,0.0,True,-0.1260136891238844,0.5477038420378751,1311,2600,1289,1311,1.0,0.1592039763927459,0.6161416172981262,0.3935075346110528,0.0762949773152073,0.2981712222099304,0.3416101634502411,0.38932666182518,0.4460499584674835,0.4942633807659149,0.0,0.0053394355453852,0.5453852021357742,0.4469870327993898,0.0022883295194508,0.0,True,0.014900185241671,0.3759012339836067,352,650,298,352,1.0,-0.1295536756515503,0.2647522985935211,0.083259243437417,0.0535790405123103,0.0259740259498357,0.0520231202244758,0.0740683004260063,0.113264687359333,0.1568013131618499,0.034090909090909,0.9346590909090908,0.03125,0.0,0.0,0.0,True,-0.0307543443671999,0.1259429507075159,352,650,298,352,1.0,0.1608968079090118,0.4321517944335937,0.2893203795379538,0.0558154803491166,0.2142977565526962,0.2510258555412292,0.2869070768356323,0.3307160139083862,0.3609265089035034,0.0,0.0681818181818181,0.9005681818181818,0.03125,0.0,0.0,True,-0.0684142613952807,0.3289055702502304,True
site_003,Parcelle blé,blé,2025-02-15,2,S2B_MSIL2A_20250215T104029_N0511_R008_T31TFK_20250215T125800.SAFE | S2B_MSIL2A_20250215T104029_N0511_R008_T31TFL_20250215T125800.SAFE,2025-02-15T10:48:26.265000+00:00 | 2025-02-15T10:48:40.470000+00:00,8.58,9.915,11.25,1311,2600,1289,1311,1.0,0.1814273446798324,0.7306264042854309,0.5802008728550015,0.0885559036750894,0.4778355360031128,0.5378412008285522,0.598876416683197,0.6484352350234985,0.6694124341011047,0.0,0.0015255530129672,0.0564454614797864,0.4530892448512585,0.4889397406559878,0.0,True,0.1226754376080824,0.5404218108242413,1311,2600,1289,1311,1.0,0.049158938229084,0.5397249460220337,0.3563963731340235,0.0978025595873812,0.1936700642108917,0.316861629486084,0.3760723173618316,0.4313739836215973,0.4553132057189941,0.0,0.1075514874141876,0.498093058733791,0.3943554538520213,0.0,0.0,True,-0.0371111614770293,0.3761704190381527,352,650,298,352,1.0,-0.0976380854845047,0.458577960729599,0.1511587078361612,0.0952488483261018,0.0473924241960048,0.088737204670906,0.1453547477722168,0.2006472498178482,0.256797581911087,0.0369318181818181,0.7130681818181818,0.2272727272727272,0.0227272727272727,0.0,0.0,True,0.0678994643987441,0.1161438463593984,352,650,298,352,1.0,0.1130713745951652,0.4575812220573425,0.3522649623072621,0.0624416889744023,0.2664714455604553,0.3181219696998596,0.3674556314945221,0.4010367691516876,0.418164849281311,0.0,0.0284090909090909,0.7102272727272727,0.2613636363636363,0.0,0.0,True,0.0629445827693082,0.3331066609261502,True
site_003,Parcelle blé,blé,2025-02-17,2,S2C_MSIL2A_20250217T103131_N0511_R108_T31TFK_20250217T145603.SAFE | S2C_MSIL2A_20250217T103131_N0511_R108_T31TFL_20250217T145603.SAFE,2025-02-17T10:38:47.629000+00:00 | 2025-02-17T10:39:02.342000+00:00,18.46,33.545,48.63,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,1311,2600,2600,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,352,650,650,0,0.0,,,,,,,,,,,,,,,,False,,,False
