acquisition_date,acquisition_count,product_ids,acquisition_datetimes,tile_cloud_cover_min,tile_cloud_cover_mean,tile_cloud_cover_max,interval_from,interval_to,geometry_pixel_count,sample_count,no_data_count,valid_pixel_count,valid_pixel_ratio,evi_min,evi_max,evi_mean,evi_std,evi_p10,evi_p25,evi_median,evi_p75,evi_p90,ratio_evi_below_0,ratio_evi_0_0_2,ratio_evi_0_2_0_4,ratio_evi_0_4_0_6,ratio_evi_0_6_0_8,ratio_evi_above_0_8,site_id,name,crop_type,is_usable,evi_change_from_previous_usable,evi_rolling_mean_3
2025-04-18,2,S2C_MSIL2A_20250418T103041_N0511_R108_T31TFK_20250418T160655.SAFE | S2C_MSIL2A_20250418T103041_N0511_R108_T31TFL_20250418T160655.SAFE,2025-04-18T10:38:45.639000+00:00 | 2025-04-18T10:39:00.349000+00:00,14.92,24.16,33.4,2025-04-18T00:00:00Z,2025-04-19T00:00:00Z,168,216,48,168,1.0,0.23751278221607208,0.8461306691169739,0.471764780314905,0.20906869664427627,0.26757118105888367,0.2865591049194336,0.3865625560283661,0.6932204365730286,0.8018991351127625,0.0,0.0,0.5297619047619048,0.16666666666666666,0.19047619047619047,0.1130952380952381,site_001,Parcelle abricotiers,abricotier,True,-0.11892813949712666,0.5442512711539628
2025-04-20,2,S2A_MSIL2A_20250420T103041_N0511_R108_T31TFK_20250420T202912.SAFE | S2A_MSIL2A_20250420T103041_N0511_R108_T31TFL_20250420T202912.SAFE,2025-04-20T10:38:38.288000+00:00 | 2025-04-20T10:38:52.992000+00:00,12.3,22.35,32.4,2025-04-20T00:00:00Z,2025-04-21T00:00:00Z,168,216,48,168,1.0,0.5565246939659119,0.760083794593811,0.70294771840175,0.038788315988694366,0.6513739228248596,0.689998984336853,0.7141125798225403,0.7323000431060791,0.739536464214325,0.0,0.0,0.0,0.023809523809523808,0.9761904761904762,0.0,site_001,Parcelle abricotiers,abricotier,True,0.23118293808684498,0.5884684728428955
2025-04-21,2,S2C_MSIL2A_20250421T104041_N0511_R008_T31TFK_20250421T162301.SAFE | S2C_MSIL2A_20250421T104041_N0511_R008_T31TFL_20250421T162301.SAFE,2025-04-21T10:48:43.367000+00:00 | 2025-04-21T10:48:57.564000+00:00,56.05,77.035,98.02,2025-04-21T00:00:00Z,2025-04-22T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-04-23,4,S2A_MSIL2A_20250423T104041_N0511_R008_T31TFK_20250423T205512.SAFE | S2A_MSIL2A_20250423T104041_N0511_R008_T31TFL_20250423T205512.SAFE | S2B_MSIL2A_20250423T102559_N0511_R108_T31TFK_20250423T124710.SAFE | S2B_MSIL2A_20250423T102559_N0511_R108_T31TFL_20250423T124710.SAFE,2025-04-23T10:38:25.762000+00:00 | 2025-04-23T10:38:34.409000+00:00 | 2025-04-23T10:48:35.870000+00:00 | 2025-04-23T10:48:50.080000+00:00,99.41,99.85,100.0,2025-04-23T00:00:00Z,2025-04-24T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-04-26,2,S2B_MSIL2A_20250426T103629_N0511_R008_T31TFK_20250426T114837.SAFE | S2B_MSIL2A_20250426T103629_N0511_R008_T31TFL_20250426T114837.SAFE,2025-04-26T10:48:22.785000+00:00 | 2025-04-26T10:48:36.991000+00:00,83.91,86.87,89.83,2025-04-26T00:00:00Z,2025-04-27T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-04-28,2,S2C_MSIL2A_20250428T103051_N0511_R108_T31TFK_20250428T160914.SAFE | S2C_MSIL2A_20250428T103051_N0511_R108_T31TFL_20250428T160914.SAFE,2025-04-28T10:38:46.974000+00:00 | 2025-04-28T10:39:01.677000+00:00,19.26,28.275,37.29,2025-04-28T00:00:00Z,2025-04-29T00:00:00Z,168,216,48,168,1.0,0.36779916286468506,0.773042619228363,0.48065173980735615,0.07829925848760033,0.4009491503238678,0.4166002571582794,0.462173193693161,0.5294358134269714,0.5849606394767761,0.0,0.0,0.08333333333333333,0.8571428571428571,0.05952380952380952,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.22229597859439382,0.5517880795080038
2025-04-30,2,S2A_MSIL2A_20250430T102701_N0511_R108_T31TFK_20250430T190517.SAFE | S2A_MSIL2A_20250430T102701_N0511_R108_T31TFL_20250430T190517.SAFE,2025-04-30T10:38:39.045000+00:00 | 2025-04-30T10:38:53.756000+00:00,2.68,4.46,6.24,2025-04-30T00:00:00Z,2025-05-01T00:00:00Z,168,216,48,168,1.0,0.5122628211975098,0.7726657390594482,0.6089136132172175,0.04843493995294091,0.5616785287857056,0.5810692310333252,0.5977491736412048,0.626366913318634,0.677960216999054,0.0,0.0,0.0,0.5357142857142857,0.4642857142857143,0.0,site_001,Parcelle abricotiers,abricotier,True,0.12826187340986134,0.5975043571421079
2025-05-01,2,S2C_MSIL2A_20250501T104041_N0511_R008_T31TFK_20250501T161558.SAFE | S2C_MSIL2A_20250501T104041_N0511_R008_T31TFL_20250501T161558.SAFE,2025-05-01T10:48:43.520000+00:00 | 2025-05-01T10:48:57.715000+00:00,0.04,0.085,0.13,2025-05-01T00:00:00Z,2025-05-02T00:00:00Z,168,216,48,168,1.0,0.4899553060531616,0.7474418878555298,0.6017476082557722,0.04832081693050275,0.5562093257904053,0.573293149471283,0.5939587950706482,0.6208406090736389,0.6670721173286438,0.0,0.0,0.0,0.6369047619047619,0.3630952380952381,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.00716600496144526,0.5637709870934486
2025-05-03,4,S2A_MSIL2A_20250503T103701_N0511_R008_T31TFK_20250503T173316.SAFE | S2A_MSIL2A_20250503T103701_N0511_R008_T31TFL_20250503T173316.SAFE | S2B_MSIL2A_20250503T102559_N0511_R108_T31TFK_20250503T132157.SAFE | S2B_MSIL2A_20250503T102559_N0511_R108_T31TFL_20250503T132157.SAFE,2025-05-03T10:38:26.879000+00:00 | 2025-05-03T10:38:41.590000+00:00 | 2025-05-03T10:48:35.416000+00:00 | 2025-05-03T10:48:49.618000+00:00,28.31,40.63,55.9,2025-05-03T00:00:00Z,2025-05-04T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-06,2,S2B_MSIL2A_20250506T103629_N0511_R008_T31TFK_20250506T115207.SAFE | S2B_MSIL2A_20250506T103629_N0511_R008_T31TFL_20250506T115207.SAFE,2025-05-06T10:48:23.698000+00:00 | 2025-05-06T10:48:37.896000+00:00,96.87,98.43,99.99,2025-05-06T00:00:00Z,2025-05-07T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-08,2,S2C_MSIL2A_20250508T102621_N0511_R108_T31TFK_20250508T155603.SAFE | S2C_MSIL2A_20250508T102621_N0511_R108_T31TFL_20250508T155603.SAFE,2025-05-08T10:38:44.511000+00:00 | 2025-05-08T10:38:59.220000+00:00,78.9,85.22,91.54,2025-05-08T00:00:00Z,2025-05-09T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-10,2,S2A_MSIL2A_20250510T103031_N0511_R108_T31TFK_20250510T141114.SAFE | S2A_MSIL2A_20250510T103031_N0511_R108_T31TFL_20250510T141114.SAFE,2025-05-10T10:38:37.575000+00:00 | 2025-05-10T10:38:52.296000+00:00,25.57,57.099999999999994,88.63,2025-05-10T00:00:00Z,2025-05-11T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-11,2,S2C_MSIL2A_20250511T103641_N0511_R008_T31TFK_20250511T132601.SAFE | S2C_MSIL2A_20250511T103641_N0511_R008_T31TFL_20250511T132601.SAFE,2025-05-11T10:48:40.149000+00:00 | 2025-05-11T10:48:54.347000+00:00,45.13,58.94500000000001,72.76,2025-05-11T00:00:00Z,2025-05-12T00:00:00Z,168,216,48,168,1.0,0.521108865737915,0.8331665396690369,0.6951714101291838,0.05786964585970392,0.6383688449859619,0.6658219695091248,0.6853527426719666,0.7205654382705688,0.790935218334198,0.0,0.0,0.0,0.047619047619047616,0.8809523809523809,0.07142857142857142,site_001,Parcelle abricotiers,abricotier,True,0.0934238018734116,0.6352775438673911
2025-05-13,4,S2A_MSIL2A_20250513T104041_N0511_R008_T31TFK_20250513T143716.SAFE | S2A_MSIL2A_20250513T104041_N0511_R008_T31TFL_20250513T143716.SAFE | S2B_MSIL2A_20250513T102559_N0511_R108_T31TFK_20250513T132211.SAFE | S2B_MSIL2A_20250513T102559_N0511_R108_T31TFL_20250513T132211.SAFE,2025-05-13T10:38:25.591000+00:00 | 2025-05-13T10:38:40.306000+00:00 | 2025-05-13T10:48:35.769000+00:00 | 2025-05-13T10:48:49.979000+00:00,8.06,16.9,23.84,2025-05-13T00:00:00Z,2025-05-14T00:00:00Z,168,216,48,168,1.0,0.6256361603736877,0.9086074829101562,0.7789157785120466,0.04709345154292332,0.7271366715431213,0.7547037601470947,0.7735316753387451,0.7983222603797913,0.8489102125167847,0.0,0.0,0.0,0.0,0.7738095238095238,0.2261904761904762,site_001,Parcelle abricotiers,abricotier,True,0.08374436838286281,0.6919449322990009
2025-05-16,2,S2B_MSIL2A_20250516T103619_N0511_R008_T31TFK_20250516T132446.SAFE | S2B_MSIL2A_20250516T103619_N0511_R008_T31TFL_20250516T132446.SAFE,2025-05-16T10:48:22.094000+00:00 | 2025-05-16T10:48:36.302000+00:00,0.44,5.2299999999999995,10.02,2025-05-16T00:00:00Z,2025-05-17T00:00:00Z,168,216,48,168,1.0,0.5483004450798035,0.8446511030197144,0.7193721075143134,0.04913489399824002,0.6543974280357361,0.7036773562431335,0.7204171419143677,0.7453394532203674,0.7738257050514221,0.0,0.0,0.0,0.017857142857142856,0.9107142857142857,0.07142857142857142,site_001,Parcelle abricotiers,abricotier,True,-0.05954367099773328,0.7311530987185146
2025-05-18,2,S2C_MSIL2A_20250518T102621_N0511_R108_T31TFK_20250518T143414.SAFE | S2C_MSIL2A_20250518T102621_N0511_R108_T31TFL_20250518T143414.SAFE,2025-05-18T10:38:42.205000+00:00 | 2025-05-18T10:38:56.919000+00:00,10.77,11.855,12.94,2025-05-18T00:00:00Z,2025-05-19T00:00:00Z,168,216,48,168,1.0,0.5872557163238525,0.8725026249885559,0.7693727601851738,0.04855199353155731,0.7075750827789307,0.754467248916626,0.7735327482223511,0.7912187576293945,0.8274521231651306,0.0,0.0,0.0,0.005952380952380952,0.8035714285714286,0.19047619047619047,site_001,Parcelle abricotiers,abricotier,True,0.0500006526708604,0.7558868820705112
2025-05-20,2,S2A_MSIL2A_20250520T102701_N0511_R108_T31TFK_20250520T161912.SAFE | S2A_MSIL2A_20250520T102701_N0511_R108_T31TFL_20250520T161912.SAFE,2025-05-20T10:38:40.882000+00:00 | 2025-05-20T10:38:55.597000+00:00,54.03,75.93,97.83,2025-05-20T00:00:00Z,2025-05-21T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-21,2,S2C_MSIL2A_20250521T103641_N0511_R008_T31TFK_20250521T133317.SAFE | S2C_MSIL2A_20250521T103641_N0511_R008_T31TFL_20250521T133317.SAFE,2025-05-21T10:48:40.143000+00:00 | 2025-05-21T10:48:54.344000+00:00,56.27,76.125,95.98,2025-05-21T00:00:00Z,2025-05-22T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-23,4,S2A_MSIL2A_20250523T103701_N0511_R008_T31TFK_20250523T144400.SAFE | S2A_MSIL2A_20250523T103701_N0511_R008_T31TFL_20250523T144400.SAFE | S2B_MSIL2A_20250523T102559_N0511_R108_T31TFK_20250523T131911.SAFE | S2B_MSIL2A_20250523T102559_N0511_R108_T31TFL_20250523T131911.SAFE,2025-05-23T10:38:26.060000+00:00 | 2025-05-23T10:38:40.779000+00:00 | 2025-05-23T10:48:38.362000+00:00 | 2025-05-23T10:48:52.558000+00:00,21.07,33.08,44.57,2025-05-23T00:00:00Z,2025-05-24T00:00:00Z,168,216,48,168,1.0,0.5868967175483704,0.9308364391326904,0.8617984684450285,0.0532628213555262,0.7951959371566772,0.8558511734008789,0.8793483972549438,0.8922062516212463,0.9028881192207336,0.0,0.0,0.0,0.005952380952380952,0.10119047619047619,0.8928571428571429,site_001,Parcelle abricotiers,abricotier,True,0.09242570825985474,0.7835144453815052
2025-05-26,2,S2B_MSIL2A_20250526T103629_N0511_R008_T31TFK_20250526T130243.SAFE | S2B_MSIL2A_20250526T103629_N0511_R008_T31TFL_20250526T130243.SAFE,2025-05-26T10:48:23.115000+00:00 | 2025-05-26T10:48:37.325000+00:00,31.31,50.455,69.6,2025-05-26T00:00:00Z,2025-05-27T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-28,2,S2C_MSIL2A_20250528T102621_N0511_R108_T31TFK_20250528T143128.SAFE | S2C_MSIL2A_20250528T102621_N0511_R108_T31TFL_20250528T143128.SAFE,2025-05-28T10:38:44.932000+00:00 | 2025-05-28T10:38:59.642000+00:00,79.69,89.435,99.18,2025-05-28T00:00:00Z,2025-05-29T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-05-30,2,S2A_MSIL2A_20250530T103041_N0511_R108_T31TFK_20250530T142711.SAFE | S2A_MSIL2A_20250530T103041_N0511_R108_T31TFL_20250530T142711.SAFE,2025-05-30T10:38:42.028000+00:00 | 2025-05-30T10:38:56.742000+00:00,0.0,0.0,0.0,2025-05-30T00:00:00Z,2025-05-31T00:00:00Z,168,216,48,168,1.0,0.3429531455039978,0.8609172105789185,0.7311286488104438,0.12531185020963015,0.49986517429351807,0.699755072593689,0.7922789454460144,0.8168004751205444,0.8280581831932068,0.0,0.0,0.011904761904761904,0.14285714285714285,0.3630952380952381,0.48214285714285715,site_001,Parcelle abricotiers,abricotier,True,-0.13066981963458468,0.7874332924802153
2025-05-31,2,S2C_MSIL2A_20250531T104041_N0511_R008_T31TFK_20250531T162214.SAFE | S2C_MSIL2A_20250531T104041_N0511_R008_T31TFL_20250531T162214.SAFE,2025-05-31T10:48:42.260000+00:00 | 2025-05-31T10:48:56.453000+00:00,37.28,54.915,72.55,2025-05-31T00:00:00Z,2025-06-01T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-06-02,4,S2A_MSIL2A_20250602T104041_N0511_R008_T31TFK_20250602T143223.SAFE | S2A_MSIL2A_20250602T104041_N0511_R008_T31TFL_20250602T143223.SAFE | S2B_MSIL2A_20250602T102559_N0511_R108_T31TFK_20250602T132211.SAFE | S2B_MSIL2A_20250602T102559_N0511_R108_T31TFL_20250602T132211.SAFE,2025-06-02T10:38:25.605000+00:00 | 2025-06-02T10:38:40.326000+00:00 | 2025-06-02T10:48:38.825000+00:00 | 2025-06-02T10:48:53.022000+00:00,93.22,95.505,98.18,2025-06-02T00:00:00Z,2025-06-03T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-06-05,2,S2B_MSIL2A_20250605T103619_N0511_R008_T31TFK_20250605T125847.SAFE | S2B_MSIL2A_20250605T103619_N0511_R008_T31TFL_20250605T125847.SAFE,2025-06-05T10:48:21.876000+00:00 | 2025-06-05T10:48:36.098000+00:00,96.59,98.105,99.62,2025-06-05T00:00:00Z,2025-06-06T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-06-07,2,S2C_MSIL2A_20250607T102621_N0511_R108_T31TFK_20250607T161214.SAFE | S2C_MSIL2A_20250607T102621_N0511_R108_T31TFL_20250607T161214.SAFE,2025-06-07T10:38:45.335000+00:00 | 2025-06-07T10:39:00.047000+00:00,70.04,80.01,89.98,2025-06-07T00:00:00Z,2025-06-08T00:00:00Z,168,216,48,168,1.0,0.2774536609649658,0.7184324860572815,0.5649324180114839,0.09987986917571708,0.391520231962204,0.5116342306137085,0.5898264646530151,0.6432728171348572,0.6735789179801941,0.0,0.0,0.1130952380952381,0.42857142857142855,0.4583333333333333,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.16619623079895995,0.7192865117556521
2025-06-09,2,S2A_MSIL2A_20250609T102701_N0511_R108_T31TFK_20250609T143435.SAFE | S2A_MSIL2A_20250609T102701_N0511_R108_T31TFL_20250609T143435.SAFE,2025-06-09T10:38:40.671000+00:00 | 2025-06-09T10:38:55.388000+00:00,0.0,1.74,3.48,2025-06-09T00:00:00Z,2025-06-10T00:00:00Z,168,216,48,168,1.0,0.30831897258758545,0.667288064956665,0.5514707073924084,0.0792256146762963,0.42878198623657227,0.5068644881248474,0.5794712901115417,0.609376072883606,0.6286307573318481,0.0,0.0,0.05357142857142857,0.6190476190476191,0.3273809523809524,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.013461710619075418,0.6158439247381121
2025-06-10,2,S2C_MSIL2A_20250610T103641_N0511_R008_T31TFK_20250610T132001.SAFE | S2C_MSIL2A_20250610T103641_N0511_R008_T31TFL_20250610T132001.SAFE,2025-06-10T10:48:41.968000+00:00 | 2025-06-10T10:48:56.168000+00:00,0.01,0.015,0.02,2025-06-10T00:00:00Z,2025-06-11T00:00:00Z,168,216,48,168,1.0,0.3510436415672302,0.6408200263977051,0.5439557729377638,0.06578742154737074,0.4409220814704895,0.5126824378967285,0.5685595273971558,0.5926257371902466,0.6079988479614258,0.0,0.0,0.03571428571428571,0.8214285714285714,0.14285714285714285,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.007514934454644684,0.5534529661138853
2025-06-12,4,S2A_MSIL2A_20250612T103701_N0511_R008_T31TFK_20250612T143828.SAFE | S2A_MSIL2A_20250612T103701_N0511_R008_T31TFL_20250612T143828.SAFE | S2B_MSIL2A_20250612T102559_N0511_R108_T31TFK_20250612T131505.SAFE | S2B_MSIL2A_20250612T102559_N0511_R108_T31TFL_20250612T131505.SAFE,2025-06-12T10:38:22.685000+00:00 | 2025-06-12T10:38:37.412000+00:00 | 2025-06-12T10:48:36.817000+00:00 | 2025-06-12T10:48:51.029000+00:00,5.03,7.9775,10.73,2025-06-12T00:00:00Z,2025-06-13T00:00:00Z,168,216,48,168,1.0,0.3388949930667877,0.661812424659729,0.562487546709322,0.06560856153440996,0.4615018367767334,0.5242397785186768,0.5861073136329651,0.6124292016029358,0.6251537203788757,0.0,0.0,0.011904761904761904,0.625,0.3630952380952381,0.0,site_001,Parcelle abricotiers,abricotier,True,0.018531773771558235,0.5526380090131647
2025-06-15,2,S2B_MSIL2A_20250615T103619_N0511_R008_T31TFK_20250615T115248.SAFE | S2B_MSIL2A_20250615T103619_N0511_R008_T31TFL_20250615T115248.SAFE,2025-06-15T10:48:20.793000+00:00 | 2025-06-15T10:48:35.011000+00:00,85.11,90.715,96.32,2025-06-15T00:00:00Z,2025-06-16T00:00:00Z,168,216,216,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_001,Parcelle abricotiers,abricotier,False,,
2025-06-17,2,S2C_MSIL2A_20250617T102621_N0511_R108_T31TFK_20250617T142610.SAFE | S2C_MSIL2A_20250617T102621_N0511_R108_T31TFL_20250617T142610.SAFE,2025-06-17T10:38:43.638000+00:00 | 2025-06-17T10:38:58.354000+00:00,0.37,1.625,2.88,2025-06-17T00:00:00Z,2025-06-18T00:00:00Z,168,216,48,168,1.0,0.35765939950942993,0.7093990445137024,0.6229981492672647,0.06845683945071794,0.5303455591201782,0.5966275334358215,0.6465864777565002,0.6708112955093384,0.6849362254142761,0.0,0.0,0.011904761904761904,0.25,0.7380952380952381,0.0,site_001,Parcelle abricotiers,abricotier,True,0.060510602557942716,0.5764804896381168
2025-06-19,2,S2A_MSIL2A_20250619T103041_N0511_R108_T31TFK_20250619T160201.SAFE | S2A_MSIL2A_20250619T103041_N0511_R108_T31TFL_20250619T160201.SAFE,2025-06-19T10:38:37.905000+00:00 | 2025-06-19T10:38:52.630000+00:00,3.91,5.285,6.66,2025-06-19T00:00:00Z,2025-06-20T00:00:00Z,168,216,48,168,1.0,0.3119424283504486,0.7218834161758423,0.6309475905838465,0.0674926316112009,0.5482048392295837,0.6036134958267212,0.6546173691749573,0.6736864447593689,0.6939939260482788,0.0,0.0,0.011904761904761904,0.23809523809523808,0.75,0.0,site_001,Parcelle abricotiers,abricotier,True,0.007949441316581818,0.605477762186811
2025-06-22,4,S2A_MSIL2A_20250622T104041_N0511_R008_T31TFK_20250622T143806.SAFE | S2A_MSIL2A_20250622T104041_N0511_R008_T31TFL_20250622T143806.SAFE | S2B_MSIL2A_20250622T102559_N0511_R108_T31TFK_20250622T124912.SAFE | S2B_MSIL2A_20250622T102559_N0511_R108_T31TFL_20250622T124912.SAFE,2025-06-22T10:38:25.855000+00:00 | 2025-06-22T10:38:40.577000+00:00 | 2025-06-22T10:48:36.130000+00:00 | 2025-06-22T10:48:50.351000+00:00,0.14,0.7949999999999999,1.39,2025-06-22T00:00:00Z,2025-06-23T00:00:00Z,168,216,48,168,1.0,0.3263093829154968,0.7813007831573486,0.6842320298864729,0.07572919967837777,0.5987938642501831,0.6649031043052673,0.707165539264679,0.7325410842895508,0.7459553480148315,0.0,0.0,0.011904761904761904,0.09523809523809523,0.8928571428571429,0.0,site_001,Parcelle abricotiers,abricotier,True,0.053284439302626385,0.6460592565791947
2025-06-25,2,S2B_MSIL2A_20250625T103629_N0511_R008_T31TFK_20250625T144139.SAFE | S2B_MSIL2A_20250625T103629_N0511_R008_T31TFL_20250625T144139.SAFE,2025-06-25T10:48:23.627000+00:00 | 2025-06-25T10:48:37.835000+00:00,0.0,0.73,1.46,2025-06-25T00:00:00Z,2025-06-26T00:00:00Z,168,216,48,168,1.0,0.276363730430603,0.7174856066703796,0.643746526645763,0.07062854607869622,0.5848397016525269,0.6322042346000671,0.6685090661048889,0.6835896968841553,0.6928210854530334,0.0,0.0,0.02976190476190476,0.10119047619047619,0.8690476190476191,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.040485503240709875,0.6529753823720275
2025-06-27,2,S2C_MSIL2A_20250627T103041_N0511_R108_T31TFK_20250627T155455.SAFE | S2C_MSIL2A_20250627T103041_N0511_R108_T31TFL_20250627T155455.SAFE,2025-06-27T10:38:45.659000+00:00 | 2025-06-27T10:38:57.061000+00:00,21.89,48.825,75.76,2025-06-27T00:00:00Z,2025-06-28T00:00:00Z,168,216,48,168,1.0,0.2702239453792572,0.8019500374794006,0.7137372609050501,0.09751275761639594,0.614020824432373,0.7035844326019287,0.7442079782485962,0.7678213715553284,0.7819272875785828,0.0,0.0,0.03571428571428571,0.05357142857142857,0.9047619047619048,0.005952380952380952,site_001,Parcelle abricotiers,abricotier,True,0.06999073425928704,0.680571939145762
2025-06-29,2,S2A_MSIL2A_20250629T102701_N0511_R108_T31TFK_20250629T143707.SAFE | S2A_MSIL2A_20250629T102701_N0511_R108_T31TFL_20250629T143707.SAFE,2025-06-29T10:38:41.645000+00:00 | 2025-06-29T10:38:56.364000+00:00,0.0,1.725,3.45,2025-06-29T00:00:00Z,2025-06-30T00:00:00Z,168,216,48,168,1.0,0.2101786583662033,0.5691220760345459,0.48170121493084084,0.06322297785986647,0.3907005786895752,0.45699113607406616,0.5053398013114929,0.525033712387085,0.5344043374061584,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.23203604597420924,0.6130616674938847
2025-06-30,2,S2C_MSIL2A_20250630T104041_N0511_R008_T31TFK_20250630T161206.SAFE | S2C_MSIL2A_20250630T104041_N0511_R008_T31TFL_20250630T161206.SAFE,2025-06-30T10:48:43.358000+00:00 | 2025-06-30T10:48:57.552000+00:00,4.81,9.785,14.76,2025-06-30T00:00:00Z,2025-07-01T00:00:00Z,168,216,48,168,1.0,0.20920853316783905,0.5325495004653931,0.42246488836549584,0.053332395737342025,0.3474397361278534,0.41019678115844727,0.43707185983657837,0.4590796232223511,0.46995291113853455,0.0,0.0,0.23214285714285715,0.7678571428571429,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,-0.059236326565345,0.5393011214004623
2025-07-02,4,S2A_MSIL2A_20250702T103701_N0511_R008_T31TFK_20250702T145201.SAFE | S2A_MSIL2A_20250702T103701_N0511_R008_T31TFL_20250702T145201.SAFE | S2B_MSIL2A_20250702T102559_N0511_R108_T31TFK_20250702T131338.SAFE | S2B_MSIL2A_20250702T102559_N0511_R108_T31TFL_20250702T131338.SAFE,2025-07-02T10:38:27.981000+00:00 | 2025-07-02T10:38:42.694000+00:00 | 2025-07-02T10:48:39.382000+00:00 | 2025-07-02T10:48:53.589000+00:00,0.87,8.005,13.05,2025-07-02T00:00:00Z,2025-07-03T00:00:00Z,168,216,48,168,1.0,0.22844217717647552,0.6015738248825073,0.4692107054094473,0.06755912293711466,0.3613240420818329,0.4407421052455902,0.4900464713573456,0.5172656178474426,0.5331452488899231,0.0,0.0,0.18452380952380953,0.8095238095238095,0.005952380952380952,0.0,site_001,Parcelle abricotiers,abricotier,True,0.046745817043951476,0.4577922695685947
2025-07-05,2,S2B_MSIL2A_20250705T103629_N0511_R008_T31TFK_20250705T113540.SAFE | S2B_MSIL2A_20250705T103629_N0511_R008_T31TFL_20250705T113540.SAFE,2025-07-05T10:48:25.239000+00:00 | 2025-07-05T10:48:39.444000+00:00,0.13,17.17,34.21,2025-07-05T00:00:00Z,2025-07-06T00:00:00Z,168,216,48,168,1.0,0.21860310435295105,0.5530216693878174,0.4765802981065851,0.06315426215736998,0.38590365648269653,0.456943541765213,0.49695056676864624,0.5226605534553528,0.5351765155792236,0.0,0.0,0.16071428571428573,0.8392857142857143,0.0,0.0,site_001,Parcelle abricotiers,abricotier,True,0.007369592697137772,0.45608529729384273
2025-07-07,2,S2C_MSIL2A_20250707T103051_N0511_R108_T31TFK_20250707T160517.SAFE | S2C_MSIL2A_20250707T103051_N0511_R108_T31TFL_20250707T160517.SAFE,2025-07-07T10:38:47.684000+00:00 | 2025-07-07T10:39:02.395000+00:00,46.88,60.980000000000004,75.08,2025-07-07T00:00:00Z,2025-07-08T00:00:00Z,168,216,48,168,1.0,0.23147451877593994,0.7223018407821655,0.6095442541298416,0.09427142064629729,0.4711346924304962,0.5704644918441772,0.6377550959587097,0.6788920164108276,0.6970705986022949,0.0,0.0,0.041666666666666664,0.27380952380952384,0.6845238095238095,0.0,site_001,Parcelle abricotiers,abricotier,True,0.1329639560232565,0.518445085881958
