site_id,acquisition_date,index,buffer_m,area_m2,area_retained_ratio,geometry_pixel_count,sample_count,no_data_count,valid_pixel_count,valid_pixel_ratio,mean,median,std,minimum,maximum,p10,p25,p75,p90,is_usable
site_004,2015-08-12,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.28735465455842635,0.2978905737400055,0.08214829223621949,-0.006309716962277889,0.4099818766117096,0.21180619299411774,0.24623115360736847,0.3549257814884186,0.3807913362979889,True
site_004,2015-08-12,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.31544044613838185,0.3197810649871826,0.05563954834223203,0.19503669440746307,0.43321484327316284,0.23750662803649902,0.2761770784854889,0.36150890588760376,0.38453781604766846,True
site_004,2015-08-19,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.31658664029777234,0.3401370346546173,0.0939890203641437,-0.03761307895183563,0.4437066614627838,0.19581837952136993,0.29445093870162964,0.37614956498146057,0.40344569087028503,True
site_004,2015-08-19,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.34109273948001134,0.3523421585559845,0.06244305514789182,0.064226895570755,0.43921205401420593,0.27459535002708435,0.3200373947620392,0.3778538703918457,0.40573441982269287,True
site_004,2015-08-19,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.36508741035117753,0.3596533536911011,0.03464395460477513,0.28683462738990784,0.4437066614627838,0.3223744332790375,0.34116584062576294,0.3899371027946472,0.4130263328552246,True
site_004,2015-08-22,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.31119221376906514,0.3402995467185974,0.10312801248253001,-0.07219770550727844,0.45370978116989136,0.16928508877754211,0.2763085961341858,0.37761861085891724,0.4137807786464691,True
site_004,2015-08-22,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.33951706315080316,0.3505101203918457,0.06863458086467777,0.06951657682657242,0.43554484844207764,0.25961539149284363,0.3154102861881256,0.3796390891075134,0.4120141267776489,True
site_004,2015-08-22,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.3673146708054585,0.3671247661113739,0.03808808328199638,0.2624458074569702,0.4542926549911499,0.319057822227478,0.3402995467185974,0.39197206497192383,0.4191742539405823,True
site_004,2015-08-29,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.32642731570461586,0.3591177761554718,0.09953502022767424,-0.05478941649198532,0.44031548500061035,0.19631093740463257,0.3015298545360565,0.39084967970848083,0.41869398951530457,True
site_004,2015-08-29,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.35388307281854475,0.37021276354789734,0.06359505942730308,0.03992055729031563,0.44133231043815613,0.27830833196640015,0.33521443605422974,0.39453190565109253,0.41533493995666504,True
site_004,2015-08-29,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.3800334095417918,0.3827635943889618,0.03255761827803579,0.29844900965690613,0.4386434555053711,0.3379223942756653,0.3595217764377594,0.40197888016700745,0.4259171783924103,True
site_004,2015-09-08,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.24930715956296662,0.2654728293418884,0.10782388117908852,-0.04904632270336151,0.42830365896224976,0.10499243438243866,0.16274809837341309,0.34247010946273804,0.379586398601532,True
site_004,2015-09-08,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.26016345363336085,0.2767512798309326,0.10125827659099977,0.01007474772632122,0.41071996092796326,0.10588992387056351,0.20069564878940582,0.3418010175228119,0.38096028566360474,True
site_004,2015-09-08,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.2790901875658262,0.31405219435691833,0.10375549894544703,-0.0017529880860820413,0.42830365896224976,0.1293809413909912,0.21104972064495087,0.364097535610199,0.38821205496788025,True
site_004,2015-09-11,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.2515209747101266,0.27019497752189636,0.10794733892635484,-0.020599251613020897,0.43678784370422363,0.1092783510684967,0.16769063472747803,0.3443787097930908,0.39398524165153503,True
site_004,2015-09-11,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.26730543922520034,0.28973013162612915,0.10050891617695251,0.026799257844686508,0.426780641078949,0.12401826679706573,0.2035999298095703,0.3492196798324585,0.3954727053642273,True
site_004,2015-09-11,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.2875758976851765,0.3199999928474426,0.10269338497846997,0.02135593257844448,0.43678784370422363,0.12555290758609772,0.22253520786762238,0.3677678406238556,0.3982202410697937,True
site_004,2015-09-18,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2015-09-18,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2015-09-18,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2015-09-28,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.26596090311835885,0.2884155511856079,0.09242274780769154,0.06198210269212723,0.41264498233795166,0.11614830791950226,0.19640564918518066,0.3386787474155426,0.369672566652298,True
site_004,2015-09-28,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.26479248908545927,0.2896248698234558,0.09390053344150395,0.04494180902838707,0.4010968804359436,0.12121818959712982,0.2126973420381546,0.34200072288513184,0.37187910079956055,True
site_004,2015-09-28,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.2767372774715358,0.314395934343338,0.09751781816842815,0.04116222634911537,0.4141859710216522,0.11618257313966751,0.20751988887786865,0.3564692437648773,0.3774247169494629,True
site_004,2015-10-01,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.28882771268761226,0.31568390130996704,0.08386145556523804,0.09640126675367355,0.42984771728515625,0.16204537451267242,0.22729060053825378,0.3549695611000061,0.3849630355834961,True
site_004,2015-10-01,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.28919851768648996,0.3114558458328247,0.08617649205660605,0.08563481271266937,0.41243863105773926,0.156388059258461,0.23751573264598846,0.3562195301055908,0.38255032896995544,True
site_004,2015-10-01,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.300338478238733,0.3301372826099396,0.08799513081265371,0.08508946001529694,0.42460721731185913,0.16210044920444489,0.24316993355751038,0.36781835556030273,0.3914378881454468,True
site_004,2015-10-21,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.3286434456797467,0.33251792192459106,0.04631917555199816,0.19231493771076202,0.42818790674209595,0.27306756377220154,0.30514636635780334,0.36137667298316956,0.38294798135757446,True
site_004,2015-10-21,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.3305660618299788,0.3299962878227234,0.041613431856651166,0.1417689323425293,0.4027930796146393,0.2802349030971527,0.30603888630867004,0.36467933654785156,0.38498497009277344,True
site_004,2015-10-21,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.3397714082185212,0.3434167206287384,0.03672584563956649,0.25399717688560486,0.41285401582717896,0.2922241687774658,0.3112558126449585,0.3686354458332062,0.3910802900791168,True
site_004,2015-11-17,ndmi,0,51917.91599527015,1.0,163,224,191,33,0.20245398773006135,-0.017447858230408397,-0.03999999910593033,0.09177258453287132,-0.14676734805107117,0.19317235052585602,-0.12334925681352615,-0.08099475502967834,0.03282458707690239,0.1368568390607834,False
site_004,2015-11-17,ndmi,10,42644.30755836743,0.8213819149117335,132,182,165,17,0.12878787878787878,-0.020330717020175037,-0.047206584364175797,0.07893394621246164,-0.12309257686138153,0.13707952201366425,-0.10023678094148636,-0.08869565278291702,0.03833605349063873,0.1331828385591507,False
site_004,2015-11-17,ndmi,20,34255.87494651465,0.6598103655929609,111,156,149,7,0.06306306306306306,-0.0807260453168835,-0.06285714358091354,0.04403715390210071,-0.13286712765693665,-0.02299349196255207,-0.12998975813388824,-0.12721893191337585,-0.04358180612325668,-0.02299349196255207,False
site_004,2015-11-20,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2015-11-20,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2015-11-20,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2015-11-27,ndmi,0,51917.91599527015,1.0,163,224,177,47,0.2883435582822086,0.07751490391711605,0.08211679011583328,0.08205400356013126,-0.053150683641433716,0.23295454680919647,-0.023923445492982864,0.004559803754091263,0.1480730175971985,0.1967909336090088,False
site_004,2015-11-27,ndmi,10,42644.30755836743,0.8213819149117335,132,182,155,27,0.20454545454545456,0.10448865119919733,0.09322033822536469,0.08672374851954281,-0.09169550240039825,0.2961146831512451,0.013725490309298038,0.05347326397895813,0.16846738755702972,0.2082940638065338,False
site_004,2015-11-27,ndmi,20,34255.87494651465,0.6598103655929609,111,156,131,25,0.22522522522522523,0.06900199051946401,0.06550218164920807,0.08973793888755759,-0.053150683641433716,0.2171025276184082,-0.03488372266292572,-0.017835909500718117,0.11637704074382782,0.19847328960895538,False
site_004,2015-11-30,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2015-11-30,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2015-11-30,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2015-12-07,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.04635722490250378,0.022969452664256096,0.1609594406942544,-0.2751588225364685,0.383639395236969,-0.1564551442861557,-0.07893829792737961,0.17079107463359833,0.27988338470458984,True
site_004,2015-12-07,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.034352466357328644,0.02121834270656109,0.15726849670933615,-0.2872637212276459,0.38178199529647827,-0.1520131528377533,-0.09303758293390274,0.1424957811832428,0.282198041677475,True
site_004,2015-12-07,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.023800162091926744,0.0061118947342038155,0.16284080992663505,-0.246661975979805,0.38382670283317566,-0.1741492748260498,-0.10157523304224014,0.14057910442352295,0.26670587062835693,True
site_004,2015-12-17,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2015-12-17,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2015-12-17,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2015-12-27,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.08744573641098477,0.08529412001371384,0.14958114360422847,-0.2517580986022949,0.39702537655830383,-0.11029636114835739,-0.019648397341370583,0.19701623916625977,0.2942732870578766,True
site_004,2015-12-27,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.07340088848264491,0.06531049311161041,0.1502034667803592,-0.24203822016716003,0.40246227383613586,-0.12525787949562073,-0.04201200231909752,0.1744007021188736,0.29169031977653503,True
site_004,2015-12-27,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.06666512458862085,0.05953582376241684,0.1528533528222719,-0.21268656849861145,0.38664835691452026,-0.114744171500206,-0.06682297587394714,0.1840270459651947,0.29583248496055603,True
site_004,2015-12-30,ndmi,0,51917.91599527015,1.0,163,224,64,160,0.9815950920245399,0.06695928518311123,0.06807947158813477,0.024635397504029925,0.004690150730311871,0.12412884086370468,0.0338863767683506,0.05083829164505005,0.0836712121963501,0.09998573362827301,True
site_004,2015-12-30,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.06852177041670952,0.06715252250432968,0.02514021335926208,0.0017199862049892545,0.12256770581007004,0.037599511444568634,0.052059873938560486,0.08617950975894928,0.10450660437345505,True
site_004,2015-12-30,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.08037884246457268,0.0805760994553566,0.024849133721961764,0.021790944039821625,0.1428571492433548,0.04723475128412247,0.06476550549268723,0.09459208697080612,0.11157975345849991,True
site_004,2016-01-06,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-01-06,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-01-06,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-01-16,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-01-16,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-01-16,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-01-19,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-01-19,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-01-19,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-01-26,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-01-26,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-01-26,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-01-29,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.07744193948059704,0.07690438628196716,0.07100853636265082,-0.1074918583035469,0.32383808493614197,-0.014358107931911945,0.03862661123275757,0.11735089123249054,0.16013845801353455,True
site_004,2016-01-29,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.05749359307281503,0.06680343300104141,0.07088774414832119,-0.13555291295051575,0.22698593139648438,-0.03619909659028053,0.012915851548314095,0.11155063658952713,0.142973855137825,True
site_004,2016-01-29,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.0625679461319033,0.07209254056215286,0.07797637551167581,-0.10809342563152313,0.24481865763664246,-0.05091649666428566,0.008053427562117577,0.12589474022388458,0.14671577513217926,True
site_004,2016-02-05,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.08176524365789321,0.08084800839424133,0.016326450831134428,0.039293330162763596,0.12283594161272049,0.062180645763874054,0.07052551209926605,0.09397103637456894,0.10224206745624542,True
site_004,2016-02-05,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.0772772746753286,0.07831039279699326,0.01727668915289723,0.020129648968577385,0.1288171261548996,0.05900697410106659,0.06658212095499039,0.08814944326877594,0.09616965055465698,True
site_004,2016-02-05,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.08155634673731818,0.08427251875400543,0.015571528279133414,0.006611738353967667,0.11129707098007202,0.06147570163011551,0.07328379899263382,0.09321818500757217,0.09787233918905258,True
site_004,2016-02-15,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-02-15,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-02-15,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-02-18,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-02-18,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-02-18,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-03-06,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-03-06,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-03-06,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-03-09,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-03-09,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-03-09,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-03-19,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.12028288030197007,0.1361929178237915,0.10754524847793653,-0.13079018890857697,0.4265354573726654,-0.03143133595585823,0.06353861093521118,0.1839432567358017,0.237513467669487,True
site_004,2016-03-19,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.0958083792118652,0.11350715905427933,0.09667089387868902,-0.15666015446186066,0.3192800283432007,-0.03801576420664787,0.028448276221752167,0.17354196310043335,0.19390968978405,True
site_004,2016-03-19,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.08515473460015077,0.09804680198431015,0.09718148848191034,-0.14864864945411682,0.220401331782341,-0.06804025173187256,0.024188276380300522,0.1705595701932907,0.19072741270065308,True
site_004,2016-03-26,ndmi,0,51917.91599527015,1.0,163,224,168,56,0.34355828220858897,0.13552205892379526,0.14864864945411682,0.08877154480639311,-0.06900102645158768,0.3743974268436432,0.02169349230825901,0.09290016442537308,0.16991999745368958,0.22200334072113037,False
site_004,2016-03-26,ndmi,10,42644.30755836743,0.8213819149117335,132,182,151,31,0.23484848484848486,0.11157213752308201,0.11409858614206314,0.054338134986534996,0.023805130273103714,0.2223903238773346,0.036295369267463684,0.06429349631071091,0.16135114431381226,0.17219388484954834,False
site_004,2016-03-26,ndmi,20,34255.87494651465,0.6598103655929609,111,156,130,26,0.23423423423423423,0.0833900394813659,0.08798906207084656,0.07103817044881462,-0.0730823427438736,0.17482517659664154,0.004667863715440035,0.043385110795497894,0.15210792422294617,0.16765034198760986,False
site_004,2016-03-29,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-03-29,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-03-29,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-04-05,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-04-05,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-04-05,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-04-08,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-04-08,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-04-08,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-04-15,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-04-15,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-04-15,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-04-18,ndmi,0,51917.91599527015,1.0,163,224,197,27,0.1656441717791411,0.3447092081661578,0.34082260727882385,0.07169006744633545,0.20824003219604492,0.5402512550354004,0.2815665006637573,0.31571218371391296,0.3772946000099182,0.45949482917785645,False
site_004,2016-04-18,ndmi,10,42644.30755836743,0.8213819149117335,132,182,167,15,0.11363636363636363,0.3378096461296082,0.3391304314136505,0.03637149817325657,0.26425302028656006,0.38437554240226746,0.2921392321586609,0.3310357928276062,0.3664419949054718,0.3757074475288391,False
site_004,2016-04-18,ndmi,20,34255.87494651465,0.6598103655929609,111,156,144,12,0.10810810810810811,0.31913907950123155,0.331523597240448,0.056736826302894366,0.20237310230731964,0.3966499865055084,0.2986193299293518,0.302828311920166,0.3534655272960663,0.38981893658638,False
site_004,2016-04-25,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.263135553720447,0.25594785809516907,0.11780150371138291,0.03118341974914074,0.5534700751304626,0.10886882990598679,0.17865706980228424,0.35754188895225525,0.41504955291748047,True
site_004,2016-04-25,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.25036921822042624,0.24599523842334747,0.10999898689022222,-0.009259259328246117,0.4578404128551483,0.10688342899084091,0.17724494636058807,0.3509010970592499,0.39706969261169434,True
site_004,2016-04-25,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.239951298597294,0.2371995747089386,0.1138782618826273,0.020545385777950287,0.4285714328289032,0.0814240425825119,0.15480399131774902,0.3395872414112091,0.3921952545642853,True
site_004,2016-04-28,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.11619193157348265,0.09706546366214752,0.10460318930408526,-0.07852412760257721,0.559555172920227,0.019152140244841576,0.0679120421409607,0.14878018200397491,0.21441639959812164,True
site_004,2016-04-28,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.07878107084913857,0.07681053131818771,0.0629559162806687,-0.10967432707548141,0.3328818082809448,0.008684863336384296,0.04770778864622116,0.1056685745716095,0.15789473056793213,True
site_004,2016-04-28,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.07210182702705803,0.07889650017023087,0.05275428794738056,-0.06922011822462082,0.22122542560100555,0.0011044841958209872,0.041766684502363205,0.10767804831266403,0.12403865158557892,True
site_004,2016-05-05,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.10722909744206155,0.07811491191387177,0.11332381517997699,-0.07086614519357681,0.5566343069076538,0.007172517944127321,0.032258063554763794,0.1446904093027115,0.24625267088413239,True
site_004,2016-05-05,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.06962740732507722,0.04802478849887848,0.07937947596659253,-0.0884837731719017,0.360761433839798,-0.0054054055362939835,0.015380021184682846,0.11870164424180984,0.18039482831954956,True
site_004,2016-05-05,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.060512671231392846,0.05678022652864456,0.06083931294726626,-0.06950477510690689,0.2660944163799286,-0.002248538425192237,0.018653690814971924,0.09234073013067245,0.14091449975967407,True
site_004,2016-05-08,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.2124852355272491,0.20392157137393951,0.0801369776447758,0.03644189238548279,0.5165876746177673,0.12183468788862228,0.16048792004585266,0.2477797567844391,0.3051689863204956,True
site_004,2016-05-08,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.1965539479120212,0.19370079040527344,0.06794322751798532,0.038755305111408234,0.4076349139213562,0.1180422231554985,0.15401886403560638,0.23887374997138977,0.2754802405834198,True
site_004,2016-05-08,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.1889909009809966,0.18840579688549042,0.05807348887921336,0.03673705458641052,0.30466943979263306,0.11679336428642273,0.15135908126831055,0.22585128247737885,0.27467185258865356,True
site_004,2016-05-15,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.323733414609008,0.31376752257347107,0.0747296435757412,0.12896746397018433,0.586329996585846,0.23886163532733917,0.2740013897418976,0.36439773440361023,0.42024633288383484,True
site_004,2016-05-15,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.31547962851596617,0.31734612584114075,0.06635326431197656,0.1371326744556427,0.4670069217681885,0.24242986738681793,0.26635071635246277,0.35734596848487854,0.4100719392299652,True
site_004,2016-05-15,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.31171145471366674,0.3101388216018677,0.06424249312971309,0.164738729596138,0.4587189853191376,0.22849731147289276,0.2702290117740631,0.35549458861351013,0.4059670567512512,True
site_004,2016-05-18,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-05-18,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-05-18,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-05-25,ndmi,0,51917.91599527015,1.0,163,224,224,0,0.0,,,,,,,,,,False
site_004,2016-05-25,ndmi,10,42644.30755836743,0.8213819149117335,132,182,182,0,0.0,,,,,,,,,,False
site_004,2016-05-25,ndmi,20,34255.87494651465,0.6598103655929609,111,156,156,0,0.0,,,,,,,,,,False
site_004,2016-05-28,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.3678821294448491,0.39117151498794556,0.08280504226524321,0.018856806680560112,0.4541904330253601,0.2503276467323303,0.3531694710254669,0.4212130308151245,0.4372975528240204,True
site_004,2016-05-28,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.394642281938683,0.40536201000213623,0.04806835285445415,0.19724039733409882,0.45704466104507446,0.3472898304462433,0.3719637095928192,0.42963072657585144,0.43891122937202454,True
site_004,2016-05-28,ndmi,20,34255.87494651465,0.6598103655929609,111,156,45,111,1.0,0.40901437831354576,0.4150717556476593,0.02829499132356395,0.3411996066570282,0.4541904330253601,0.3712915778160095,0.3896641731262207,0.43279823660850525,0.4411400258541107,True
site_004,2016-06-04,ndmi,0,51917.91599527015,1.0,163,224,61,163,1.0,0.3450734215142903,0.36030441522598267,0.07409448133263656,0.012682691216468811,0.4620901644229889,0.27083688974380493,0.327053040266037,0.3888969123363495,0.4123629331588745,True
site_004,2016-06-04,ndmi,10,42644.30755836743,0.8213819149117335,132,182,50,132,1.0,0.3693629274088325,0.3811543881893158,0.04485866828536166,0.22130697965621948,0.45606282353401184,0.31195080280303955,0.34939759969711304,0.400847852230072,0.40991199016571045,True
