acquisition_date,acquisition_count,product_ids,acquisition_datetimes,tile_cloud_cover_min,tile_cloud_cover_mean,tile_cloud_cover_max,interval_from,interval_to,geometry_pixel_count,sample_count,no_data_count,valid_pixel_count,valid_pixel_ratio,evi_min,evi_max,evi_mean,evi_std,evi_p10,evi_p25,evi_median,evi_p75,evi_p90,ratio_evi_below_0,ratio_evi_0_0_2,ratio_evi_0_2_0_4,ratio_evi_0_4_0_6,ratio_evi_0_6_0_8,ratio_evi_above_0_8,site_id,name,crop_type,is_usable,evi_change_from_previous_usable,evi_rolling_mean_3
2015-07-30,2,S2A_MSIL2A_20150730T103016_N0500_R108_T31TFK_20231009T235104.SAFE | S2A_MSIL2A_20150730T103016_N0500_R108_T31TFL_20231009T235104.SAFE,2015-07-30T10:38:22.693000+00:00 | 2015-07-30T10:38:37.429000+00:00,55.63,61.245000000000005,66.86,2015-07-30T00:00:00Z,2015-07-31T00:00:00Z,200,387,387,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_005,Parcelle abricotiers,abricotier,False,,
2015-08-02,2,S2A_MSIL2A_20150802T104026_N0500_R008_T31TFK_20231010T074654.SAFE | S2A_MSIL2A_20150802T104026_N0500_R008_T31TFL_20231010T074654.SAFE,2015-08-02T10:48:20.238000+00:00 | 2015-08-02T10:48:34.474000+00:00,3.77,4.865,5.96,2015-08-02T00:00:00Z,2015-08-03T00:00:00Z,200,387,212,175,0.875,0.2580068111419678,0.7685756087303162,0.5479713656221116,0.09840921250835834,0.40352314710617065,0.5005530714988708,0.5644157528877258,0.6239815950393677,0.6554100513458252,0.0,0.0,0.09714285714285714,0.5485714285714286,0.35428571428571426,0.0,site_005,Parcelle abricotiers,abricotier,True,,0.5479713656221116
2015-08-09,2,S2A_MSIL2A_20150809T103016_N0500_R108_T31TFK_20231010T210842.SAFE | S2A_MSIL2A_20150809T103016_N0500_R108_T31TFL_20231010T210842.SAFE,2015-08-09T10:38:24.101000+00:00 | 2015-08-09T10:38:38.835000+00:00,62.76,77.795,92.83,2015-08-09T00:00:00Z,2015-08-10T00:00:00Z,200,387,353,34,0.17,0.3383875787258148,0.8419186472892761,0.5558241912547279,0.12527433968489873,0.4011687636375427,0.4519328773021698,0.5493645071983337,0.6298258304595947,0.7182122468948364,0.0,0.0,0.08823529411764706,0.5,0.35294117647058826,0.058823529411764705,site_005,Parcelle abricotiers,abricotier,False,,
2015-08-12,2,S2A_MSIL2A_20150812T104026_N0500_R008_T31TFK_20231010T220511.SAFE | S2A_MSIL2A_20150812T104026_N0500_R008_T31TFL_20231010T220511.SAFE,2015-08-12T10:48:21.274000+00:00 | 2015-08-12T10:48:35.507000+00:00,1.02,1.22,1.42,2015-08-12T00:00:00Z,2015-08-13T00:00:00Z,200,387,187,200,1.0,0.20475228130817413,0.6974050998687744,0.5307781111449004,0.11401948221874146,0.34936636686325073,0.47125786542892456,0.5663534998893738,0.6175905466079712,0.6436586976051331,0.0,0.0,0.17,0.495,0.335,0.0,site_005,Parcelle abricotiers,abricotier,True,-0.017193254477211206,0.5393747383835059
2015-08-19,2,S2A_MSIL2A_20150819T103026_N0500_R108_T31TFK_20231011T003344.SAFE | S2A_MSIL2A_20150819T103026_N0500_R108_T31TFL_20231011T003344.SAFE,2015-08-19T10:38:24.358000+00:00 | 2015-08-19T10:38:39.092000+00:00,5.06,5.895,6.73,2015-08-19T00:00:00Z,2015-08-20T00:00:00Z,200,387,187,200,1.0,0.2140711098909378,0.7911519408226013,0.624107803106308,0.11699055650198555,0.4469159245491028,0.5605272650718689,0.6648061871528625,0.70665442943573,0.7330689430236816,0.0,0.0,0.055,0.25,0.695,0.0,site_005,Parcelle abricotiers,abricotier,True,0.09332969196140761,0.5676190932911066
2015-08-22,2,S2A_MSIL2A_20150822T104036_N0500_R008_T31TFK_20231011T040550.SAFE | S2A_MSIL2A_20150822T104036_N0500_R008_T31TFL_20231011T040550.SAFE,2015-08-22T10:48:21.177000+00:00 | 2015-08-22T10:48:35.413000+00:00,2.22,8.73,15.24,2015-08-22T00:00:00Z,2015-08-23T00:00:00Z,200,387,187,200,1.0,0.2096167504787445,0.7018683552742004,0.5421625943481925,0.10524923011433396,0.400258332490921,0.4761737287044525,0.5747106075286865,0.6151609420776367,0.6478642821311951,0.0,0.0,0.1,0.53,0.37,0.0,site_005,Parcelle abricotiers,abricotier,True,-0.0819452087581155,0.5656828361998002
2015-08-29,2,S2A_MSIL2A_20150829T103026_N0500_R108_T31TFK_20231011T023648.SAFE | S2A_MSIL2A_20150829T103026_N0500_R108_T31TFL_20231011T023648.SAFE,2015-08-29T10:38:24.008000+00:00 | 2015-08-29T10:38:38.745000+00:00,0.85,7.42,13.99,2015-08-29T00:00:00Z,2015-08-30T00:00:00Z,200,387,187,200,1.0,0.27209973335266113,0.7891310453414917,0.6220468324422838,0.10913160925097476,0.448554664850235,0.5835312008857727,0.655951976776123,0.6946917772293091,0.7260463237762451,0.0,0.0,0.05,0.245,0.705,0.0,site_005,Parcelle abricotiers,abricotier,True,0.07988423809409129,0.596105743298928
2015-09-08,2,S2A_MSIL2A_20150908T103036_N0500_R108_T31TFK_20231010T073304.SAFE | S2A_MSIL2A_20150908T103036_N0500_R108_T31TFL_20231010T073304.SAFE,2015-09-08T10:38:26.259000+00:00 | 2015-09-08T10:38:40.986000+00:00,3.19,6.569999999999999,9.95,2015-09-08T00:00:00Z,2015-09-09T00:00:00Z,200,387,187,200,1.0,0.34485161304473877,0.780349850654602,0.6332154753804209,0.09861173903117672,0.4873029291629791,0.5832589864730835,0.6634789705276489,0.7032867074012756,0.7355682849884033,0.0,0.0,0.025,0.27,0.705,0.0,site_005,Parcelle abricotiers,abricotier,True,0.01116864293813713,0.5991416340569656
2015-09-11,2,S2A_MSIL2A_20150911T104036_N0500_R008_T31TFK_20231010T021014.SAFE | S2A_MSIL2A_20150911T104036_N0500_R008_T31TFL_20231010T021014.SAFE,2015-09-11T10:48:23.696000+00:00 | 2015-09-11T10:48:37.918000+00:00,36.35,37.525000000000006,38.7,2015-09-11T00:00:00Z,2015-09-12T00:00:00Z,200,387,187,200,1.0,0.30135324597358704,0.7182626128196716,0.563094522953033,0.09033284411121753,0.43900471925735474,0.5011215209960938,0.5819604992866516,0.6306840777397156,0.6684598326683044,0.0,0.0,0.04,0.54,0.42,0.0,site_005,Parcelle abricotiers,abricotier,True,-0.07012095242738792,0.6061189435919125
2015-09-18,2,S2A_MSIL2A_20150918T103036_N0500_R108_T31TFK_20231018T082648.SAFE | S2A_MSIL2A_20150918T103036_N0500_R108_T31TFL_20231018T082648.SAFE,2015-09-18T10:38:27.410000+00:00 | 2015-09-18T10:38:42.130000+00:00,17.78,21.935000000000002,26.09,2015-09-18T00:00:00Z,2015-09-19T00:00:00Z,200,387,370,17,0.085,0.5267537832260132,0.80928635597229,0.6481428987839642,0.08278016490695751,0.5762173533439636,0.5844020843505859,0.6281907558441162,0.6912791132926941,0.7924624085426331,0.0,0.0,0.0,0.4117647058823529,0.5294117647058824,0.058823529411764705,site_005,Parcelle abricotiers,abricotier,False,,
