site_id,name,crop_type,acquisition_date,acquisition_count,product_ids,acquisition_datetimes,tile_cloud_cover_min,tile_cloud_cover_mean,tile_cloud_cover_max,ndvi_geometry_pixel_count,ndvi_sample_count,ndvi_no_data_count,ndvi_valid_pixel_count,ndvi_valid_pixel_ratio,ndvi_min,ndvi_max,ndvi_mean,ndvi_std,ndvi_p10,ndvi_p25,ndvi_median,ndvi_p75,ndvi_p90,ratio_ndvi_below_0,ratio_ndvi_0_0_2,ratio_ndvi_0_2_0_4,ratio_ndvi_0_4_0_6,ratio_ndvi_0_6_0_8,ratio_ndvi_above_0_8,ndvi_is_usable,ndvi_change_from_previous_usable,ndvi_rolling_mean_3,evi_geometry_pixel_count,evi_sample_count,evi_no_data_count,evi_valid_pixel_count,evi_valid_pixel_ratio,evi_min,evi_max,evi_mean,evi_std,evi_p10,evi_p25,evi_median,evi_p75,evi_p90,ratio_evi_below_0,ratio_evi_0_0_2,ratio_evi_0_2_0_4,ratio_evi_0_4_0_6,ratio_evi_0_6_0_8,ratio_evi_above_0_8,evi_is_usable,evi_change_from_previous_usable,evi_rolling_mean_3,ndmi_geometry_pixel_count,ndmi_sample_count,ndmi_no_data_count,ndmi_valid_pixel_count,ndmi_valid_pixel_ratio,ndmi_min,ndmi_max,ndmi_mean,ndmi_std,ndmi_p10,ndmi_p25,ndmi_median,ndmi_p75,ndmi_p90,ratio_ndmi_below_0,ratio_ndmi_0_0_2,ratio_ndmi_0_2_0_4,ratio_ndmi_0_4_0_6,ratio_ndmi_0_6_0_8,ratio_ndmi_above_0_8,ndmi_is_usable,ndmi_change_from_previous_usable,ndmi_rolling_mean_3,ndre_geometry_pixel_count,ndre_sample_count,ndre_no_data_count,ndre_valid_pixel_count,ndre_valid_pixel_ratio,ndre_min,ndre_max,ndre_mean,ndre_std,ndre_p10,ndre_p25,ndre_median,ndre_p75,ndre_p90,ratio_ndre_below_0,ratio_ndre_0_0_2,ratio_ndre_0_2_0_4,ratio_ndre_0_4_0_6,ratio_ndre_0_6_0_8,ratio_ndre_above_0_8,ndre_is_usable,ndre_change_from_previous_usable,ndre_rolling_mean_3,usable_all_indices
site_001,Parcelle abricotiers,abricotier,2025-01-26,2,S2B_MSIL2A_20250126T104229_N0511_R008_T31TFK_20250126T132650.SAFE | S2B_MSIL2A_20250126T104229_N0511_R008_T31TFL_20250126T132650.SAFE,2025-01-26T10:48:24.136000+00:00 | 2025-01-26T10:48:38.355000+00:00,81.02,89.66999999999999,98.32,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_001,Parcelle abricotiers,abricotier,2025-01-28,2,S2C_MSIL2A_20250128T103331_N0511_R108_T31TFK_20250205T155511.SAFE | S2C_MSIL2A_20250128T103331_N0511_R108_T31TFL_20250205T155511.SAFE,2025-01-28T10:38:52.584000+00:00 | 2025-01-28T10:39:07.294000+00:00,33.77,53.715,73.66,168,216,48,168,1.0,0.414460688829422,0.8080784678459167,0.7224562765941734,0.0926591967096109,0.5564424395561218,0.7020466327667236,0.7647058963775635,0.7839129567146301,0.7903788089752197,0.0,0.0,0.0,0.1488095238095238,0.8333333333333334,0.0178571428571428,True,0.6989373919676014,0.442650032652882,168,216,48,168,1.0,0.1929940730333328,0.6270789504051208,0.4960822021322588,0.0982464038878944,0.326756864786148,0.4407146275043487,0.5346189141273499,0.567365825176239,0.5847772359848022,0.0,0.0059523809523809,0.1785714285714285,0.7857142857142857,0.0297619047619047,0.0,True,0.3732776552039595,0.3563846257840475,52,60,8,52,1.0,0.0100135318934917,0.3469792008399963,0.2679242770402476,0.0693963889776331,0.2156713604927063,0.2610837519168854,0.2959201335906982,0.3086333572864532,0.3230887353420257,0.0,0.1153846153846153,0.8846153846153846,0.0,0.0,0.0,True,0.1679508457533441,0.1638588728383183,52,60,8,52,1.0,0.3433792889118194,0.4525043070316314,0.4203068573887532,0.0281549826732258,0.3884074687957763,0.4026258289813995,0.4312743544578552,0.4434238076210022,0.4468992352485657,0.0,0.0,0.25,0.75,0.0,0.0,True,0.4365121277470071,0.2651553980436009,True
site_001,Parcelle abricotiers,abricotier,2025-01-31,2,S2C_MSIL2A_20250131T104321_N0511_R008_T31TFK_20250131T161610.SAFE | S2C_MSIL2A_20250131T104321_N0511_R008_T31TFL_20250131T161610.SAFE,2025-01-31T10:48:48.838000+00:00 | 2025-01-31T10:48:58.084000+00:00,99.25,99.62,99.99,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_001,Parcelle abricotiers,abricotier,2025-02-02,2,S2B_MSIL2A_20250202T103149_N0511_R108_T31TFK_20250202T124202.SAFE | S2B_MSIL2A_20250202T103149_N0511_R108_T31TFL_20250202T124202.SAFE,2025-02-02T10:38:27.235000+00:00 | 2025-02-02T10:38:41.953000+00:00,78.75,85.155,91.56,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_001,Parcelle abricotiers,abricotier,2025-02-05,2,S2B_MSIL2A_20250205T104129_N0511_R008_T31TFK_20250205T131124.SAFE | S2B_MSIL2A_20250205T104129_N0511_R008_T31TFL_20250205T131124.SAFE,2025-02-05T10:48:23.436000+00:00 | 2025-02-05T10:48:37.652000+00:00,7.34,28.79,50.24,168,216,48,168,1.0,0.4088158905506134,0.7012485861778259,0.5726277801607341,0.055952628811108,0.4997157454490661,0.5374867916107178,0.580393373966217,0.6180509924888611,0.6310223340988159,0.0,0.0,0.0,0.6130952380952381,0.3869047619047619,0.0,True,-0.1498284964334393,0.4395343137938265,168,216,48,168,1.0,0.1940672099590301,0.5591962337493896,0.3540356673655055,0.0549951719305683,0.2983700335025787,0.3112311363220215,0.3542006611824035,0.3893992304801941,0.4064975678920746,0.0,0.0119047619047619,0.8273809523809523,0.1607142857142857,0.0,0.0,True,-0.1420465347667533,0.3243074721420212,52,60,8,52,1.0,-0.1172261983156204,0.2086518108844757,0.0220493261832206,0.0542841618309338,-0.0333678759634494,-0.0155210644006729,0.0218671150505542,0.0502040833234787,0.0898256450891494,0.3846153846153846,0.5961538461538461,0.0192307692307692,0.0,0.0,0.0,True,-0.2458749508570269,0.1299823448367905,52,60,8,52,1.0,0.3422501981258392,0.4081632792949676,0.3778340025590017,0.0192710362267956,0.3528654277324676,0.3614856302738189,0.3830040395259857,0.3932768404483795,0.4008273482322693,0.0,0.0,0.8846153846153846,0.1153846153846153,0.0,0.0,True,-0.0424728548297515,0.2606451965298337,True
site_001,Parcelle abricotiers,abricotier,2025-02-07,2,S2C_MSIL2A_20250207T103241_N0511_R108_T31TFK_20250207T150212.SAFE | S2C_MSIL2A_20250207T103241_N0511_R108_T31TFL_20250207T150212.SAFE,2025-02-07T10:38:51.538000+00:00 | 2025-02-07T10:39:06.246000+00:00,81.81,84.13499999999999,86.46,168,216,48,168,1.0,0.3921683132648468,0.6903954744338989,0.5522890507820105,0.0510012587571592,0.4917491674423218,0.5153232216835022,0.557259738445282,0.5957291722297668,0.606133222579956,0.0,0.0,0.0059523809523809,0.7916666666666666,0.2023809523809523,0.0,True,-0.0203387293787236,0.6157910358456394,168,216,48,168,1.0,0.2320365011692047,0.6066523194313049,0.3909377350161471,0.0559715594255374,0.3272219598293304,0.344459980726242,0.3937671184539795,0.4304437935352325,0.4445096552371979,0.0,0.0,0.5238095238095238,0.4702380952380952,0.0059523809523809,0.0,True,0.0369020676506415,0.4136852015046371,52,60,8,52,1.0,-0.1022290512919426,0.1834978461265564,0.0023652083047916,0.0474032453440921,-0.0442304536700248,-0.0273291934281587,-0.0044960114173591,0.0244988854974508,0.0525970831513404,0.5192307692307693,0.4807692307692308,0.0,0.0,0.0,0.0,True,-0.019684117878429,0.0974462705094199,52,60,8,52,1.0,0.291068434715271,0.3735312223434448,0.3443160956868759,0.019137536048418,0.3237347304821014,0.3326175510883331,0.3474405407905578,0.3599564433097839,0.3667772710323334,0.0,0.0,1.0,0.0,0.0,0.0,True,-0.0335179068721258,0.3808189852115435,True
site_001,Parcelle abricotiers,abricotier,2025-02-10,2,S2C_MSIL2A_20250210T104221_N0511_R008_T31TFK_20250210T141010.SAFE | S2C_MSIL2A_20250210T104221_N0511_R008_T31TFL_20250210T141010.SAFE,2025-02-10T10:48:47.727000+00:00 | 2025-02-10T10:49:01.928000+00:00,99.93,99.96,99.99,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_001,Parcelle abricotiers,abricotier,2025-02-12,2,S2B_MSIL2A_20250212T103049_N0511_R108_T31TFK_20250212T125115.SAFE | S2B_MSIL2A_20250212T103049_N0511_R108_T31TFL_20250212T125115.SAFE,2025-02-12T10:38:28.577000+00:00 | 2025-02-12T10:38:43.294000+00:00,67.38,74.755,82.13,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_001,Parcelle abricotiers,abricotier,2025-02-15,2,S2B_MSIL2A_20250215T104029_N0511_R008_T31TFK_20250215T125800.SAFE | S2B_MSIL2A_20250215T104029_N0511_R008_T31TFL_20250215T125800.SAFE,2025-02-15T10:48:26.265000+00:00 | 2025-02-15T10:48:40.470000+00:00,8.58,9.915,11.25,168,216,48,168,1.0,0.4456168711185455,0.6864966750144958,0.5906239430464453,0.0446126546680526,0.5334857702255249,0.5517509579658508,0.5982774496078491,0.628441572189331,0.6420868635177612,0.0,0.0,0.0,0.5178571428571429,0.4821428571428571,0.0,True,0.0383348922644347,0.5718469246630633,168,216,48,168,1.0,0.2130356580018997,0.5159709453582764,0.3760700993062482,0.0493121951826722,0.3165930807590484,0.3383557498455047,0.3810735940933227,0.4123501479625702,0.4334963262081146,0.0,0.0,0.6190476190476191,0.3809523809523809,0.0,0.0,True,-0.0148676357098988,0.3736811672293003,52,60,8,52,1.0,-0.0287907868623733,0.2194025069475174,0.0856409740383521,0.0450293803642972,0.0404210537672042,0.0505173467099666,0.0908034816384315,0.1192695423960685,0.1326216757297516,0.0192307692307692,0.9615384615384616,0.0192307692307692,0.0,0.0,0.0,True,0.0832757657335605,0.0366851695087881,52,60,8,52,1.0,0.3272467851638794,0.4383423924446106,0.3844491300674585,0.0206154588100277,0.3575073778629303,0.3740606009960174,0.389286607503891,0.3985507190227508,0.4052551686763763,0.0,0.0,0.7884615384615384,0.2115384615384615,0.0,0.0,True,0.0401330343805826,0.3688664094377787,True
site_001,Parcelle abricotiers,abricotier,2025-02-17,2,S2C_MSIL2A_20250217T103131_N0511_R108_T31TFK_20250217T145603.SAFE | S2C_MSIL2A_20250217T103131_N0511_R108_T31TFL_20250217T145603.SAFE,2025-02-17T10:38:47.629000+00:00 | 2025-02-17T10:39:02.342000+00:00,18.46,33.545,48.63,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_001,Parcelle abricotiers,abricotier,2025-02-20,2,S2C_MSIL2A_20250220T104121_N0511_R008_T31TFK_20250220T210053.SAFE | S2C_MSIL2A_20250220T104121_N0511_R008_T31TFL_20250220T210053.SAFE,2025-02-20T10:48:43.502000+00:00 | 2025-02-20T10:48:57.720000+00:00,45.43,47.935,50.44,168,216,48,168,1.0,0.4501197040081024,0.6843233704566956,0.579344164402712,0.0481027545589985,0.5186064839363098,0.5410334467887878,0.5845812559127808,0.6225006580352783,0.6334951519966125,0.0,0.0,0.0,0.5714285714285714,0.4285714285714285,0.0,True,-0.0112797786437333,0.5740857194103893,168,216,48,168,1.0,0.2194162756204605,0.5511987805366516,0.3877765510586045,0.0581994593486158,0.3205243051052093,0.3404038250446319,0.4008393287658691,0.431095153093338,0.4547227323055267,0.0,0.0,0.5,0.5,0.0,0.0,True,0.0117064517523562,0.3849281284603332,52,60,8,52,1.0,-0.0478404015302658,0.1638533174991607,0.0402503911441621,0.045648148957793,-0.0172470975667238,0.0012295801425352,0.0424763560295105,0.079262375831604,0.0973949804902076,0.25,0.75,0.0,0.0,0.0,0.0,True,-0.0453905828941899,0.0427521911624353,52,60,8,52,1.0,0.3101179003715515,0.403929740190506,0.3538024299419844,0.017955155753176,0.3291307091712951,0.3417674303054809,0.3596961498260498,0.3668664395809173,0.371844083070755,0.0,0.0,0.9807692307692308,0.0192307692307692,0.0,0.0,True,-0.0306467001254741,0.3608558852321062,True
site_001,Parcelle abricotiers,abricotier,2025-02-22,2,S2B_MSIL2A_20250222T102939_N0511_R108_T31TFK_20250222T124858.SAFE | S2B_MSIL2A_20250222T102939_N0511_R108_T31TFL_20250222T124858.SAFE,2025-02-22T10:38:29.310000+00:00 | 2025-02-22T10:38:44.018000+00:00,86.74,93.055,99.37,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_001,Parcelle abricotiers,abricotier,2025-02-25,2,S2B_MSIL2A_20250225T103929_N0511_R008_T31TFK_20250225T133353.SAFE | S2B_MSIL2A_20250225T103929_N0511_R008_T31TFL_20250225T133353.SAFE,2025-02-25T10:48:25.507000+00:00 | 2025-02-25T10:48:39.713000+00:00,87.56,92.515,97.47,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,168,216,216,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,52,60,60,0,0.0,,,,,,,,,,,,,,,,False,,,False
site_001,Parcelle abricotiers,abricotier,2025-02-27,2,S2C_MSIL2A_20250227T103021_N0511_R108_T31TFK_20250227T161512.SAFE | S2C_MSIL2A_20250227T103021_N0511_R108_T31TFL_20250227T161512.SAFE,2025-02-27T10:38:49.103000+00:00 | 2025-02-27T10:39:03.815000+00:00,22.23,39.47,56.71,168,216,48,168,1.0,0.5058560967445374,0.7450692057609558,0.6713258024482499,0.0510164922121243,0.5938189625740051,0.6397351026535034,0.6786543130874634,0.7158241271972656,0.7276360392570496,0.0,0.0,0.0,0.119047619047619,0.8809523809523809,0.0,True,0.0919816380455379,0.613764636632469,168,216,48,168,1.0,0.2420478463172912,0.5709741711616516,0.4209878134230772,0.0509681360365167,0.3593951761722564,0.3908963203430176,0.4224952161312103,0.4564027488231659,0.4776993989944458,0.0,0.0,0.3392857142857143,0.6607142857142857,0.0,0.0,True,0.0332112623644726,0.3949448212626432,52,60,8,52,1.0,-0.0431447736918926,0.2197249233722686,0.1301894470547827,0.0496011999029917,0.0868761539459228,0.1067754551768302,0.1335311532020568,0.161157876253128,0.1867867857217788,0.0384615384615384,0.8846153846153846,0.0769230769230769,0.0,0.0,0.0,True,0.0899390559106205,0.0853602707457656,52,60,8,52,1.0,0.3575234711170196,0.4266666769981384,0.3936646660933127,0.0180490789199016,0.3685322105884552,0.381506085395813,0.3959002196788788,0.4088910520076751,0.412779837846756,0.0,0.0,0.5384615384615384,0.4615384615384615,0.0,0.0,True,0.0398622361513283,0.3773054087009186,True
