acquisition_date,acquisition_count,product_ids,acquisition_datetimes,tile_cloud_cover_min,tile_cloud_cover_mean,tile_cloud_cover_max,interval_from,interval_to,geometry_pixel_count,sample_count,no_data_count,valid_pixel_count,valid_pixel_ratio,ndvi_min,ndvi_max,ndvi_mean,ndvi_std,ndvi_p10,ndvi_p25,ndvi_median,ndvi_p75,ndvi_p90,ratio_ndvi_below_0,ratio_ndvi_0_0_2,ratio_ndvi_0_2_0_4,ratio_ndvi_0_4_0_6,ratio_ndvi_0_6_0_8,ratio_ndvi_above_0_8,site_id,name,crop_type,is_usable,ndvi_change_from_previous_usable,ndvi_rolling_mean_3
2015-07-30,2,S2A_MSIL2A_20150730T103016_N0500_R108_T31TFK_20231009T235104.SAFE | S2A_MSIL2A_20150730T103016_N0500_R108_T31TFL_20231009T235104.SAFE,2015-07-30T10:38:22.693000+00:00 | 2015-07-30T10:38:37.429000+00:00,55.63,61.245000000000005,66.86,2015-07-30T00:00:00Z,2015-07-31T00:00:00Z,570,868,868,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_004,Parcelle noyers,noyers,False,,
2015-08-02,2,S2A_MSIL2A_20150802T104026_N0500_R008_T31TFK_20231010T074654.SAFE | S2A_MSIL2A_20150802T104026_N0500_R008_T31TFL_20231010T074654.SAFE,2015-08-02T10:48:20.238000+00:00 | 2015-08-02T10:48:34.474000+00:00,3.77,4.865,5.96,2015-08-02T00:00:00Z,2015-08-03T00:00:00Z,570,868,544,324,0.5684210526315789,0.22946175932884216,0.9351797103881836,0.8083695824499484,0.12565848695707002,0.6253915429115295,0.7967072129249573,0.8542914390563965,0.8842203617095947,0.907010018825531,0.0,0.0,0.015432098765432098,0.07407407407407407,0.16358024691358025,0.7469135802469136,site_004,Parcelle noyers,noyers,False,,
2015-08-09,2,S2A_MSIL2A_20150809T103016_N0500_R108_T31TFK_20231010T210842.SAFE | S2A_MSIL2A_20150809T103016_N0500_R108_T31TFL_20231010T210842.SAFE,2015-08-09T10:38:24.101000+00:00 | 2015-08-09T10:38:38.835000+00:00,62.76,77.795,92.83,2015-08-09T00:00:00Z,2015-08-10T00:00:00Z,570,868,868,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_004,Parcelle noyers,noyers,False,,
2015-08-12,2,S2A_MSIL2A_20150812T104026_N0500_R008_T31TFK_20231010T220511.SAFE | S2A_MSIL2A_20150812T104026_N0500_R008_T31TFL_20231010T220511.SAFE,2015-08-12T10:48:21.274000+00:00 | 2015-08-12T10:48:35.507000+00:00,1.02,1.22,1.42,2015-08-12T00:00:00Z,2015-08-13T00:00:00Z,570,868,298,570,1.0,0.2946489155292511,0.9001782536506653,0.8023442255823235,0.09831003234233947,0.692842960357666,0.7767220735549927,0.8302491903305054,0.8652001023292542,0.8847047686576843,0.0,0.0,0.008771929824561403,0.04736842105263158,0.2982456140350877,0.6456140350877193,site_004,Parcelle noyers,noyers,True,,0.8023442255823235
2015-08-19,2,S2A_MSIL2A_20150819T103026_N0500_R108_T31TFK_20231011T003344.SAFE | S2A_MSIL2A_20150819T103026_N0500_R108_T31TFL_20231011T003344.SAFE,2015-08-19T10:38:24.358000+00:00 | 2015-08-19T10:38:39.092000+00:00,5.06,5.895,6.73,2015-08-19T00:00:00Z,2015-08-20T00:00:00Z,570,868,298,570,1.0,0.4166256785392761,0.9422066807746887,0.8640487230137773,0.08454058881264156,0.7728285193443298,0.8546603322029114,0.8883000612258911,0.9106529355049133,0.9308462142944336,0.0,0.0,0.0,0.02982456140350877,0.07543859649122807,0.8947368421052632,site_004,Parcelle noyers,noyers,True,0.061704497431453786,0.8331964742980504
2015-08-22,2,S2A_MSIL2A_20150822T104036_N0500_R008_T31TFK_20231011T040550.SAFE | S2A_MSIL2A_20150822T104036_N0500_R008_T31TFL_20231011T040550.SAFE,2015-08-22T10:48:21.177000+00:00 | 2015-08-22T10:48:35.413000+00:00,2.22,8.73,15.24,2015-08-22T00:00:00Z,2015-08-23T00:00:00Z,570,868,298,570,1.0,0.34493348002433777,0.9171310663223267,0.8391691861968289,0.08780065781106122,0.7461174726486206,0.8358521461486816,0.8678874969482422,0.886550784111023,0.9003083109855652,0.0,0.0,0.005263157894736842,0.03508771929824561,0.12280701754385964,0.8368421052631579,site_004,Parcelle noyers,noyers,True,-0.024879536816948433,0.83518737826431
2015-08-29,2,S2A_MSIL2A_20150829T103026_N0500_R108_T31TFK_20231011T023648.SAFE | S2A_MSIL2A_20150829T103026_N0500_R108_T31TFL_20231011T023648.SAFE,2015-08-29T10:38:24.008000+00:00 | 2015-08-29T10:38:38.745000+00:00,0.85,7.42,13.99,2015-08-29T00:00:00Z,2015-08-30T00:00:00Z,570,868,298,570,1.0,0.39187705516815186,0.9418386220932007,0.8779085433273989,0.08011831591378353,0.7994628548622131,0.8771331310272217,0.9049295783042908,0.9177587032318115,0.9300022125244141,0.0,0.0,0.0017543859649122807,0.021052631578947368,0.08070175438596491,0.8964912280701754,site_004,Parcelle noyers,noyers,True,0.038739357130569974,0.8603754841793351
2015-09-08,2,S2A_MSIL2A_20150908T103036_N0500_R108_T31TFK_20231010T073304.SAFE | S2A_MSIL2A_20150908T103036_N0500_R108_T31TFL_20231010T073304.SAFE,2015-09-08T10:38:26.259000+00:00 | 2015-09-08T10:38:40.986000+00:00,3.19,6.569999999999999,9.95,2015-09-08T00:00:00Z,2015-09-09T00:00:00Z,570,868,298,570,1.0,0.36795687675476074,0.8886827230453491,0.786042909298027,0.08716120626069604,0.6600397825241089,0.7514901161193848,0.8144536018371582,0.8515123724937439,0.8695753216743469,0.0,0.0,0.0017543859649122807,0.031578947368421054,0.4052631578947368,0.5614035087719298,site_004,Parcelle noyers,noyers,True,-0.09186563402937187,0.8343735462740849
2015-09-11,2,S2A_MSIL2A_20150911T104036_N0500_R008_T31TFK_20231010T021014.SAFE | S2A_MSIL2A_20150911T104036_N0500_R008_T31TFL_20231010T021014.SAFE,2015-09-11T10:48:23.696000+00:00 | 2015-09-11T10:48:37.918000+00:00,36.35,37.525000000000006,38.7,2015-09-11T00:00:00Z,2015-09-12T00:00:00Z,570,868,298,570,1.0,0.45469892024993896,0.899725615978241,0.7882032434668458,0.09113436920885103,0.6387709379196167,0.7472859025001526,0.8185214996337891,0.8588588833808899,0.8791912198066711,0.0,0.0,0.0,0.05789473684210526,0.38070175438596493,0.5614035087719298,site_004,Parcelle noyers,noyers,True,0.0021603341688187783,0.8173848986974238
2015-09-18,2,S2A_MSIL2A_20150918T103036_N0500_R108_T31TFK_20231018T082648.SAFE | S2A_MSIL2A_20150918T103036_N0500_R108_T31TFL_20231018T082648.SAFE,2015-09-18T10:38:27.410000+00:00 | 2015-09-18T10:38:42.130000+00:00,17.78,21.935000000000002,26.09,2015-09-18T00:00:00Z,2015-09-19T00:00:00Z,570,868,868,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_004,Parcelle noyers,noyers,False,,
