acquisition_date,acquisition_count,product_ids,acquisition_datetimes,tile_cloud_cover_min,tile_cloud_cover_mean,tile_cloud_cover_max,interval_from,interval_to,geometry_pixel_count,sample_count,no_data_count,valid_pixel_count,valid_pixel_ratio,ndmi_min,ndmi_max,ndmi_mean,ndmi_std,ndmi_p10,ndmi_p25,ndmi_median,ndmi_p75,ndmi_p90,ratio_ndmi_below_0,ratio_ndmi_0_0_2,ratio_ndmi_0_2_0_4,ratio_ndmi_0_4_0_6,ratio_ndmi_0_6_0_8,ratio_ndmi_above_0_8,site_id,name,crop_type,is_usable,ndmi_change_from_previous_usable,ndmi_rolling_mean_3
2025-07-17,2,S2C_MSIL2A_20250717T103051_N0511_R108_T31TFK_20250717T155618.SAFE | S2C_MSIL2A_20250717T103051_N0511_R108_T31TFL_20250717T155618.SAFE,2025-07-17T10:38:48.194000+00:00 | 2025-07-17T10:39:02.897000+00:00,8.43,17.91,27.39,2025-07-17T00:00:00Z,2025-07-18T00:00:00Z,352,650,647,3,0.008522727272727272,-0.04151339828968048,0.000756620429456234,-0.022817300943036873,0.01759798276412021,-0.027695124968886375,-0.027695124968886375,-0.027695124968886375,0.000756620429456234,0.000756620429456234,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,site_003,Parcelle blé,blé,False,,
2025-07-19,2,S2A_MSIL2A_20250719T102701_N0511_R108_T31TFK_20250719T161513.SAFE | S2A_MSIL2A_20250719T102701_N0511_R108_T31TFL_20250719T161513.SAFE,2025-07-19T10:38:44.261000+00:00 | 2025-07-19T10:38:58.977000+00:00,99.9,99.945,99.99,2025-07-19T00:00:00Z,2025-07-20T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-07-20,2,S2C_MSIL2A_20250720T104041_N0511_R008_T31TFK_20250720T160918.SAFE | S2C_MSIL2A_20250720T104041_N0511_R008_T31TFL_20250720T160918.SAFE,2025-07-20T10:48:44.947000+00:00 | 2025-07-20T10:48:59.144000+00:00,72.49,82.1,91.71,2025-07-20T00:00:00Z,2025-07-21T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-07-22,4,S2A_MSIL2A_20250722T103701_N0511_R008_T31TFK_20250722T144914.SAFE | S2A_MSIL2A_20250722T103701_N0511_R008_T31TFL_20250722T144914.SAFE | S2B_MSIL2A_20250722T102559_N0511_R108_T31TFK_20250722T143017.SAFE | S2B_MSIL2A_20250722T102559_N0511_R108_T31TFL_20250722T143017.SAFE,2025-07-22T10:38:27.352000+00:00 | 2025-07-22T10:38:42.074000+00:00 | 2025-07-22T10:48:41.045000+00:00 | 2025-07-22T10:48:55.238000+00:00,4.24,15.76,32.41,2025-07-22T00:00:00Z,2025-07-23T00:00:00Z,352,650,298,352,1.0,-0.14681166410446167,0.38696733117103577,0.19736071067878078,0.09373512650642797,0.08483290672302246,0.13837933540344238,0.21524836122989655,0.26660212874412537,0.3010435104370117,0.036931818181818184,0.39488636363636365,0.5681818181818182,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,0.10560907083742083,0.12850844987138824
2025-07-25,2,S2B_MSIL2A_20250725T103629_N0511_R008_T31TFK_20250725T130225.SAFE | S2B_MSIL2A_20250725T103629_N0511_R008_T31TFL_20250725T130225.SAFE,2025-07-25T10:48:23.653000+00:00 | 2025-07-25T10:48:37.866000+00:00,40.65,54.275000000000006,67.9,2025-07-25T00:00:00Z,2025-07-26T00:00:00Z,352,650,298,352,1.0,-0.10503317415714264,0.4561891555786133,0.25777250976418786,0.09962159449240422,0.13085466623306274,0.19298245012760162,0.26760563254356384,0.33521127700805664,0.3735800087451935,0.014204545454545454,0.2471590909090909,0.7073863636363636,0.03125,0.0,0.0,site_003,Parcelle blé,blé,True,0.060411799085407086,0.18229495342810953
2025-07-27,2,S2C_MSIL2A_20250727T103051_N0511_R108_T31TFK_20250727T145615.SAFE | S2C_MSIL2A_20250727T103051_N0511_R108_T31TFL_20250727T145615.SAFE,2025-07-27T10:38:47.098000+00:00 | 2025-07-27T10:39:01.802000+00:00,76.11,78.375,80.64,2025-07-27T00:00:00Z,2025-07-28T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-07-29,2,S2A_MSIL2A_20250729T103041_N0511_R108_T31TFK_20250729T142318.SAFE | S2A_MSIL2A_20250729T103041_N0511_R108_T31TFL_20250729T142318.SAFE,2025-07-29T10:38:43.036000+00:00 | 2025-07-29T10:38:57.750000+00:00,5.35,16.075,26.8,2025-07-29T00:00:00Z,2025-07-30T00:00:00Z,352,650,298,352,1.0,-0.12103264778852463,0.3190552890300751,0.18411409350268182,0.0749545681498157,0.10067906975746155,0.14237239956855774,0.19782422482967377,0.2383205145597458,0.261894553899765,0.028409090909090908,0.48011363636363635,0.4914772727272727,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.07365841626150604,0.2130824379818835
2025-07-30,2,S2C_MSIL2A_20250730T104041_N0511_R008_T31TFK_20250730T160714.SAFE | S2C_MSIL2A_20250730T104041_N0511_R008_T31TFL_20250730T160714.SAFE,2025-07-30T10:48:43.293000+00:00 | 2025-07-30T10:48:57.492000+00:00,18.33,38.035,57.74,2025-07-30T00:00:00Z,2025-07-31T00:00:00Z,352,650,301,349,0.9914772727272727,-0.11943644285202026,0.3698088228702545,0.22384992361610442,0.09073005370155807,0.10896087437868118,0.1704917997121811,0.2392972856760025,0.29218801856040955,0.32374101877212524,0.02865329512893983,0.3123209169054441,0.6590257879656161,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,0.039735830113422604,0.22191217562765805
2025-08-01,4,S2A_MSIL2A_20250801T104041_N0511_R008_T31TFK_20250801T143722.SAFE | S2A_MSIL2A_20250801T104041_N0511_R008_T31TFL_20250801T143722.SAFE | S2B_MSIL2A_20250801T102559_N0511_R108_T31TFK_20250801T143305.SAFE | S2B_MSIL2A_20250801T102559_N0511_R108_T31TFL_20250801T143305.SAFE,2025-08-01T10:38:24.922000+00:00 | 2025-08-01T10:38:39.650000+00:00 | 2025-08-01T10:48:39.187000+00:00 | 2025-08-01T10:48:53.394000+00:00,29.82,33.3175,38.88,2025-08-01T00:00:00Z,2025-08-02T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-04,2,S2B_MSIL2A_20250804T103629_N0511_R008_T31TFK_20250804T130722.SAFE | S2B_MSIL2A_20250804T103629_N0511_R008_T31TFL_20250804T130722.SAFE,2025-08-04T10:48:22.673000+00:00 | 2025-08-04T10:48:36.896000+00:00,51.97,52.905,53.84,2025-08-04T00:00:00Z,2025-08-05T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-06,2,S2C_MSIL2A_20250806T102621_N0511_R108_T31TFK_20250806T144014.SAFE | S2C_MSIL2A_20250806T102621_N0511_R108_T31TFL_20250806T144014.SAFE,2025-08-06T10:38:44.011000+00:00 | 2025-08-06T10:38:58.728000+00:00,97.88,98.41999999999999,98.96,2025-08-06T00:00:00Z,2025-08-07T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-08,2,S2A_MSIL2A_20250808T102701_N0511_R108_T31TFK_20250808T143113.SAFE | S2A_MSIL2A_20250808T102701_N0511_R108_T31TFL_20250808T143113.SAFE,2025-08-08T10:38:39.764000+00:00 | 2025-08-08T10:38:54.482000+00:00,0.0,0.0,0.0,2025-08-08T00:00:00Z,2025-08-09T00:00:00Z,352,650,298,352,1.0,-0.1336200088262558,0.31335750222206116,0.16031858610685137,0.08063132127679111,0.06689199060201645,0.10664993524551392,0.1769547313451767,0.2204030156135559,0.2476007640361786,0.04261363636363636,0.5795454545454546,0.3778409090909091,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.06353133750925305,0.18942753440854587
2025-08-11,4,S2A_MSIL2A_20250811T103701_N0511_R008_T31TFK_20250811T173718.SAFE | S2A_MSIL2A_20250811T103701_N0511_R008_T31TFL_20250811T173718.SAFE | S2B_MSIL2A_20250811T102559_N0511_R108_T31TFK_20250811T131147.SAFE | S2B_MSIL2A_20250811T102559_N0511_R108_T31TFL_20250811T131147.SAFE,2025-08-11T10:38:26.960000+00:00 | 2025-08-11T10:38:41.678000+00:00 | 2025-08-11T10:48:35.388000+00:00 | 2025-08-11T10:48:49.603000+00:00,0.0,0.0025,0.01,2025-08-11T00:00:00Z,2025-08-12T00:00:00Z,352,650,298,352,1.0,-0.12731681764125824,0.34833091497421265,0.1733476278409811,0.09114207719961091,0.06062581390142441,0.1070445328950882,0.19077567756175995,0.2465703934431076,0.27920791506767273,0.03977272727272727,0.4914772727272727,0.46875,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,0.01302904173412972,0.18583871252131232
2025-08-14,4,S2B_MSIL2A_20250814T103629_N0511_R008_T31TFK_20250814T114103.SAFE | S2B_MSIL2A_20250814T103629_N0511_R008_T31TFK_20250814T125902.SAFE | S2B_MSIL2A_20250814T103629_N0511_R008_T31TFL_20250814T114103.SAFE | S2B_MSIL2A_20250814T103629_N0511_R008_T31TFL_20250814T125902.SAFE,2025-08-14T10:48:24.127000+00:00 | 2025-08-14T10:48:31.936000+00:00 | 2025-08-14T10:48:32.018000+00:00 | 2025-08-14T10:48:38.772000+00:00,4.41,5.6075,7.51,2025-08-14T00:00:00Z,2025-08-15T00:00:00Z,352,650,298,352,1.0,-0.16788321733474731,0.3524150252342224,0.14741296144050206,0.09904759169676018,0.0172384362667799,0.08090294897556305,0.15807238221168518,0.21994134783744812,0.27222222089767456,0.07670454545454546,0.5852272727272727,0.3380681818181818,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.025934666400479034,0.16035972512944482
2025-08-16,2,S2C_MSIL2A_20250816T103041_N0511_R108_T31TFK_20250816T161514.SAFE | S2C_MSIL2A_20250816T103041_N0511_R108_T31TFL_20250816T161514.SAFE,2025-08-16T10:38:44.316000+00:00 | 2025-08-16T10:38:59.026000+00:00,0.14,0.16,0.18,2025-08-16T00:00:00Z,2025-08-17T00:00:00Z,352,650,298,352,1.0,-0.13580620288848877,0.2788199484348297,0.09559219919339584,0.08022393068580837,-0.006598680280148983,0.04427381232380867,0.09752499312162399,0.15145693719387054,0.2011825144290924,0.11647727272727272,0.7755681818181818,0.10795454545454546,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.05182076224710622,0.13878426282495968
2025-08-18,2,S2A_MSIL2A_20250818T103041_N0511_R108_T31TFK_20250818T155014.SAFE | S2A_MSIL2A_20250818T103041_N0511_R108_T31TFL_20250818T155014.SAFE,2025-08-18T10:38:42.960000+00:00 | 2025-08-18T10:38:53.087000+00:00,7.99,9.51,11.03,2025-08-18T00:00:00Z,2025-08-19T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-19,2,S2C_MSIL2A_20250819T104041_N0511_R008_T31TFK_20250819T162815.SAFE | S2C_MSIL2A_20250819T104041_N0511_R008_T31TFL_20250819T162815.SAFE,2025-08-19T10:48:41.378000+00:00 | 2025-08-19T10:48:55.575000+00:00,98.65,98.98,99.31,2025-08-19T00:00:00Z,2025-08-20T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-21,4,S2A_MSIL2A_20250821T104041_N0511_R008_T31TFK_20250821T143312.SAFE | S2A_MSIL2A_20250821T104041_N0511_R008_T31TFL_20250821T143312.SAFE | S2B_MSIL2A_20250821T102559_N0511_R108_T31TFK_20250821T125116.SAFE | S2B_MSIL2A_20250821T102559_N0511_R108_T31TFL_20250821T125116.SAFE,2025-08-21T10:38:27.106000+00:00 | 2025-08-21T10:38:41.819000+00:00 | 2025-08-21T10:48:35.832000+00:00 | 2025-08-21T10:48:50.042000+00:00,47.75,70.28999999999999,93.66,2025-08-21T00:00:00Z,2025-08-22T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-26,2,S2C_MSIL2A_20250826T103051_N0511_R108_T31TFK_20250827T091516.SAFE | S2C_MSIL2A_20250826T103051_N0511_R108_T31TFL_20250827T091516.SAFE,2025-08-26T10:38:44.243000+00:00 | 2025-08-26T10:38:56.910000+00:00,9.07,16.285,23.5,2025-08-26T00:00:00Z,2025-08-27T00:00:00Z,352,650,298,352,1.0,-0.11306808888912201,0.2646276652812958,0.10613634521095344,0.08077865825692811,0.0006093845004215837,0.05579647421836853,0.10950863361358643,0.1679197996854782,0.21260815858840942,0.10227272727272728,0.7585227272727273,0.13920454545454544,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,0.010544146017557599,0.1163805019482838
2025-08-28,2,S2A_MSIL2A_20250828T102701_N0511_R108_T31TFK_20250828T144016.SAFE | S2A_MSIL2A_20250828T102701_N0511_R108_T31TFL_20250828T144016.SAFE,2025-08-28T10:38:39.433000+00:00 | 2025-08-28T10:38:54.144000+00:00,67.93,81.775,95.62,2025-08-28T00:00:00Z,2025-08-29T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-29,2,S2C_MSIL2A_20250829T104041_N0511_R008_T31TFK_20250829T162415.SAFE | S2C_MSIL2A_20250829T104041_N0511_R008_T31TFL_20250829T162415.SAFE,2025-08-29T10:48:40.759000+00:00 | 2025-08-29T10:48:54.951000+00:00,70.0,84.255,98.51,2025-08-29T00:00:00Z,2025-08-30T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-08-31,4,S2A_MSIL2A_20250831T103701_N0511_R008_T31TFK_20250831T145420.SAFE | S2A_MSIL2A_20250831T103701_N0511_R008_T31TFL_20250831T145420.SAFE | S2B_MSIL2A_20250831T102559_N0511_R108_T31TFK_20250831T143825.SAFE | S2B_MSIL2A_20250831T102559_N0511_R108_T31TFL_20250831T143825.SAFE,2025-08-31T10:38:25.450000+00:00 | 2025-08-31T10:38:40.169000+00:00 | 2025-08-31T10:48:36.226000+00:00 | 2025-08-31T10:48:50.426000+00:00,0.0,0.5975,2.06,2025-08-31T00:00:00Z,2025-09-01T00:00:00Z,352,650,298,352,1.0,-0.1397465616464615,0.22383612394332886,0.05234249299626918,0.0826465758565181,-0.05630997568368912,-0.005567451938986778,0.043824702501297,0.11947739124298096,0.16230367124080658,0.2727272727272727,0.7017045454545454,0.02556818181818182,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.05379385221468426,0.08469034580020617
2025-09-03,2,S2B_MSIL2A_20250903T103619_N0511_R008_T31TFK_20250903T144103.SAFE | S2B_MSIL2A_20250903T103619_N0511_R008_T31TFL_20250903T144103.SAFE,2025-09-03T10:48:21.336000+00:00 | 2025-09-03T10:48:35.548000+00:00,1.81,4.31,6.81,2025-09-03T00:00:00Z,2025-09-04T00:00:00Z,352,650,298,352,1.0,-0.1503123790025711,0.22959831357002258,0.047292235284575414,0.08299073861233844,-0.06014047563076019,-0.017132943496108055,0.04404964670538902,0.11695201694965363,0.16120092570781708,0.3181818181818182,0.6704545454545454,0.011363636363636364,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.005050257711693769,0.06859035783059934
2025-09-05,2,S2C_MSIL2A_20250905T103041_N0511_R108_T31TFK_20250905T160713.SAFE | S2C_MSIL2A_20250905T103041_N0511_R108_T31TFL_20250905T160713.SAFE,2025-09-05T10:38:41.795000+00:00 | 2025-09-05T10:38:56.508000+00:00,19.72,23.479999999999997,27.24,2025-09-05T00:00:00Z,2025-09-06T00:00:00Z,352,650,298,352,1.0,-0.08865979313850403,0.24832941591739655,0.08356762953012138,0.07472053135674797,-0.009421264752745628,0.022518765181303024,0.08401305228471756,0.14702099561691284,0.1868041306734085,0.13352272727272727,0.8039772727272727,0.0625,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,0.03627539424554597,0.06106745260365532
2025-09-07,2,S2A_MSIL2A_20250907T103031_N0511_R108_T31TFK_20250907T142815.SAFE | S2A_MSIL2A_20250907T103031_N0511_R108_T31TFL_20250907T142815.SAFE,2025-09-07T10:38:37.712000+00:00 | 2025-09-07T10:38:52.429000+00:00,0.0,0.0,0.0,2025-09-07T00:00:00Z,2025-09-08T00:00:00Z,352,650,298,352,1.0,-0.11888112127780914,0.17667782306671143,0.00966758943596605,0.06935592335059029,-0.07174132764339447,-0.047227926552295685,0.000598444021306932,0.05944197252392769,0.1088680624961853,0.4971590909090909,0.5028409090909091,0.0,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.07390004009415534,0.04684248475022095
2025-09-10,4,S2A_MSIL2A_20250910T104041_N0511_R008_T31TFK_20250910T174015.SAFE | S2A_MSIL2A_20250910T104041_N0511_R008_T31TFL_20250910T174015.SAFE | S2B_MSIL2A_20250910T102559_N0511_R108_T31TFK_20250910T130748.SAFE | S2B_MSIL2A_20250910T102559_N0511_R108_T31TFL_20250910T130748.SAFE,2025-09-10T10:38:23.677000+00:00 | 2025-09-10T10:38:38.398000+00:00 | 2025-09-10T10:48:33.564000+00:00 | 2025-09-10T10:48:47.770000+00:00,28.03,32.03,33.61,2025-09-10T00:00:00Z,2025-09-11T00:00:00Z,352,650,298,352,1.0,-0.12362971901893616,0.1968286782503128,-0.0021593296061672143,0.06771543351620446,-0.0821109414100647,-0.05542168766260147,-0.010046367533504963,0.04135403782129288,0.09251101315021515,0.5539772727272727,0.4460227272727273,0.0,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.011826919042133264,0.030358629786640067
2025-09-13,2,S2B_MSIL2A_20250913T103619_N0511_R008_T31TFK_20250913T131830.SAFE | S2B_MSIL2A_20250913T103619_N0511_R008_T31TFL_20250913T131830.SAFE,2025-09-13T10:48:20.263000+00:00 | 2025-09-13T10:48:34.474000+00:00,99.94,99.965,99.99,2025-09-13T00:00:00Z,2025-09-14T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-09-15,2,S2C_MSIL2A_20250915T103041_N0511_R108_T31TFK_20250915T174614.SAFE | S2C_MSIL2A_20250915T103041_N0511_R108_T31TFL_20250915T174614.SAFE,2025-09-15T10:38:38.143000+00:00 | 2025-09-15T10:38:52.859000+00:00,19.91,21.7,23.49,2025-09-15T00:00:00Z,2025-09-16T00:00:00Z,352,650,298,352,1.0,-0.16790606081485748,0.17519205808639526,-0.021691722583827042,0.07459499647656342,-0.11579818278551102,-0.07342657446861267,-0.02949061617255211,0.029092488810420036,0.07567229866981506,0.6448863636363636,0.35511363636363635,0.0,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.019532392977659827,-0.004727820918009402
2025-09-17,2,S2A_MSIL2A_20250917T102711_N0511_R108_T31TFK_20250917T160614.SAFE | S2A_MSIL2A_20250917T102711_N0511_R108_T31TFL_20250917T160614.SAFE,2025-09-17T10:38:41.845000+00:00 | 2025-09-17T10:38:53.642000+00:00,8.46,20.34,32.22,2025-09-17T00:00:00Z,2025-09-18T00:00:00Z,352,650,298,352,1.0,-0.15592117607593536,0.1799861043691635,-0.016645612162227003,0.06953631051549636,-0.10515540838241577,-0.06480304896831512,-0.023598263040184975,0.02577512152493,0.07333842664957047,0.6193181818181818,0.3806818181818182,0.0,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,0.005046110421600039,-0.013498888117407085
2025-09-18,2,S2C_MSIL2A_20250918T104031_N0511_R008_T31TFK_20250918T161413.SAFE | S2C_MSIL2A_20250918T104031_N0511_R008_T31TFL_20250918T161413.SAFE,2025-09-18T10:48:34.391000+00:00 | 2025-09-18T10:48:48.595000+00:00,0.01,0.045,0.08,2025-09-18T00:00:00Z,2025-09-19T00:00:00Z,352,650,298,352,1.0,-0.15647873282432556,0.21337230503559113,-0.009918888756932252,0.07639083111597071,-0.10404397547245026,-0.06359734386205673,-0.01568627543747425,0.040785498917102814,0.08670748770236969,0.5767045454545454,0.42045454545454547,0.002840909090909091,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,0.006726723405294751,-0.016085407834328765
2025-09-20,4,S2A_MSIL2A_20250920T103741_N0511_R008_T31TFK_20250920T144020.SAFE | S2A_MSIL2A_20250920T103741_N0511_R008_T31TFL_20250920T144020.SAFE | S2B_MSIL2A_20250920T102619_N0511_R108_T31TFK_20250920T142941.SAFE | S2B_MSIL2A_20250920T102619_N0511_R108_T31TFL_20250920T142941.SAFE,2025-09-20T10:38:23.050000+00:00 | 2025-09-20T10:38:37.771000+00:00 | 2025-09-20T10:48:36.651000+00:00 | 2025-09-20T10:48:50.864000+00:00,10.43,12.7025,18.45,2025-09-20T00:00:00Z,2025-09-21T00:00:00Z,352,650,298,352,1.0,-0.19833292067050934,0.19272726774215698,-0.03749800432425133,0.07519545075467453,-0.12939387559890747,-0.09077878296375275,-0.04763663187623024,0.016420911997556686,0.052375998347997665,0.6875,0.3125,0.0,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.027579115567319075,-0.021354168414470198
2025-09-23,2,S2B_MSIL2A_20250923T103639_N0511_R008_T31TFK_20250923T144103.SAFE | S2B_MSIL2A_20250923T103639_N0511_R008_T31TFL_20250923T144103.SAFE,2025-09-23T10:48:21.118000+00:00 | 2025-09-23T10:48:35.333000+00:00,55.98,75.195,94.41,2025-09-23T00:00:00Z,2025-09-24T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-09-25,2,S2C_MSIL2A_20250925T102811_N0511_R108_T31TFK_20250925T160513.SAFE | S2C_MSIL2A_20250925T102811_N0511_R108_T31TFL_20250925T160513.SAFE,2025-09-25T10:38:39.899000+00:00 | 2025-09-25T10:38:54.608000+00:00,53.33,61.615,69.9,2025-09-25T00:00:00Z,2025-09-26T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-09-27,2,S2A_MSIL2A_20250927T103041_N0511_R108_T31TFK_20250927T154914.SAFE | S2A_MSIL2A_20250927T103041_N0511_R108_T31TFL_20250927T154914.SAFE,2025-09-27T10:38:40.397000+00:00 | 2025-09-27T10:38:55.104000+00:00,7.67,11.875,16.08,2025-09-27T00:00:00Z,2025-09-28T00:00:00Z,352,650,298,352,1.0,-0.19399350881576538,0.29942917823791504,0.03571461066431683,0.10981035477917465,-0.12390488386154175,-0.03132425993680954,0.03134029731154442,0.11826159805059433,0.1917668581008911,0.36363636363636365,0.5653409090909091,0.07102272727272728,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,0.07321261498856815,-0.0039007608056222504
2025-09-28,2,S2C_MSIL2A_20250928T103831_N0511_R008_T31TFK_20250928T161815.SAFE | S2C_MSIL2A_20250928T103831_N0511_R008_T31TFL_20250928T161815.SAFE,2025-09-28T10:48:37.352000+00:00 | 2025-09-28T10:48:51.551000+00:00,66.43,74.9,83.37,2025-09-28T00:00:00Z,2025-09-29T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-09-30,4,S2A_MSIL2A_20250930T104041_N0511_R008_T31TFK_20250930T143113.SAFE | S2A_MSIL2A_20250930T104041_N0511_R008_T31TFL_20250930T143113.SAFE | S2B_MSIL2A_20250930T102739_N0511_R108_T31TFK_20250930T142814.SAFE | S2B_MSIL2A_20250930T102739_N0511_R108_T31TFL_20250930T142814.SAFE,2025-09-30T10:38:25.261000+00:00 | 2025-09-30T10:38:39.972000+00:00 | 2025-09-30T10:48:37.331000+00:00 | 2025-09-30T10:48:51.534000+00:00,48.51,60.125,76.67,2025-09-30T00:00:00Z,2025-10-01T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-03,2,S2B_MSIL2A_20251003T103759_N0511_R008_T31TFK_20251003T132348.SAFE | S2B_MSIL2A_20251003T103759_N0511_R008_T31TFL_20251003T132348.SAFE,2025-10-03T10:48:21.830000+00:00 | 2025-10-03T10:48:36.035000+00:00,98.89,99.425,99.96,2025-10-03T00:00:00Z,2025-10-04T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-05,2,S2C_MSIL2A_20251005T102921_N0511_R108_T31TFK_20251005T155605.SAFE | S2C_MSIL2A_20251005T102921_N0511_R108_T31TFL_20251005T155605.SAFE,2025-10-05T10:38:39.771000+00:00 | 2025-10-05T10:38:54.483000+00:00,31.01,41.45,51.89,2025-10-05T00:00:00Z,2025-10-06T00:00:00Z,352,650,298,352,1.0,-0.17860300838947296,0.2782107889652252,0.0683382980789081,0.11007616805030362,-0.10455373674631119,0.0011183180613443255,0.0792183205485344,0.1538764238357544,0.20592384040355682,0.24147727272727273,0.6363636363636364,0.12215909090909091,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,0.03262368741459126,0.022184968139657868
2025-10-07,2,S2A_MSIL2A_20251007T102931_N0511_R108_T31TFK_20251007T142913.SAFE | S2A_MSIL2A_20251007T102931_N0511_R108_T31TFL_20251007T142913.SAFE,2025-10-07T10:38:40.346000+00:00 | 2025-10-07T10:38:55.067000+00:00,47.22,52.235,57.25,2025-10-07T00:00:00Z,2025-10-08T00:00:00Z,352,650,298,352,1.0,-0.18647252023220062,0.2485102266073227,0.024217231350121438,0.09829204964862572,-0.1288566291332245,-0.030529595911502838,0.02456807717680931,0.09298422187566757,0.16101695597171783,0.3778409090909091,0.6079545454545454,0.014204545454545454,0.0,0.0,0.0,site_003,Parcelle blé,blé,True,-0.044121066728786656,0.042756713364448785
2025-10-08,4,S2C_MSIL2A_20251008T103941_N0511_R008_T31TFK_20251008T142514.SAFE | S2C_MSIL2A_20251008T103941_N0511_R008_T31TFK_20251008T191959.SAFE | S2C_MSIL2A_20251008T103941_N0511_R008_T31TFL_20251008T142514.SAFE | S2C_MSIL2A_20251008T103941_N0511_R008_T31TFL_20251008T191959.SAFE,2025-10-08T10:48:35.832000+00:00 | 2025-10-08T10:48:43.436000+00:00 | 2025-10-08T10:48:43.554000+00:00 | 2025-10-08T10:48:50.396000+00:00,31.2,52.9875,71.62,2025-10-08T00:00:00Z,2025-10-09T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
2025-10-10,4,S2A_MSIL2A_20251010T104001_N0511_R008_T31TFK_20251010T153019.SAFE | S2A_MSIL2A_20251010T104001_N0511_R008_T31TFL_20251010T153019.SAFE | S2B_MSIL2A_20251010T102849_N0511_R108_T31TFK_20251010T130840.SAFE | S2B_MSIL2A_20251010T102849_N0511_R108_T31TFL_20251010T130840.SAFE,2025-10-10T10:38:23.242000+00:00 | 2025-10-10T10:38:37.966000+00:00 | 2025-10-10T10:48:36.753000+00:00 | 2025-10-10T10:48:50.955000+00:00,19.35,54.225,91.05,2025-10-10T00:00:00Z,2025-10-11T00:00:00Z,352,650,650,0,0.0,NaN,NaN,,NaN,,,,,,,,,,,,site_003,Parcelle blé,blé,False,,
